"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",57,84,41,2,0,0,0,0,0,0,0,0,2,18,20
"2",72,84,55,2,0,0,0,0,0,0,0,0,0,0,0
"3",45,84,46,2,0,0,0,0,0,0,0,7,31,3,0
"4",59,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"5",41,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"6",84,112,52,3,0,0,0,0,0,6,37,5,0,0,0
"7",42,112,41,3,0,0,0,11,26,0,0,0,0,0,0
"8",49,112,60,3,0,0,0,0,0,0,32,28,0,0,0
"9",24,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"10",75,140,48,4,0,0,0,0,0,0,1,37,6,0,0
"11",35,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"12",61,140,56,4,0,0,0,0,0,6,48,1,0,0,0
"13",8,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"14",22,168,53,5,0,0,0,0,0,0,0,0,0,0,0
"15",90,168,53,5,0,0,0,0,0,1,29,22,0,0,0
"16",25,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"17",93,196,50,6,0,4,37,6,0,0,0,0,0,0,0
"18",36,196,55,6,0,0,0,0,0,0,0,0,0,0,0
"19",47,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",52,196,53,6,0,0,0,0,0,0,0,0,0,0,0
"21",89,224,54,7,0,0,0,0,0,0,9,41,2,0,0
"22",70,224,52,7,0,0,0,0,0,0,0,0,0,0,8
"23",33,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"24",96,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"25",80,252,51,8,0,0,0,0,0,0,0,0,0,0,0
"26",9,252,50,8,0,0,0,0,0,0,0,0,0,0,0
"27",16,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"28",18,252,54,8,0,0,0,0,0,0,0,0,0,1,39
"29",26,280,59,9,0,0,0,0,0,0,0,0,0,0,0
"30",20,280,51,9,0,0,0,0,0,15,33,2,0,0,0
"31",97,280,47,9,0,0,0,0,0,0,0,0,0,0,0
"32",98,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"33",76,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"34",54,308,54,10,0,0,0,0,0,0,0,0,10,40,2
"35",67,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"36",37,308,45,10,0,0,0,0,0,0,0,0,0,0,0
"37",14,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"38",69,336,52,11,0,0,0,0,0,0,0,0,1,17,33
"39",94,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"40",50,336,43,11,0,0,0,0,0,0,0,0,1,21,15
"41",66,364,52,12,0,0,0,4,42,5,0,0,0,0,0
"42",58,364,42,12,0,0,1,5,16,15,0,0,0,0,0
"43",91,364,41,12,0,0,0,0,0,0,0,0,0,0,0
"44",92,364,54,12,0,0,0,0,0,0,0,0,0,0,0
