"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",95,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"2",21,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"3",81,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"4",32,84,46,2,0,0,0,0,0,0,0,0,2,26,13
"5",98,112,42,3,0,0,0,0,0,0,0,0,12,20,2
"6",67,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"7",56,112,50,3,0,0,0,0,0,0,0,2,34,13,0
"8",84,112,48,3,0,0,0,0,0,2,31,11,0,0,0
"9",9,140,50,4,0,0,0,0,0,6,35,5,0,0,0
"10",35,140,51,4,0,0,0,0,7,33,8,0,0,0,0
"11",82,140,45,4,0,0,0,0,0,0,0,0,2,23,18
"12",38,140,47,4,0,0,0,0,0,0,0,0,0,4,34
"13",61,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"14",13,168,46,5,0,0,0,13,19,7,0,0,0,0,0
"15",26,168,46,5,0,0,0,0,0,0,0,0,10,27,5
"16",5,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"17",69,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"18",87,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"19",60,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"20",27,196,45,6,0,0,0,0,0,0,0,1,0,0,0
"21",37,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"22",97,224,44,7,0,0,0,0,0,0,0,0,0,2,28
"23",43,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"24",72,224,43,7,0,0,0,0,0,0,0,0,0,3,22
"25",94,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"26",45,252,50,8,0,0,0,0,0,0,0,0,0,0,0
"27",42,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"28",14,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"29",89,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"30",52,280,56,9,0,0,0,1,35,20,0,0,0,0,0
"31",25,280,46,9,0,0,0,0,9,22,10,0,0,0,0
"32",29,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"33",93,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"34",73,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",59,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"36",77,308,43,10,0,0,0,0,0,0,1,14,26,0,0
"37",83,336,40,11,0,0,0,0,0,0,0,8,21,8,0
"38",48,336,48,11,0,0,0,0,9,33,5,0,0,0,0
"39",63,336,53,11,0,0,0,0,0,0,0,0,0,0,0
"40",74,336,40,11,22,6,3,0,0,0,0,0,0,0,0
"41",44,364,45,12,0,0,0,0,0,0,0,0,0,0,0
"42",2,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"43",99,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"44",78,364,42,12,0,16,23,0,0,0,0,0,1,0,0
