"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",14,84,52,2,0,0,0,9,40,1,0,0,0,0,0
"2",7,84,52,2,0,0,0,0,0,7,35,7,0,0,0
"3",62,84,48,2,0,0,0,0,0,1,33,13,0,0,0
"4",35,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"5",91,112,54,3,0,0,0,0,0,0,0,0,0,11,38
"6",2,112,51,3,0,0,0,0,0,0,0,0,0,0,6
"7",34,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"8",64,112,49,3,0,0,0,0,0,0,0,0,0,0,0
"9",3,140,48,4,0,0,0,0,0,0,0,0,3,20,19
"10",40,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"11",11,140,57,4,0,0,0,0,0,0,0,0,0,0,0
"12",94,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"13",32,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"14",89,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"15",68,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"16",39,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"17",65,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"18",66,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"19",24,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"20",69,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"21",80,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"22",21,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"23",30,224,44,7,0,0,0,0,1,0,0,0,5,34,2
"24",36,224,58,7,0,0,0,0,0,0,0,0,0,7,40
"25",10,252,56,8,0,0,0,0,0,0,1,15,34,1,0
"26",46,252,50,8,0,0,0,0,0,0,0,0,1,21,25
"27",52,252,47,8,0,0,0,0,0,0,0,2,26,17,0
"28",59,252,55,8,0,0,0,0,0,0,0,0,2,45,7
"29",63,280,44,9,0,0,3,34,6,0,0,0,0,0,0
"30",17,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"31",57,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"32",31,280,43,9,0,0,0,0,0,0,0,2,31,10,0
"33",90,308,41,10,0,0,0,0,0,0,2,13,23,2,0
"34",99,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"35",60,308,50,10,0,0,0,9,39,0,0,0,0,0,0
"36",45,308,41,10,0,0,0,0,0,0,0,0,0,0,0
"37",9,336,60,11,0,0,18,37,3,0,0,0,0,0,0
"38",18,336,49,11,0,0,0,0,0,0,0,0,0,0,0
"39",67,336,44,11,0,0,0,0,0,0,1,0,0,0,0
"40",50,336,54,11,0,0,0,0,0,2,41,10,0,0,0
"41",41,364,44,12,0,0,5,31,3,0,0,0,0,0,0
"42",61,364,47,12,0,0,0,0,0,0,0,0,0,0,0
"43",82,364,56,12,0,12,39,4,0,0,0,0,0,0,0
"44",86,364,58,12,0,0,0,0,0,0,0,0,0,0,0
