"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",61,84,56,2,0,0,0,0,0,0,9,46,0,0,0
"2",60,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"3",79,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"4",4,84,47,2,0,0,0,0,0,0,0,0,0,0,0
"5",54,112,48,3,0,0,0,0,0,0,0,0,10,30,5
"6",36,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"7",98,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"8",10,112,55,3,0,0,0,0,0,0,0,0,0,0,0
"9",80,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"10",49,140,54,4,0,0,0,0,0,1,32,18,0,0,0
"11",35,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"12",12,140,42,4,0,0,0,0,1,18,17,0,0,0,0
"13",48,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"14",62,168,59,5,0,0,0,0,0,11,48,0,0,0,0
"15",94,168,50,5,0,2,28,15,0,0,0,0,0,0,0
"16",73,168,57,5,0,0,0,0,0,0,0,0,6,50,0
"17",68,196,47,6,41,4,0,0,0,0,0,0,0,0,0
"18",86,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"19",50,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"20",16,196,58,6,0,0,1,48,7,0,0,0,0,0,0
"21",7,224,41,7,0,0,0,0,0,0,0,0,0,0,0
"22",84,224,52,7,38,14,0,0,0,0,0,0,0,0,0
"23",9,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"24",31,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"25",37,252,60,8,0,0,0,0,0,1,4,45,10,0,0
"26",11,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",3,252,55,8,0,0,0,0,0,0,0,0,0,0,0
"28",26,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"29",41,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"30",42,280,60,9,0,0,0,0,0,46,13,0,0,0,0
"31",53,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"32",44,280,51,9,0,0,0,0,0,0,0,0,0,0,0
"33",75,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"34",18,308,42,10,0,0,0,0,0,1,20,17,1,0,0
"35",15,308,53,10,0,0,0,2,34,15,0,0,0,0,0
"36",32,308,56,10,0,0,0,0,0,0,0,0,0,6,43
"37",22,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"38",56,336,52,11,0,0,1,34,16,0,0,0,0,0,0
"39",57,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"40",100,336,43,11,0,0,0,0,0,0,0,0,0,0,0
"41",95,364,59,12,0,0,0,0,0,0,0,0,0,0,0
"42",40,364,54,12,0,0,0,0,0,1,17,34,1,0,0
"43",23,364,52,12,0,0,0,0,0,0,0,0,0,0,0
"44",29,364,46,12,0,0,0,0,12,29,0,0,0,0,0
