"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",84,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",21,84,44,2,0,0,0,0,0,0,7,19,12,0,0
"3",19,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"4",60,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"5",51,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"6",93,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",40,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"8",46,112,44,3,0,0,0,0,0,0,0,0,0,1,3
"9",48,140,41,4,0,0,0,0,0,0,0,0,0,0,0
"10",8,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"11",53,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"12",71,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"13",52,168,51,5,0,0,0,0,0,0,0,0,0,0,0
"14",7,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"15",62,168,44,5,0,0,0,0,0,0,0,0,0,0,7
"16",94,168,46,5,0,0,0,0,0,0,2,17,24,2,0
"17",95,196,42,6,0,0,0,0,0,16,22,2,0,0,0
"18",33,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"19",29,196,57,6,0,0,0,0,0,0,0,0,1,43,12
"20",97,196,60,6,0,0,0,0,0,0,0,0,0,0,0
"21",92,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",37,224,42,7,0,0,0,0,0,0,0,0,0,0,0
"23",26,224,52,7,0,0,0,0,10,39,3,0,0,0,0
"24",87,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"25",74,252,44,8,0,0,0,0,0,3,19,14,2,0,0
"26",36,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",34,252,52,8,0,0,0,0,0,0,0,4,38,5,0
"28",68,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"29",32,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"30",3,280,50,9,0,0,0,0,0,0,0,0,0,5,40
"31",99,280,43,9,0,0,0,0,0,0,0,1,0,0,0
"32",9,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"33",58,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"34",1,308,56,10,0,0,0,0,0,0,0,17,35,2,0
"35",50,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"36",54,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"37",55,336,48,11,0,0,6,37,5,0,0,0,0,0,0
"38",81,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"39",75,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"40",69,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"41",79,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"42",18,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"43",59,364,49,12,0,0,0,0,0,0,0,32,17,0,0
"44",41,364,54,12,0,0,0,0,0,0,0,0,0,0,0
