"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",73,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"2",29,84,46,2,0,0,0,0,0,1,19,25,0,0,0
"3",68,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"4",28,84,56,2,0,0,0,0,0,0,0,0,0,0,20
"5",16,112,52,3,0,0,0,0,0,0,1,0,0,0,0
"6",57,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"7",75,112,43,3,0,0,0,0,0,0,0,9,19,12,0
"8",44,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",19,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"10",97,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"11",89,140,48,4,0,0,0,0,0,2,29,13,0,0,0
"12",96,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"13",60,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"14",14,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",51,168,44,5,0,0,0,2,16,24,0,0,0,0,0
"16",56,168,46,5,0,0,0,1,17,25,0,0,0,0,0
"17",92,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"18",46,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"19",61,196,48,6,0,0,0,1,18,27,0,0,0,0,0
"20",36,196,44,6,0,0,0,0,0,0,0,6,15,11,1
"21",63,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"22",93,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"23",100,224,52,7,0,0,0,0,0,5,39,5,1,0,0
"24",85,224,46,7,0,0,0,0,0,0,0,0,0,0,1
"25",53,252,56,8,0,0,0,0,0,0,0,12,39,4,0
"26",23,252,60,8,0,0,0,0,0,0,0,0,0,0,0
"27",18,252,47,8,0,0,0,0,0,0,0,0,0,0,0
"28",66,252,57,8,0,0,0,0,0,0,0,0,0,0,0
"29",21,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"30",8,280,51,9,0,0,0,0,0,0,0,0,0,0,0
"31",15,280,54,9,0,0,0,0,0,0,0,7,40,5,0
"32",32,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"33",33,308,54,10,0,0,0,4,39,10,0,0,0,0,0
"34",72,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"35",40,308,58,10,0,0,0,0,0,5,42,9,0,0,0
"36",25,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"37",84,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"38",83,336,52,11,0,0,0,0,0,0,0,0,0,28,22
"39",30,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"40",76,336,54,11,0,0,0,0,0,1,17,33,2,0,0
"41",4,364,54,12,0,0,10,43,1,0,0,0,0,0,0
"42",5,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",35,364,54,12,0,0,0,0,1,27,24,0,0,0,0
"44",26,364,60,12,0,0,0,0,54,6,0,0,0,0,0
