"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",8,84,40,2,0,0,0,0,0,0,0,1,17,19,1
"2",71,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"3",37,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"4",73,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"5",4,112,51,3,0,0,0,0,0,0,0,0,0,0,0
"6",43,112,49,3,0,0,4,39,4,1,0,0,0,0,0
"7",7,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"8",88,112,47,3,0,0,0,0,0,0,10,21,9,0,0
"9",55,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"10",24,140,45,4,0,0,0,0,0,0,0,0,0,0,0
"11",59,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"12",36,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"13",42,168,49,5,0,0,0,0,0,0,0,0,0,0,0
"14",31,168,58,5,34,22,0,0,0,0,0,0,0,0,0
"15",16,168,54,5,0,0,0,0,2,28,23,0,0,0,0
"16",38,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"17",89,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"18",44,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"19",92,196,53,6,0,0,0,0,0,0,0,0,0,0,0
"20",90,196,48,6,0,0,0,0,5,35,6,0,0,0,0
"21",30,224,45,7,0,0,0,0,0,5,26,11,0,0,0
"22",94,224,44,7,0,0,0,0,0,0,1,23,19,1,0
"23",35,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"24",46,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"25",97,252,46,8,0,0,0,0,0,0,2,11,29,1,0
"26",28,252,45,8,0,0,0,0,0,0,0,0,0,0,0
"27",26,252,52,8,0,0,0,0,0,0,0,0,8,43,1
"28",100,252,47,8,0,0,0,0,0,0,0,0,0,0,0
"29",22,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"30",5,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"31",3,280,54,9,0,0,0,0,0,0,0,0,0,3,31
"32",1,280,46,9,0,0,0,0,0,0,0,0,13,26,3
"33",45,308,50,10,0,0,0,0,0,0,0,3,27,18,0
"34",75,308,54,10,0,0,0,0,0,0,0,0,0,0,3
"35",34,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"36",51,308,59,10,0,0,0,0,0,0,0,0,0,0,0
"37",84,336,57,11,0,0,0,0,0,0,0,0,0,26,30
"38",99,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"39",29,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"40",67,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"41",79,364,48,12,0,0,0,0,0,0,0,0,0,0,3
"42",50,364,53,12,0,0,0,0,0,0,0,0,0,0,0
"43",76,364,54,12,0,0,0,0,0,0,0,0,0,0,0
"44",39,364,54,12,0,0,0,0,0,0,0,0,0,0,4
