"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",48,84,48,2,11,35,1,0,0,0,0,0,0,0,0
"2",9,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"3",63,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"4",20,84,58,2,0,0,0,0,4,48,4,0,0,0,0
"5",14,112,46,3,0,0,0,0,1,6,31,8,0,0,0
"6",27,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"7",68,112,54,3,0,0,0,0,0,45,9,0,0,0,0
"8",39,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"9",65,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"10",54,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"11",26,140,56,4,0,4,39,11,1,0,0,1,0,0,0
"12",79,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"13",49,168,48,5,0,0,0,0,0,0,0,0,0,30,16
"14",67,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"15",73,168,40,5,0,3,22,10,0,0,0,0,0,0,0
"16",32,168,60,5,11,47,2,0,0,0,0,0,0,0,0
"17",34,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",84,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"19",46,196,42,6,0,0,0,0,0,0,0,0,0,0,8
"20",78,196,56,6,0,0,0,0,0,0,0,0,0,11,44
"21",11,224,54,7,0,0,0,1,39,11,0,0,0,0,0
"22",1,224,52,7,51,0,0,0,0,0,0,0,0,0,0
"23",52,224,55,7,0,0,0,0,0,0,0,0,0,18,37
"24",50,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"25",92,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"26",12,252,46,8,0,0,0,0,3,36,6,0,0,0,0
"27",91,252,46,8,5,19,19,0,0,0,0,0,0,0,0
"28",47,252,54,8,0,0,0,0,0,0,0,0,0,1,4
"29",83,280,47,9,0,0,0,0,0,0,0,0,0,0,0
"30",60,280,50,9,0,0,0,0,0,0,10,36,2,0,0
"31",86,280,46,9,0,0,0,0,3,2,10,24,4,0,0
"32",56,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"33",57,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"34",41,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"35",81,308,58,10,0,0,0,0,0,0,42,15,0,0,0
"36",97,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"37",42,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"38",18,336,49,11,0,0,0,0,0,0,0,0,0,0,0
"39",58,336,42,11,0,0,0,0,0,1,0,0,0,0,0
"40",66,336,57,11,47,5,0,0,0,0,0,0,0,0,0
"41",33,364,44,12,0,0,0,0,0,0,0,0,0,0,0
"42",96,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",71,364,58,12,0,0,0,0,1,0,0,0,0,0,9
"44",36,364,53,12,0,0,0,0,0,0,0,0,0,0,0
