"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",96,84,55,2,0,0,6,46,1,0,0,0,0,0,0
"2",64,84,40,2,0,0,0,0,0,0,0,3,23,14,0
"3",17,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"4",12,84,57,2,0,0,0,3,17,37,0,0,0,0,0
"5",25,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"6",26,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"7",19,112,59,3,0,0,0,0,18,41,0,0,0,0,0
"8",18,112,49,3,0,0,0,0,1,22,21,2,0,0,0
"9",7,140,48,4,0,0,0,1,0,0,0,9,31,4,0
"10",75,140,60,4,0,0,0,0,0,0,0,0,0,27,31
"11",24,140,41,4,0,0,0,0,1,9,24,4,0,0,0
"12",15,140,47,4,0,0,0,0,0,0,0,7,29,10,0
"13",40,168,57,5,0,0,0,0,0,10,45,2,0,0,0
"14",92,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"15",55,168,41,5,0,0,0,4,20,9,4,0,0,0,0
"16",72,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"17",83,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",16,196,40,6,0,8,20,8,0,0,0,0,0,0,0
"19",13,196,56,6,0,0,0,0,0,0,0,0,0,1,7
"20",5,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"21",14,224,42,7,0,0,0,0,0,0,0,0,0,0,0
"22",97,224,46,7,0,0,0,0,0,0,1,3,14,21,2
"23",61,224,45,7,0,0,0,0,0,1,0,0,0,0,0
"24",50,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"25",42,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"26",41,252,54,8,0,0,1,14,35,2,0,0,0,0,0
"27",62,252,45,8,0,0,0,0,0,0,0,0,0,0,0
"28",34,252,52,8,0,0,0,0,3,28,19,0,0,0,0
"29",85,280,44,9,0,0,0,0,0,0,0,0,0,0,7
"30",68,280,40,9,0,0,0,0,0,0,0,0,0,0,7
"31",56,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"32",47,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"33",63,308,59,10,0,0,0,0,0,3,49,7,0,0,0
"34",38,308,50,10,0,0,0,0,0,0,0,0,0,0,1
"35",35,308,57,10,0,25,32,0,0,0,0,0,0,0,0
"36",20,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"37",86,336,44,11,0,0,0,0,0,0,0,0,6,21,16
"38",73,336,43,11,0,0,0,0,1,1,0,0,0,0,0
"39",87,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"40",32,336,58,11,0,0,0,0,0,0,0,10,41,4,0
"41",100,364,58,12,0,0,0,0,0,0,0,2,31,24,0
"42",37,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"43",89,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"44",6,364,44,12,0,0,0,0,0,0,0,0,0,0,0
