"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",59,84,56,2,0,0,0,0,0,0,0,8,42,5,1
"2",61,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"3",58,84,42,2,0,0,0,0,0,0,0,3,20,10,2
"4",75,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"5",85,112,42,3,0,0,1,0,0,0,0,0,0,0,0
"6",5,112,42,3,0,1,0,0,0,0,0,0,0,0,0
"7",91,112,44,3,0,0,0,1,29,12,0,0,0,0,0
"8",90,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"9",99,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"10",55,140,58,4,0,0,0,0,0,0,1,0,0,0,0
"11",42,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"12",84,140,43,4,0,0,0,0,0,0,0,0,0,0,0
"13",12,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"14",15,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"15",46,168,51,5,0,0,1,15,33,0,0,0,0,0,0
"16",76,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"17",80,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"18",25,196,60,6,0,0,0,0,0,0,0,3,48,9,0
"19",69,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"20",65,196,46,6,0,0,0,0,0,0,0,0,0,0,0
"21",16,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"22",19,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"23",28,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"24",31,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"25",100,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"26",43,252,43,8,0,0,0,0,0,0,0,0,0,0,0
"27",48,252,44,8,0,0,0,0,4,25,9,0,0,0,0
"28",34,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"29",71,280,40,9,0,0,0,0,0,0,1,5,25,4,0
"30",18,280,59,9,0,0,0,0,0,0,0,1,0,0,0
"31",68,280,43,9,0,0,0,0,0,0,0,0,0,0,0
"32",6,280,44,9,0,0,0,0,0,0,0,0,0,0,4
"33",78,308,55,10,0,0,0,0,0,4,48,2,0,0,0
"34",20,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"35",24,308,60,10,0,0,0,0,1,27,29,2,0,0,0
"36",51,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"37",8,336,48,11,0,0,0,0,0,0,12,31,0,0,0
"38",23,336,42,11,0,0,0,0,0,0,0,0,1,8,27
"39",44,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"40",17,336,55,11,36,18,0,0,0,0,0,0,0,0,0
"41",37,364,50,12,0,0,0,4,34,8,0,0,0,0,0
"42",27,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"43",57,364,45,12,0,0,0,0,0,0,0,5,35,3,0
"44",93,364,55,12,0,0,0,0,0,0,0,0,0,0,0
