"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",8,84,53,2,0,0,0,0,17,29,2,0,0,0,0
"2",5,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"3",24,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"4",71,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"5",60,112,47,3,0,0,0,0,0,0,0,0,0,0,0
"6",94,112,50,3,0,0,0,0,0,0,0,0,0,0,6
"7",69,112,46,3,0,0,0,0,0,0,0,6,34,3,0
"8",42,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"9",33,140,60,4,0,0,0,1,32,24,0,0,0,0,0
"10",37,140,41,4,0,0,0,0,0,0,0,0,0,0,0
"11",93,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"12",50,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"13",7,168,55,5,8,42,4,0,0,0,0,0,0,0,0
"14",81,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"15",82,168,52,5,0,0,0,0,0,0,0,1,16,33,0
"16",89,168,45,5,0,0,0,0,0,0,15,29,0,0,0
"17",56,196,54,6,0,0,0,0,0,0,0,3,38,12,0
"18",1,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"19",36,196,53,6,0,0,0,0,0,0,1,36,15,0,0
"20",44,196,54,6,0,0,0,0,0,0,26,27,0,0,0
"21",77,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"22",88,224,40,7,0,0,0,0,0,0,0,0,0,0,0
"23",48,224,56,7,0,0,0,0,0,0,0,0,0,3,36
"24",52,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"25",12,252,56,8,0,0,0,0,1,52,2,0,0,0,0
"26",78,252,57,8,0,0,0,0,0,0,1,3,27,24,0
"27",90,252,57,8,0,0,0,0,0,0,0,0,0,0,0
"28",70,252,59,8,0,0,0,0,0,0,0,1,0,0,0
"29",53,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"30",43,280,52,9,0,0,0,0,0,0,0,1,0,0,0
"31",66,280,53,9,0,0,1,8,39,4,0,0,0,0,0
"32",74,280,46,9,0,0,0,0,0,0,0,9,24,9,0
"33",34,308,56,10,0,0,0,2,41,12,0,0,0,0,0
"34",67,308,53,10,0,0,0,0,0,0,0,5,41,7,0
"35",39,308,48,10,0,0,0,0,1,5,30,10,1,0,0
"36",68,308,47,10,0,0,0,0,0,0,0,0,0,0,3
"37",63,336,55,11,0,0,0,0,0,0,0,0,0,0,0
"38",75,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"39",79,336,53,11,0,0,0,0,0,0,0,0,0,0,0
"40",96,336,50,11,0,0,0,0,0,0,0,19,31,0,0
"41",6,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"42",84,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"43",35,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"44",65,364,42,12,0,0,3,23,12,2,0,0,0,0,0
