"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",90,84,48,2,0,0,0,0,0,0,0,0,1,0,0
"2",9,84,53,2,0,0,1,8,40,0,0,0,0,0,0
"3",99,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"4",22,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"5",51,112,55,3,0,0,0,0,0,0,0,0,0,0,0
"6",15,112,54,3,0,0,0,0,0,0,0,0,0,1,14
"7",79,112,42,3,0,0,0,0,0,0,0,1,0,13,23
"8",65,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"9",64,140,57,4,0,0,0,0,0,0,0,0,0,12,43
"10",1,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"11",47,140,59,4,0,0,0,0,0,0,0,0,0,0,0
"12",55,140,54,4,0,0,0,0,0,2,44,6,0,0,0
"13",45,168,42,5,0,0,0,0,0,0,4,19,16,0,0
"14",63,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"15",21,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"16",87,168,50,5,0,0,0,0,5,42,2,0,0,0,0
"17",6,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"18",71,196,43,6,9,22,7,0,0,0,0,0,0,0,0
"19",58,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"20",12,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"21",11,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"22",43,224,60,7,0,0,0,0,0,0,0,0,0,1,32
"23",78,224,49,7,0,0,0,0,0,0,0,0,0,0,0
"24",24,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"25",50,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"26",68,252,56,8,0,0,0,0,0,0,0,1,35,18,0
"27",48,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"28",91,252,58,8,0,0,0,0,0,0,0,0,0,0,39
"29",19,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"30",28,280,52,9,0,1,30,19,0,0,0,0,0,0,0
"31",13,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"32",52,280,40,9,0,0,0,0,0,0,0,0,0,0,0
"33",97,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"34",53,308,52,10,0,0,0,0,0,0,0,0,0,0,12
"35",70,308,56,10,0,0,0,0,0,0,0,0,0,0,0
"36",38,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"37",41,336,54,11,0,0,0,0,0,0,0,0,0,18,34
"38",23,336,47,11,0,0,0,0,0,0,0,0,0,0,0
"39",16,336,42,11,0,0,0,0,0,0,0,1,8,17,11
"40",30,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"41",62,364,59,12,0,0,0,0,0,0,0,0,0,1,47
"42",66,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"43",59,364,59,12,0,1,38,18,0,0,0,0,0,0,0
"44",32,364,50,12,0,0,0,0,0,0,0,0,2,6,34
