"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",80,3,1,1,56
"2",80,5,1,1,56
"3",80,6,1,1,56
"4",80,7,1,1,56
"5",80,10,1,1,56
"6",80,13,1,1,56
"7",80,15,1,1,56
"8",80,20,1,1,56
"9",80,21,1,1,56
"10",80,22,1,1,56
"11",80,25,1,1,56
"12",80,26,1,1,56
"13",80,31,1,1,56
"14",80,34,1,1,56
"15",80,35,1,1,56
"16",80,36,1,1,56
"17",80,38,1,1,56
"18",80,39,1,1,56
"19",80,40,1,1,56
"20",80,41,1,1,56
"21",80,42,1,1,56
"22",80,44,1,1,56
"23",80,45,1,1,56
"24",80,46,1,1,56
"25",80,47,1,1,56
"26",80,48,1,1,56
"27",80,50,1,1,56
"28",80,51,1,1,56
"29",80,52,1,1,56
"30",80,53,1,1,56
"31",80,57,1,1,56
"32",80,58,1,1,56
"33",80,60,1,1,56
"34",80,61,1,1,56
"35",80,62,1,1,56
"36",80,63,1,1,56
"37",80,64,1,1,56
"38",80,67,1,1,56
"39",80,70,1,1,56
"40",80,73,1,1,56
"41",80,75,1,1,56
"42",80,76,1,1,56
"43",80,83,1,1,56
"44",80,84,1,1,56
"45",80,85,1,1,56
"46",80,88,1,1,56
"47",80,89,1,1,56
"48",80,94,1,1,56
"49",80,95,1,1,56
"50",80,100,1,1,56
"51",80,101,2,0,56
"52",80,102,2,0,56
"53",80,104,2,0,56
"54",80,105,2,0,56
"55",80,106,2,0,56
"56",80,108,2,0,56
"57",80,109,2,0,56
"58",80,110,2,0,56
"59",80,113,2,0,56
"60",80,114,2,0,56
"61",80,118,2,0,56
"62",80,122,2,0,56
"63",80,125,2,0,56
"64",80,127,2,0,56
"65",80,128,2,0,56
"66",80,129,2,0,56
"67",80,131,2,0,56
"68",80,133,2,0,56
"69",80,135,2,0,56
"70",80,136,2,0,56
"71",80,138,2,0,56
"72",80,139,2,0,56
"73",80,140,2,0,56
"74",80,142,2,0,56
"75",80,145,2,0,56
"76",80,146,2,0,56
"77",80,147,2,0,56
"78",80,152,2,0,56
"79",80,154,2,0,56
"80",80,161,2,0,56
"81",80,162,2,0,56
"82",80,163,2,0,56
"83",80,164,2,0,56
"84",80,165,2,0,56
"85",80,170,2,0,56
"86",80,173,2,0,56
"87",80,176,2,0,56
"88",80,177,2,0,56
"89",80,180,2,0,56
"90",80,182,2,0,56
"91",80,184,2,0,56
"92",80,185,2,0,56
"93",80,186,2,0,56
"94",80,190,2,0,56
"95",80,191,2,0,56
"96",80,192,2,0,56
"97",80,193,2,0,56
"98",80,195,2,0,56
"99",80,196,2,0,56
"100",80,199,2,0,56
"101",80,200,2,0,56
"102",80,201,2,0,56
"103",80,202,2,0,56
"104",80,206,2,0,56
"105",80,208,2,0,56
"106",80,209,2,0,56
"107",80,213,3,0,56
"108",80,216,3,0,56
"109",80,217,3,0,56
"110",80,221,3,0,56
"111",80,223,3,0,56
"112",80,227,3,0,56
"113",80,228,3,0,56
"114",80,229,3,0,56
"115",80,231,3,0,56
"116",80,235,3,0,56
"117",80,242,3,0,56
"118",80,244,3,0,56
"119",80,246,3,0,56
"120",80,249,3,0,56
"121",80,253,3,0,56
"122",80,255,3,0,56
"123",80,258,3,0,56
"124",80,259,3,0,56
"125",80,262,3,0,56
"126",80,264,3,0,56
"127",80,265,3,0,56
"128",80,271,3,0,56
"129",80,272,3,0,56
"130",80,274,3,0,56
"131",80,275,3,0,56
"132",80,280,3,0,56
"133",80,281,3,0,56
"134",80,283,3,0,56
"135",80,284,3,0,56
"136",80,286,3,0,56
"137",80,287,3,0,56
"138",80,288,3,0,56
"139",80,290,3,0,56
"140",80,292,3,0,56
"141",80,294,3,0,56
"142",80,295,3,0,56
"143",80,296,3,0,56
"144",80,298,3,0,56
"145",80,299,3,0,56
"146",80,300,3,0,56
"147",80,301,3,0,56
"148",80,302,3,0,56
"149",80,303,3,0,56
"150",80,304,3,0,56
"151",80,305,3,0,56
"152",80,309,3,0,56
"153",80,311,3,0,56
"154",80,312,3,0,56
"155",80,315,3,0,56
"156",80,316,3,0,56
