"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",97,84,54,2,0,0,2,42,8,0,0,0,0,0,0
"2",48,84,56,2,0,0,0,17,35,0,0,0,0,0,0
"3",27,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"4",39,84,46,2,0,0,0,0,0,8,26,10,1,0,0
"5",45,112,59,3,0,0,0,0,0,0,0,0,0,0,0
"6",30,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"7",23,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"8",28,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"9",47,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"10",43,140,50,4,0,0,0,0,0,0,0,0,3,15,29
"11",85,140,52,4,0,0,0,0,0,0,0,4,33,14,0
"12",38,140,58,4,0,0,0,0,8,39,9,0,0,0,0
"13",33,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"14",74,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"15",1,168,42,5,0,0,0,0,0,0,0,0,0,0,1
"16",2,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"17",68,196,50,6,0,0,0,0,0,1,10,37,1,0,0
"18",16,196,60,6,0,0,0,0,0,0,0,52,8,0,0
"19",11,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"20",63,196,50,6,0,0,0,0,0,0,0,0,0,0,2
"21",10,224,44,7,7,29,6,0,0,0,0,0,0,0,0
"22",22,224,58,7,0,18,33,3,0,0,0,0,0,0,0
"23",15,224,58,7,0,0,0,0,0,0,0,0,0,0,0
"24",19,224,56,7,0,0,0,0,0,0,0,2,24,29,0
"25",42,252,52,8,0,0,0,0,15,31,3,0,0,0,0
"26",56,252,56,8,0,0,0,0,0,2,22,32,0,0,0
"27",72,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"28",34,252,47,8,0,0,0,0,0,0,0,0,0,0,0
"29",35,280,43,9,0,0,0,0,0,0,0,0,0,0,0
"30",87,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"31",7,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"32",93,280,52,9,0,0,0,0,0,7,42,1,0,0,0
"33",88,308,59,10,0,0,0,0,0,0,0,0,0,0,0
"34",18,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",59,308,55,10,0,0,0,0,0,0,0,0,0,4,40
"36",44,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"37",26,336,56,11,0,0,0,0,0,0,1,28,24,0,0
"38",94,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"39",52,336,46,11,0,0,0,0,0,0,1,20,21,0,0
"40",64,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"41",100,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"42",3,364,57,12,0,0,0,0,0,0,1,9,45,1,0
"43",71,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"44",13,364,42,12,0,0,0,0,0,0,0,0,0,0,0
