"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",25,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"2",52,84,49,2,0,0,0,0,0,0,0,0,0,0,0
"3",40,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"4",61,84,46,2,1,17,25,3,0,0,0,0,0,0,0
"5",30,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"6",86,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"7",72,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"8",66,112,51,3,0,0,0,0,0,0,0,0,0,0,0
"9",65,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"10",13,140,56,4,0,0,0,0,0,4,45,1,0,0,0
"11",62,140,58,4,0,0,0,0,0,0,0,0,1,7,43
"12",99,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"13",29,168,42,5,0,0,0,0,0,3,31,6,0,0,0
"14",7,168,58,5,0,0,0,0,0,0,0,0,3,53,2
"15",91,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"16",37,168,40,5,0,0,0,0,0,0,0,0,0,0,2
"17",96,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"18",8,196,57,6,0,0,0,0,0,0,5,45,4,0,0
"19",67,196,49,6,0,0,0,0,0,0,0,0,0,0,0
"20",81,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"21",34,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"22",89,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"23",87,224,52,7,0,0,0,0,0,0,0,0,0,20,29
"24",68,224,52,7,4,32,14,1,0,0,0,0,0,0,0
"25",20,252,42,8,0,0,0,0,0,0,0,1,17,16,0
"26",63,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",17,252,53,8,0,0,0,0,0,0,0,0,0,0,0
"28",36,252,42,8,0,0,0,0,4,24,6,1,0,0,0
"29",93,280,60,9,0,0,0,0,0,0,0,0,0,0,0
"30",57,280,50,9,0,0,0,0,0,0,0,0,4,31,10
"31",58,280,56,9,0,0,0,0,0,0,0,14,41,1,0
"32",47,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"33",31,308,59,10,0,0,0,0,0,0,0,0,0,0,0
"34",3,308,44,10,0,0,0,0,0,8,24,10,0,0,0
"35",74,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"36",94,308,53,10,0,0,0,0,7,33,11,2,0,0,0
"37",97,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"38",48,336,43,11,0,0,0,0,1,0,0,0,0,0,0
"39",6,336,50,11,0,0,0,0,0,1,7,38,2,0,0
"40",2,336,48,11,0,0,0,1,12,29,2,0,0,0,0
"41",84,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"42",55,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"43",42,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"44",18,364,50,12,0,0,0,0,0,0,2,27,17,0,0
