"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",59,84,43,2,0,0,0,0,0,0,1,0,0,0,0
"2",13,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"3",68,84,40,2,0,0,0,0,0,0,0,0,10,21,5
"4",69,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"5",98,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"6",80,112,44,3,0,0,1,2,28,8,0,0,0,0,0
"7",43,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"8",11,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"9",33,140,53,4,0,0,0,0,0,0,0,0,0,0,0
"10",58,140,50,4,0,0,0,23,24,0,0,0,0,0,0
"11",6,140,60,4,0,0,0,0,0,2,25,32,0,0,0
"12",89,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"13",81,168,59,5,0,0,0,0,0,0,0,10,42,4,0
"14",67,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"15",5,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"16",10,168,47,5,0,2,4,30,9,0,0,0,0,0,0
"17",12,196,56,6,0,0,0,0,0,0,2,30,23,0,0
"18",51,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"19",31,196,41,6,0,0,0,0,1,0,0,0,0,0,0
"20",64,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"21",8,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"22",26,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"23",84,224,60,7,0,0,0,0,0,0,0,0,0,0,0
"24",93,224,49,7,0,0,0,0,0,0,0,0,0,0,0
"25",74,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"26",37,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"27",94,252,54,8,0,0,0,0,0,0,0,1,0,2,44
"28",55,252,53,8,0,0,0,0,0,0,0,0,0,0,0
"29",22,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"30",39,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"31",15,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"32",35,280,42,9,0,0,0,0,0,2,31,7,0,0,0
"33",14,308,40,10,0,0,0,0,0,0,0,0,0,0,0
"34",87,308,53,10,0,0,0,0,0,0,0,1,0,0,0
"35",96,308,56,10,0,0,0,0,0,0,0,0,0,0,0
"36",28,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"37",21,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"38",77,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"39",54,336,44,11,0,0,0,0,18,20,0,0,0,0,0
"40",53,336,56,11,0,0,0,0,1,20,33,1,0,0,0
"41",29,364,58,12,0,0,0,0,0,0,0,0,0,0,0
"42",36,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"43",9,364,41,12,0,0,0,0,0,0,0,1,7,11,12
"44",78,364,56,12,0,0,0,0,0,1,8,41,3,0,0
