"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",7,84,44,2,0,1,15,23,2,0,0,0,0,0,0
"2",32,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"3",44,84,59,2,0,0,0,0,0,0,0,0,0,1,50
"4",82,84,56,2,0,0,0,0,1,43,11,0,0,0,0
"5",18,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"6",4,112,45,3,0,1,22,21,0,0,0,0,0,0,0
"7",84,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"8",27,112,52,3,0,0,0,0,2,39,8,0,0,0,0
"9",2,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"10",13,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"11",20,140,41,4,0,0,0,0,0,0,3,10,19,3,0
"12",65,140,54,4,0,0,0,0,1,6,33,12,0,0,0
"13",98,168,56,5,0,0,0,0,0,0,3,43,7,0,0
"14",40,168,56,5,0,2,44,5,0,0,0,0,0,0,0
"15",74,168,59,5,0,0,0,0,0,0,0,0,0,0,0
"16",28,168,44,5,0,0,2,10,18,11,2,0,0,0,0
"17",33,196,44,6,0,0,0,0,4,26,13,0,0,0,0
"18",66,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"19",25,196,52,6,0,0,0,0,0,0,0,0,0,0,9
"20",69,196,41,6,0,0,8,20,6,0,0,0,0,0,0
"21",68,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",3,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"23",54,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"24",95,224,40,7,0,0,0,0,0,0,0,0,0,0,1
"25",89,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"26",92,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"27",42,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"28",64,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"29",48,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"30",6,280,48,9,0,0,0,0,0,0,4,34,7,0,0
"31",67,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"32",23,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"33",49,308,51,10,0,0,0,0,0,0,0,0,0,0,0
"34",94,308,46,10,0,0,0,0,0,0,0,0,21,22,1
"35",97,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"36",60,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"37",78,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"38",50,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"39",70,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"40",62,336,42,11,0,0,0,0,0,1,5,27,7,0,0
"41",30,364,58,12,0,0,0,0,0,0,38,18,0,0,0
"42",90,364,60,12,0,0,0,0,0,0,0,0,0,30,28
"43",11,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"44",5,364,46,12,0,0,0,0,0,0,0,0,0,0,0
