"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",98,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"2",10,84,54,2,0,1,10,40,1,0,0,0,0,0,0
"3",1,84,48,2,0,0,0,13,34,1,0,0,0,0,0
"4",58,84,56,2,0,0,0,0,0,0,0,31,22,0,0
"5",35,112,54,3,43,11,0,0,0,0,0,0,0,0,0
"6",85,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",30,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"8",86,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"9",6,140,47,4,0,0,0,0,0,0,0,0,0,0,0
"10",69,140,40,4,0,0,5,24,7,0,0,0,0,0,0
"11",41,140,53,4,0,0,0,0,2,33,16,0,0,0,0
"12",96,140,43,4,0,0,0,10,27,3,0,0,0,0,0
"13",23,168,54,5,0,0,0,0,0,0,12,35,3,0,0
"14",16,168,60,5,0,0,0,0,0,0,4,53,2,0,0
"15",36,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"16",11,168,57,5,0,0,0,0,0,4,49,3,0,0,0
"17",18,196,58,6,0,0,0,0,0,0,0,0,25,33,0
"18",77,196,42,6,0,0,1,16,15,2,1,0,0,0,0
"19",19,196,46,6,0,0,0,0,0,0,0,0,0,0,0
"20",84,196,58,6,0,0,0,0,0,2,42,13,0,0,0
"21",12,224,48,7,16,32,0,0,0,0,0,0,0,0,0
"22",57,224,44,7,5,20,12,1,0,0,0,0,0,0,0
"23",45,224,54,7,0,0,0,0,0,0,0,4,43,3,0
"24",55,224,58,7,0,0,0,0,1,46,7,0,0,0,0
"25",13,252,52,8,0,0,0,1,16,35,0,0,0,0,0
"26",90,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"27",17,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"28",100,252,41,8,0,0,0,0,0,0,0,0,10,18,10
"29",74,280,54,9,0,0,0,0,0,0,0,0,0,0,4
"30",38,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"31",39,280,47,9,0,0,0,0,0,0,0,0,0,0,0
"32",22,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",78,308,54,10,1,6,35,8,1,0,0,0,0,0,0
"34",52,308,57,10,0,0,0,0,0,0,0,0,0,0,0
"35",95,308,52,10,0,0,3,36,11,0,0,0,0,0,0
"36",75,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"37",65,336,40,11,0,0,0,0,0,8,23,5,0,0,0
"38",73,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"39",37,336,45,11,0,0,0,0,0,0,0,0,0,0,0
"40",63,336,49,11,1,13,32,0,1,0,0,0,0,0,0
"41",89,364,53,12,0,0,0,0,0,0,0,0,0,0,0
"42",24,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"43",94,364,57,12,0,0,0,0,0,0,0,0,0,24,33
"44",46,364,53,12,0,0,0,0,0,0,0,0,0,0,0
