"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",60,84,45,2,0,0,0,0,0,0,0,0,0,0,0
"2",17,84,52,2,0,1,0,0,0,0,0,3,33,14,0
"3",91,84,43,2,0,0,0,0,0,5,26,10,0,0,0
"4",76,84,59,2,0,0,0,0,0,0,0,0,0,0,0
"5",93,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"6",97,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",98,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"8",70,112,50,3,0,0,0,0,0,0,0,0,0,3,33
"9",13,140,53,4,0,0,0,0,0,0,0,0,0,0,0
"10",49,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"11",11,140,48,4,5,40,1,0,0,0,0,0,0,0,0
"12",64,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"13",34,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"14",86,168,52,5,0,0,0,0,0,1,18,31,0,0,0
"15",89,168,43,5,0,0,0,0,0,0,0,0,0,0,0
"16",81,168,59,5,22,35,0,0,0,0,0,0,0,0,0
"17",100,196,48,6,0,0,0,1,0,0,0,0,0,0,0
"18",95,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"19",16,196,46,6,0,0,0,0,0,2,23,19,0,0,0
"20",38,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"21",85,224,42,7,0,0,0,0,0,0,0,0,0,0,19
"22",3,224,53,7,0,0,0,0,0,0,0,0,0,0,0
"23",87,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"24",92,224,52,7,0,0,0,0,0,0,4,21,24,0,0
"25",33,252,52,8,0,0,0,0,0,0,0,0,9,38,5
"26",79,252,52,8,0,0,0,0,0,0,0,0,6,38,7
"27",43,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"28",44,252,48,8,0,0,0,0,3,16,26,1,0,0,0
"29",94,280,42,9,0,0,0,0,0,0,0,3,21,16,1
"30",69,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"31",2,280,59,9,0,0,0,0,1,38,19,0,0,0,0
"32",62,280,58,9,0,0,0,0,0,0,0,0,1,18,36
"33",10,308,58,10,0,0,0,0,1,0,0,0,0,0,0
"34",4,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"35",72,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"36",53,308,50,10,0,0,0,0,0,23,24,0,0,0,0
"37",28,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"38",55,336,52,11,0,0,0,0,0,0,1,30,17,0,0
"39",26,336,47,11,0,0,0,0,0,0,0,0,0,0,0
"40",5,336,50,11,0,0,0,1,12,29,5,2,0,0,0
"41",56,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"42",77,364,58,12,0,0,0,1,29,26,0,0,0,0,0
"43",1,364,45,12,0,0,0,0,0,0,0,0,2,35,4
"44",25,364,57,12,0,0,0,0,0,0,0,0,0,0,0
