"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",35,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"2",70,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"3",28,84,57,2,0,0,0,0,0,0,0,0,0,0,0
"4",7,84,46,2,0,0,0,0,0,1,15,27,1,0,0
"5",61,112,42,3,0,0,0,0,0,0,1,0,0,0,0
"6",73,112,58,3,0,0,0,0,0,0,0,0,0,0,2
"7",94,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"8",47,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"9",91,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"10",86,140,49,4,0,0,0,0,0,0,3,22,21,0,0
"11",40,140,53,4,0,0,0,28,21,2,0,0,0,0,0
"12",36,140,42,4,0,0,0,0,0,0,0,1,4,21,15
"13",79,168,44,5,0,0,0,0,0,0,0,8,35,0,0
"14",21,168,53,5,0,0,0,0,0,0,0,0,2,28,23
"15",15,168,54,5,0,0,0,0,0,6,28,17,0,0,0
"16",65,168,42,5,0,0,0,0,0,0,0,0,0,0,4
"17",100,196,58,6,0,0,1,49,8,0,0,0,0,0,0
"18",55,196,49,6,0,0,0,0,0,0,0,0,0,8,29
"19",89,196,50,6,0,0,0,0,0,0,2,23,21,1,0
"20",67,196,52,6,0,0,0,0,0,11,41,0,0,0,0
"21",63,224,59,7,0,0,0,0,0,0,14,43,2,0,0
"22",19,224,46,7,0,0,0,0,0,0,0,0,0,0,0
"23",8,224,40,7,0,0,0,0,0,0,0,0,0,0,1
"24",57,224,40,7,0,0,0,0,0,0,0,0,0,0,0
"25",84,252,49,8,0,0,0,0,0,0,0,0,0,0,0
"26",58,252,58,8,0,0,0,0,0,0,0,0,0,0,10
"27",90,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"28",4,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"29",54,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"30",59,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"31",43,280,49,9,0,0,5,33,9,0,0,0,0,0,0
"32",60,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",30,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"34",37,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"35",20,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"36",1,308,57,10,0,0,0,0,0,0,0,0,0,3,41
"37",9,336,54,11,0,13,39,1,0,0,0,0,0,0,0
"38",10,336,54,11,0,0,0,0,1,14,34,4,0,0,0
"39",99,336,53,11,0,0,0,0,0,0,0,0,0,0,0
"40",97,336,44,11,0,0,0,0,0,0,0,1,0,6,6
"41",41,364,54,12,0,0,0,0,0,0,0,0,0,0,0
"42",16,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",26,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"44",95,364,44,12,0,0,0,1,0,0,1,0,0,0,0
