"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",67,84,54,2,0,0,0,0,0,0,4,44,2,0,0
"2",94,84,55,2,0,0,0,2,36,16,0,0,0,0,0
"3",70,84,58,2,0,0,0,0,1,25,31,0,0,0,0
"4",48,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"5",27,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"6",4,112,47,3,0,0,0,0,0,0,0,0,0,0,0
"7",6,112,45,3,0,0,0,0,7,26,8,0,0,0,0
"8",31,112,59,3,0,0,0,0,0,8,49,2,0,0,0
"9",98,140,57,4,0,0,0,0,0,0,0,0,0,0,0
"10",93,140,49,4,0,0,0,0,0,0,0,5,29,12,0
"11",13,140,58,4,0,21,33,1,0,0,0,0,0,0,0
"12",65,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"13",15,168,59,5,0,0,0,0,0,0,0,2,48,7,0
"14",82,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"15",49,168,55,5,0,0,0,0,0,0,0,0,0,0,2
"16",90,168,56,5,0,0,0,0,0,0,0,19,37,0,0
"17",64,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"18",20,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"19",91,196,46,6,0,0,0,0,0,0,0,0,0,0,0
"20",42,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"21",100,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",72,224,53,7,0,1,2,28,15,0,0,0,0,0,0
"23",88,224,48,7,0,0,0,18,27,1,0,0,0,0,0
"24",76,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"25",59,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"26",83,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",24,252,48,8,0,0,0,0,0,3,39,5,0,0,0
"28",46,252,48,8,0,0,2,34,8,0,0,0,0,0,0
"29",9,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"30",77,280,60,9,0,0,0,0,0,0,0,35,22,1,0
"31",5,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"32",51,280,42,9,0,0,0,0,1,7,26,0,0,0,0
"33",1,308,56,10,0,0,0,0,0,0,0,0,0,0,0
"34",57,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",45,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"36",22,308,59,10,0,0,0,0,0,0,0,0,0,0,0
"37",81,336,44,11,0,0,0,0,0,0,0,0,3,19,20
"38",80,336,46,11,0,0,0,0,0,0,0,0,2,35,9
"39",97,336,51,11,0,0,0,0,7,34,6,0,0,0,0
"40",26,336,53,11,0,0,0,0,0,0,5,39,8,0,0
"41",29,364,48,12,0,0,0,0,0,1,34,10,0,0,0
"42",87,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"43",17,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"44",74,364,57,12,0,0,0,0,0,0,0,0,0,0,0
