"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",49,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"2",21,84,60,2,0,0,0,0,0,0,40,19,0,0,0
"3",1,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"4",75,84,54,2,0,0,0,0,0,0,0,15,36,2,0
"5",45,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"6",67,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"7",80,112,40,3,0,0,0,0,0,0,0,1,6,10,14
"8",25,112,56,3,0,0,0,0,0,2,46,5,0,0,0
"9",18,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"10",98,140,59,4,0,0,0,0,0,0,0,0,12,45,0
"11",78,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"12",3,140,58,4,0,0,0,0,0,1,46,10,0,0,0
"13",95,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"14",93,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",2,168,47,5,0,0,1,0,0,0,0,0,0,0,0
"16",13,168,54,5,0,0,0,0,0,0,0,0,0,20,27
"17",35,196,48,6,0,0,0,0,8,27,10,1,0,0,0
"18",99,196,48,6,0,0,0,0,1,31,14,0,0,0,0
"19",47,196,42,6,0,0,0,0,0,3,25,8,2,0,0
"20",15,196,44,6,0,0,0,0,0,0,1,2,32,4,2
"21",84,224,52,7,0,0,0,0,0,0,5,40,6,0,0
"22",90,224,58,7,0,0,0,0,0,0,0,0,0,0,0
"23",10,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"24",100,224,52,7,0,0,0,0,0,0,0,0,0,0,5
"25",30,252,42,8,0,0,0,0,0,0,0,0,1,21,19
"26",76,252,60,8,0,0,0,18,39,0,0,0,0,0,0
"27",46,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"28",85,252,60,8,0,0,0,0,0,0,0,0,0,0,0
"29",42,280,51,9,0,0,0,0,0,0,0,0,0,0,29
"30",73,280,55,9,0,0,0,0,0,0,0,0,0,0,0
"31",57,280,57,9,0,0,0,0,0,0,0,0,0,0,0
"32",23,280,55,9,0,0,0,0,0,0,0,2,36,17,0
"33",40,308,42,10,0,0,0,0,0,1,17,23,0,0,0
"34",91,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"35",41,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"36",4,308,58,10,0,0,0,0,0,0,0,1,15,37,1
"37",79,336,41,11,0,0,0,0,0,0,0,0,2,11,24
"38",63,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"39",7,336,53,11,0,0,0,0,0,0,1,44,7,0,0
"40",92,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"41",48,364,46,12,0,0,0,0,0,0,0,0,0,0,0
"42",86,364,56,12,0,0,0,0,0,0,0,0,0,0,0
"43",29,364,55,12,0,0,0,0,0,0,0,0,3,42,9
"44",24,364,50,12,0,0,0,1,0,0,0,0,0,4,27
