"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",59,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"2",99,84,47,2,0,0,0,0,0,0,0,0,0,0,0
"3",66,84,60,2,0,0,0,0,1,16,41,1,0,0,0
"4",63,84,57,2,0,0,0,0,0,0,0,0,0,0,0
"5",15,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"6",92,112,47,3,0,0,0,0,0,0,0,0,0,0,0
"7",12,112,51,3,0,0,0,0,0,0,0,0,0,0,0
"8",68,112,42,3,0,0,5,23,12,0,0,0,0,0,0
"9",83,140,41,4,0,0,0,0,0,0,0,0,0,0,0
"10",70,140,43,4,0,0,0,0,0,0,0,0,0,0,0
"11",81,140,43,4,0,1,0,1,0,0,0,0,1,0,0
"12",14,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"13",88,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"14",57,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"15",43,168,53,5,0,0,0,0,0,0,0,0,0,0,0
"16",54,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"17",75,196,56,6,0,0,0,0,0,0,0,0,0,0,0
"18",71,196,49,6,0,0,0,0,0,0,0,0,0,3,29
"19",64,196,53,6,0,0,0,0,0,0,0,0,0,0,0
"20",6,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"21",90,224,42,7,0,0,0,0,0,0,0,0,0,0,0
"22",89,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"23",16,224,58,7,0,0,0,0,12,45,0,0,0,0,0
"24",62,224,60,7,0,0,0,0,0,0,0,0,0,0,0
"25",95,252,60,8,0,0,0,0,0,0,0,0,0,0,0
"26",35,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"27",85,252,42,8,0,0,15,20,3,0,0,0,0,0,0
"28",18,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"29",56,280,59,9,0,0,0,0,0,0,0,0,0,0,2
"30",17,280,40,9,0,0,0,0,0,0,7,27,2,0,0
"31",4,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"32",72,280,46,9,0,0,4,34,8,0,0,0,0,0,0
"33",30,308,41,10,0,0,0,0,0,2,2,1,0,0,0
"34",9,308,48,10,0,0,0,0,1,6,34,2,0,0,0
"35",69,308,47,10,0,0,0,0,0,0,0,0,0,0,0
"36",32,308,49,10,0,0,0,0,0,0,21,24,1,0,0
"37",3,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"38",19,336,46,11,0,0,0,0,0,0,0,0,0,0,0
"39",77,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"40",13,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"41",67,364,55,12,0,0,0,0,0,0,0,0,0,0,0
"42",44,364,48,12,0,0,0,0,0,2,18,25,0,0,0
"43",53,364,59,12,0,0,0,2,48,7,0,0,0,0,0
"44",1,364,52,12,0,0,0,0,0,0,0,0,0,0,0
