"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",63,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"2",11,84,57,2,0,0,0,0,0,0,0,0,0,0,0
"3",38,84,58,2,0,0,0,0,0,0,1,9,45,3,0
"4",35,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"5",12,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"6",90,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"7",42,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"8",22,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"9",36,140,51,4,0,0,0,0,0,0,10,38,3,0,0
"10",69,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"11",73,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"12",88,140,54,4,0,0,0,0,0,0,0,0,27,26,0
"13",18,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"14",66,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"15",47,168,49,5,0,0,0,0,0,0,0,0,0,0,0
"16",46,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"17",60,196,56,6,0,0,9,47,0,0,0,0,0,0,0
"18",43,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"19",51,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"20",93,196,51,6,0,0,0,0,0,0,0,2,27,18,0
"21",48,224,46,7,0,0,0,0,1,25,19,0,0,0,0
"22",78,224,49,7,0,0,0,0,0,0,0,0,0,0,0
"23",2,224,40,7,0,0,0,0,0,0,0,0,0,1,13
"24",87,224,56,7,0,0,0,0,0,0,0,0,0,0,0
"25",67,252,48,8,0,0,0,3,14,27,2,0,0,0,0
"26",99,252,52,8,0,0,0,0,0,0,4,34,14,0,0
"27",55,252,59,8,0,0,0,0,0,15,38,0,0,0,0
"28",23,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"29",97,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"30",68,280,43,9,0,0,0,0,0,0,0,0,0,0,0
"31",83,280,45,9,0,0,0,0,0,0,0,0,0,1,0
"32",30,280,60,9,0,0,0,0,39,21,0,0,0,0,0
"33",40,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"34",19,308,58,10,0,0,0,0,0,0,0,0,22,32,0
"35",15,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"36",58,308,60,10,0,0,0,1,9,48,2,0,0,0,0
"37",49,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"38",5,336,42,11,0,0,0,0,0,0,0,0,12,28,0
"39",21,336,50,11,0,0,0,0,0,0,0,0,33,14,0
"40",61,336,40,11,0,0,0,0,0,0,0,0,0,0,0
"41",1,364,58,12,0,0,0,0,0,0,0,0,0,0,0
"42",53,364,59,12,0,0,0,0,0,0,0,0,0,0,0
"43",72,364,56,12,0,0,0,0,0,0,0,19,37,0,0
"44",98,364,48,12,0,0,0,3,36,8,0,0,0,0,0
