"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",65,5319,31,53,NA,NA
"2",65,9455,34,95,NA,NA
"3",65,9436,39,95,NA,NA
"4",65,5253,40,53,NA,NA
"5",65,5282,40,53,NA,NA
"6",65,5310,41,53,NA,NA
"7",65,5270,43,53,NA,NA
"8",65,5237,44,53,NA,NA
"9",65,5348,44,53,NA,NA
"10",65,9450,44,95,NA,NA
"11",65,9462,45,95,NA,NA
"12",65,5324,46,53,NA,NA
"13",65,5339,46,53,NA,NA
"14",65,9495,46,95,NA,NA
"15",65,9421,47,95,NA,NA
"16",65,5304,48,53,NA,NA
"17",65,9397,48,95,NA,NA
"18",65,9470,48,95,NA,NA
"19",65,5346,49,53,NA,NA
"20",65,9393,49,95,NA,NA
"21",65,5241,50,53,NA,NA
"22",65,9451,50,95,NA,NA
"23",65,5312,51,53,NA,NA
"24",65,5314,51,53,NA,NA
"25",65,7109,51,72,NA,NA
"26",65,5290,52,53,NA,NA
"27",65,5291,52,53,NA,NA
"28",65,5328,52,53,NA,NA
"29",65,5334,52,53,NA,NA
"30",65,9404,52,95,NA,NA
"31",65,5294,53,53,NA,NA
"32",65,9392,53,95,NA,NA
"33",65,9424,53,95,NA,NA
"34",65,9463,53,95,NA,NA
"35",65,9497,53,95,NA,NA
"36",65,5238,54,53,NA,NA
"37",65,5267,54,53,NA,NA
"38",65,5327,54,53,NA,NA
"39",65,5464,54,55,NA,NA
"40",65,9444,54,95,NA,NA
"41",65,9481,54,95,NA,NA
"42",65,9503,54,95,NA,NA
"43",65,5268,55,53,NA,NA
"44",65,5272,55,53,NA,NA
"45",65,5243,56,53,0,56
"46",65,5260,56,53,NA,NA
"47",65,5287,56,53,0,56
"48",65,5302,56,53,NA,NA
"49",65,5331,56,53,0,56
"50",65,9407,56,95,0,56
"51",65,9418,56,95,0,56
"52",65,9445,56,95,0,56
"53",65,9460,56,95,0,56
"54",65,9468,56,95,0,56
"55",65,5250,57,53,NA,NA
"56",65,5257,57,53,0,56
"57",65,7145,57,72,NA,NA
"58",65,9411,57,95,0,56
"59",65,9454,57,95,0,56
"60",65,9479,57,95,NA,NA
"61",65,5278,58,53,0,56
"62",65,5279,58,53,NA,NA
"63",65,5283,58,53,0,56
"64",65,5321,58,53,NA,NA
"65",65,7085,58,72,NA,NA
"66",65,7133,58,72,0,56
"67",65,9412,58,95,0,56
"68",65,9423,58,95,0,56
"69",65,9452,58,95,0,56
"70",65,9486,58,95,0,56
"71",65,9502,58,95,NA,NA
"72",65,5252,59,53,0,56
"73",65,5281,59,53,0,56
"74",65,5296,59,53,0,56
"75",65,5317,59,53,0,56
"76",65,9420,59,95,0,56
"77",65,9429,59,95,NA,NA
"78",65,9466,59,95,0,56
"79",65,5235,60,53,NA,NA
"80",65,5262,60,53,0,56
"81",65,5265,60,53,NA,NA
"82",65,5313,60,53,0,56
"83",65,5320,60,53,0,56
"84",65,5323,60,53,0,56
"85",65,5333,60,53,NA,NA
"86",65,5463,60,55,NA,NA
"87",65,9433,60,95,NA,NA
"88",65,9469,60,95,NA,NA
"89",65,9501,60,95,NA,NA
"90",65,5246,61,53,NA,NA
"91",65,5251,61,53,NA,NA
"92",65,5276,61,53,NA,NA
"93",65,5297,61,53,0,56
"94",65,5305,61,53,NA,NA
"95",65,9406,61,95,0,56
"96",65,9410,61,95,0,56
"97",65,9490,61,95,NA,NA
"98",65,5248,62,53,0,56
"99",65,5275,62,53,NA,NA
"100",65,5301,62,53,NA,NA
"101",65,5303,62,53,0,56
"102",65,5309,62,53,0,56
"103",65,5326,62,53,NA,NA
"104",65,5551,62,55,0,56
"105",65,7128,62,72,NA,NA
"106",65,7174,62,72,NA,NA
"107",65,9399,62,95,0,56
"108",65,9400,62,95,0,56
"109",65,9414,62,95,NA,NA
"110",65,9498,62,95,0,56
"111",65,5249,63,53,0,56
"112",65,5300,63,53,NA,NA
"113",65,5316,63,53,0,56
"114",65,5332,63,53,0,56
"115",65,5340,63,53,NA,NA
