"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",75,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"2",62,84,60,2,0,0,0,0,0,0,3,48,9,0,0
"3",70,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"4",99,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"5",88,112,54,3,0,0,0,0,0,0,0,0,0,0,0
"6",79,112,52,3,0,0,0,0,0,0,0,0,0,0,0
"7",2,112,42,3,0,0,1,12,24,3,0,0,0,0,0
"8",86,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"9",69,140,48,4,0,0,0,0,0,0,2,0,0,0,0
"10",6,140,57,4,0,0,0,0,14,41,2,0,0,0,0
"11",26,140,52,4,0,0,0,0,0,0,0,0,0,0,0
"12",63,140,48,4,0,0,0,0,3,37,7,0,0,0,0
"13",61,168,58,5,0,21,34,1,0,0,0,0,0,0,0
"14",60,168,49,5,0,0,0,0,2,13,24,4,0,0,0
"15",15,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"16",81,168,50,5,0,5,33,11,0,0,0,0,0,0,0
"17",30,196,45,6,0,0,0,0,0,0,0,1,14,27,2
"18",22,196,60,6,0,0,0,0,0,7,50,3,0,0,0
"19",18,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"20",71,196,55,6,0,0,0,0,0,0,0,0,0,0,14
"21",90,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"22",3,224,49,7,0,0,0,0,0,0,0,0,0,0,0
"23",1,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"24",74,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"25",83,252,49,8,0,0,0,0,0,0,0,0,0,0,0
"26",27,252,58,8,0,0,0,0,0,0,2,41,12,0,0
"27",55,252,40,8,0,0,0,0,0,0,0,0,0,0,0
"28",82,252,58,8,0,0,0,0,0,0,0,0,2,53,2
"29",50,280,45,9,0,0,0,0,0,0,0,0,3,27,10
"30",56,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"31",49,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"32",40,280,40,9,0,0,0,0,0,0,0,11,15,6,2
"33",59,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"34",10,308,48,10,0,0,0,0,0,0,0,4,33,11,0
"35",51,308,56,10,0,0,0,16,39,0,0,0,0,0,0
"36",34,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"37",20,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"38",53,336,42,11,0,0,0,0,0,0,2,12,20,3,0
"39",47,336,59,11,0,0,0,0,0,0,0,0,0,0,1
"40",87,336,48,11,0,0,0,0,0,0,0,5,30,10,0
"41",97,364,60,12,0,0,0,0,0,0,0,1,15,42,0
"42",31,364,59,12,0,0,0,0,0,0,0,0,0,0,0
"43",43,364,48,12,0,0,0,0,0,0,0,0,1,18,26
"44",92,364,55,12,0,0,0,0,0,0,0,0,0,0,0
