"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",84,84,52,2,0,4,39,8,1,0,0,0,0,0,0
"2",74,84,60,2,0,0,4,34,19,0,0,0,0,0,0
"3",20,84,48,2,0,0,0,0,0,0,0,0,0,2,23
"4",67,84,40,2,0,0,0,0,0,0,2,12,25,0,0
"5",56,112,59,3,0,6,44,8,0,0,0,0,0,0,0
"6",85,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",83,112,44,3,0,0,0,0,0,0,0,0,0,0,10
"8",42,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"9",90,140,50,4,0,0,18,32,0,0,0,0,0,0,0
"10",53,140,41,4,0,3,28,7,0,0,0,0,0,0,0
"11",62,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"12",78,140,58,4,0,0,0,0,0,0,0,0,0,1,22
"13",16,168,54,5,0,0,0,0,0,0,0,11,37,1,0
"14",14,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"15",10,168,55,5,0,0,0,0,0,0,0,20,35,0,0
"16",48,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"17",80,196,45,6,0,0,0,0,0,0,0,0,0,0,0
"18",18,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"19",70,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"20",79,196,58,6,0,0,0,5,47,5,0,0,0,0,0
"21",50,224,56,7,0,0,0,0,0,0,32,20,0,0,0
"22",39,224,41,7,0,0,0,0,0,0,0,0,0,0,0
"23",68,224,48,7,0,0,0,0,0,0,0,1,0,0,0
"24",43,224,59,7,0,0,0,0,0,0,0,0,0,0,0
"25",60,252,54,8,0,0,0,7,38,6,1,0,0,0,0
"26",94,252,48,8,0,0,0,0,0,0,7,36,2,0,0
"27",22,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"28",19,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"29",77,280,43,9,0,0,0,0,1,13,21,5,0,0,0
"30",54,280,50,9,0,0,0,0,5,38,4,0,0,0,0
"31",52,280,49,9,0,0,0,0,0,0,0,0,0,0,0
"32",9,280,55,9,0,0,0,0,0,0,0,0,0,0,0
"33",51,308,50,10,10,33,2,0,0,0,0,0,0,0,0
"34",75,308,59,10,0,0,0,0,0,0,0,0,0,0,0
"35",24,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"36",55,308,49,10,0,0,0,0,0,2,11,28,4,1,0
"37",5,336,55,11,0,0,0,0,0,0,7,42,6,0,0
"38",59,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"39",40,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"40",45,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"41",49,364,46,12,0,0,0,0,0,0,0,0,5,22,16
"42",99,364,52,12,0,0,0,0,0,0,0,0,0,0,2
"43",31,364,54,12,0,0,0,0,0,0,0,0,0,0,0
"44",89,364,42,12,0,0,0,0,0,0,0,0,0,0,0
