"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",51,4,1,0,56
"2",51,6,1,0,56
"3",51,8,1,0,56
"4",51,9,1,0,56
"5",51,10,1,0,56
"6",51,12,1,0,56
"7",51,14,1,0,56
"8",51,15,1,0,56
"9",51,18,1,0,56
"10",51,23,1,0,56
"11",51,24,1,0,56
"12",51,28,1,0,56
"13",51,29,1,0,56
"14",51,30,1,0,56
"15",51,31,1,0,56
"16",51,32,1,0,56
"17",51,33,1,0,56
"18",51,34,1,0,56
"19",51,36,1,0,56
"20",51,39,1,0,56
"21",51,41,1,0,56
"22",51,42,1,0,56
"23",51,45,1,0,56
"24",51,48,1,0,56
"25",51,55,1,0,56
"26",51,56,1,0,56
"27",51,59,1,0,56
"28",51,60,1,0,56
"29",51,62,1,0,56
"30",51,63,1,0,56
"31",51,64,1,0,56
"32",51,65,1,0,56
"33",51,66,1,0,56
"34",51,67,1,0,56
"35",51,71,1,0,56
"36",51,72,1,0,56
"37",51,74,1,0,56
"38",51,75,1,0,56
"39",51,78,1,0,56
"40",51,79,1,0,56
"41",51,80,1,0,56
"42",51,81,1,0,56
"43",51,82,1,0,56
"44",51,83,1,0,56
"45",51,85,1,0,56
"46",51,90,1,0,56
"47",51,91,1,0,56
"48",51,95,1,0,56
"49",51,99,1,0,56
"50",51,101,1,0,56
"51",51,104,1,0,56
"52",51,105,1,0,56
"53",51,107,1,0,56
"54",51,108,1,0,56
"55",51,110,2,1,56
"56",51,111,2,1,56
"57",51,112,2,1,56
"58",51,114,2,1,56
"59",51,115,2,1,56
"60",51,118,2,1,56
"61",51,119,2,1,56
"62",51,122,2,1,56
"63",51,123,2,1,56
"64",51,125,2,1,56
"65",51,126,2,1,56
"66",51,127,2,1,56
"67",51,128,2,1,56
"68",51,129,2,1,56
"69",51,131,2,1,56
"70",51,132,2,1,56
"71",51,137,2,1,56
"72",51,141,2,1,56
"73",51,142,2,1,56
"74",51,144,2,1,56
"75",51,149,2,1,56
"76",51,150,2,1,56
"77",51,155,2,1,56
"78",51,156,2,1,56
"79",51,157,2,1,56
"80",51,159,2,1,56
"81",51,161,2,1,56
"82",51,163,2,1,56
"83",51,165,2,1,56
"84",51,170,2,1,56
"85",51,171,2,1,56
"86",51,172,2,1,56
"87",51,173,2,1,56
"88",51,176,2,1,56
"89",51,177,2,1,56
"90",51,179,2,1,56
"91",51,181,2,1,56
"92",51,183,2,1,56
"93",51,186,2,1,56
"94",51,188,2,1,56
"95",51,190,2,1,56
"96",51,193,2,1,56
"97",51,194,2,1,56
"98",51,195,2,1,56
"99",51,197,2,1,56
"100",51,198,2,1,56
"101",51,202,2,1,56
"102",51,206,2,1,56
"103",51,213,3,1,56
"104",51,217,3,1,56
"105",51,220,3,1,56
"106",51,221,3,1,56
"107",51,225,3,1,56
"108",51,227,3,1,56
"109",51,229,3,1,56
"110",51,230,3,1,56
"111",51,231,3,1,56
"112",51,233,3,1,56
"113",51,238,3,1,56
"114",51,240,3,1,56
"115",51,243,3,1,56
"116",51,245,3,1,56
"117",51,246,3,1,56
"118",51,249,3,1,56
"119",51,251,3,1,56
"120",51,252,3,1,56
"121",51,253,3,1,56
"122",51,254,3,1,56
"123",51,257,3,1,56
"124",51,261,3,1,56
"125",51,266,3,1,56
"126",51,269,3,1,56
"127",51,270,3,1,56
"128",51,272,3,1,56
"129",51,274,3,1,56
"130",51,275,3,1,56
"131",51,278,3,1,56
"132",51,279,3,1,56
"133",51,280,3,1,56
"134",51,281,3,1,56
"135",51,282,3,1,56
"136",51,284,3,1,56
"137",51,286,3,1,56
