"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",32,6,1,0,56
"2",32,8,1,0,56
"3",32,9,1,0,56
"4",32,10,1,0,56
"5",32,12,1,0,56
"6",32,15,1,0,56
"7",32,20,1,0,56
"8",32,24,1,0,56
"9",32,25,1,0,56
"10",32,26,1,0,56
"11",32,29,1,0,56
"12",32,31,1,0,56
"13",32,32,1,0,56
"14",32,35,1,0,56
"15",32,36,1,0,56
"16",32,41,1,0,56
"17",32,42,1,0,56
"18",32,43,1,0,56
"19",32,44,1,0,56
"20",32,45,1,0,56
"21",32,47,1,0,56
"22",32,48,1,0,56
"23",32,49,1,0,56
"24",32,50,1,0,56
"25",32,51,1,0,56
"26",32,53,1,0,56
"27",32,56,1,0,56
"28",32,63,1,0,56
"29",32,64,1,0,56
"30",32,65,1,0,56
"31",32,67,1,0,56
"32",32,68,1,0,56
"33",32,69,1,0,56
"34",32,71,1,0,56
"35",32,74,1,0,56
"36",32,77,1,0,56
"37",32,78,1,0,56
"38",32,79,1,0,56
"39",32,81,1,0,56
"40",32,82,1,0,56
"41",32,83,1,0,56
"42",32,84,1,0,56
"43",32,86,2,1,56
"44",32,90,2,1,56
"45",32,92,2,1,56
"46",32,94,2,1,56
"47",32,95,2,1,56
"48",32,96,2,1,56
"49",32,99,2,1,56
"50",32,100,2,1,56
"51",32,102,2,1,56
"52",32,103,2,1,56
"53",32,106,2,1,56
"54",32,109,2,1,56
"55",32,110,2,1,56
"56",32,112,2,1,56
"57",32,115,2,1,56
"58",32,117,2,1,56
"59",32,119,2,1,56
"60",32,121,2,1,56
"61",32,122,2,1,56
"62",32,125,2,1,56
"63",32,126,2,1,56
"64",32,127,2,1,56
"65",32,129,2,1,56
"66",32,130,2,1,56
"67",32,133,2,1,56
"68",32,134,2,1,56
"69",32,135,2,1,56
"70",32,136,2,1,56
"71",32,138,2,1,56
"72",32,141,2,1,56
"73",32,142,2,1,56
"74",32,144,2,1,56
"75",32,146,2,1,56
"76",32,149,2,1,56
"77",32,151,2,1,56
"78",32,152,2,1,56
"79",32,155,2,1,56
"80",32,156,2,1,56
"81",32,159,2,1,56
"82",32,160,2,1,56
"83",32,161,2,1,56
"84",32,163,2,1,56
"85",32,169,2,1,56
"86",32,174,2,1,56
"87",32,175,2,1,56
"88",32,176,2,1,56
"89",32,180,2,1,56
