"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",42,9436,42,97,NA,NA
"2",42,2241,46,23,NA,NA
"3",42,9423,46,97,NA,NA
"4",42,9421,52,97,NA,NA
"5",42,9455,53,97,NA,NA
"6",42,9458,54,97,NA,NA
"7",42,9434,56,97,NA,NA
"8",42,9457,56,97,NA,NA
"9",42,2339,57,23,NA,NA
"10",42,9430,57,97,0,56
"11",42,9391,59,97,0,56
"12",42,9377,60,97,NA,NA
"13",42,9424,60,97,0,56
"14",42,9428,60,97,0,56
"15",42,9409,61,97,NA,NA
"16",42,9433,61,97,0,56
"17",42,9398,63,97,NA,NA
"18",42,9452,63,97,0,56
"19",42,9456,64,97,0,56
"20",42,2274,66,23,0,56
"21",42,6207,66,64,0,56
"22",42,9395,66,97,0,56
"23",42,9471,66,97,0,56
"24",42,2324,67,23,0,56
"25",42,9432,67,97,NA,NA
"26",42,9442,67,97,NA,NA
"27",42,9380,68,97,0,56
"28",42,9392,68,97,NA,NA
"29",42,9406,68,97,0,56
"30",42,9448,68,97,NA,NA
"31",42,9450,68,97,NA,NA
"32",42,9411,69,97,0,56
"33",42,9429,69,97,NA,NA
"34",42,9449,69,97,NA,NA
"35",42,2270,70,23,NA,NA
"36",42,9404,70,97,NA,NA
"37",42,9410,70,97,NA,NA
"38",42,9397,71,97,NA,NA
"39",42,9403,71,97,0,56
"40",42,9383,72,97,0,56
"41",42,9468,72,97,NA,NA
"42",42,2306,73,23,NA,NA
"43",42,2311,73,23,0,56
"44",42,2328,73,23,NA,NA
"45",42,2330,73,23,0,56
"46",42,9376,73,97,0,56
"47",42,9418,73,97,NA,NA
"48",42,9426,73,97,0,56
"49",42,9438,73,97,NA,NA
"50",42,9441,73,97,0,56
"51",42,9444,73,97,NA,NA
"52",42,2285,74,23,NA,NA
"53",42,9384,74,97,NA,NA
"54",42,9422,74,97,0,56
"55",42,2334,75,23,0,56
"56",42,2343,75,23,NA,NA
"57",42,6252,75,64,NA,NA
"58",42,9394,75,97,0,56
"59",42,9413,75,97,NA,NA
"60",42,6168,76,64,NA,NA
"61",42,9399,76,97,NA,NA
"62",42,9425,76,97,0,56
"63",42,9462,76,97,0,56
"64",42,2273,77,23,NA,NA
"65",42,2282,77,23,NA,NA
"66",42,2297,77,23,NA,NA
"67",42,2310,77,23,0,56
"68",42,9389,77,97,0,56
"69",42,9415,77,97,0,56
"70",42,9431,77,97,NA,NA
"71",42,9443,77,97,NA,NA
"72",42,2246,78,23,0,56
"73",42,9396,78,97,0,56
"74",42,9461,78,97,NA,NA
"75",42,9466,78,97,0,56
"76",42,2250,79,23,0,56
"77",42,2286,79,23,NA,NA
"78",42,2296,79,23,0,56
"79",42,2337,79,23,NA,NA
"80",42,2348,79,23,NA,NA
"81",42,9386,79,97,0,56
"82",42,9417,79,97,0,56
"83",42,9451,79,97,0,56
"84",42,9459,79,97,NA,NA
"85",42,9467,79,97,NA,NA
"86",42,2243,80,23,NA,NA
"87",42,2249,80,23,NA,NA
"88",42,2265,80,23,NA,NA
"89",42,2267,80,23,0,56
"90",42,2308,80,23,0,56
"91",42,9412,80,97,0,56
"92",42,9420,80,97,NA,NA
"93",42,9440,80,97,0,56
"94",42,9454,80,97,NA,NA
"95",42,9470,80,97,NA,NA
"96",42,2238,81,23,0,56
"97",42,2280,81,23,NA,NA
"98",42,2299,81,23,NA,NA
"99",42,2347,81,23,NA,NA
"100",42,9374,81,97,0,56
"101",42,9400,81,97,NA,NA
"102",42,9463,81,97,0,56
"103",42,2289,82,23,NA,NA
"104",42,2321,82,23,0,56
"105",42,2344,82,23,NA,NA
"106",42,6278,82,64,NA,NA
"107",42,9379,82,97,0,56
"108",42,9390,82,97,0,56
"109",42,9414,82,97,0,56
"110",42,9437,82,97,0,56
"111",42,9439,82,97,NA,NA
"112",42,9460,82,97,0,56
"113",42,2295,83,23,0,56
"114",42,9373,83,97,NA,NA
"115",42,9416,83,97,0,56
"116",42,2252,84,23,NA,NA
"117",42,2283,84,23,0,56
"118",42,2298,84,23,0,56
"119",42,2317,84,23,NA,NA
"120",42,2346,84,23,NA,NA
"121",42,6224,84,64,0,56
"122",42,6274,84,64,0,56
"123",42,7092,84,72,NA,NA
"124",42,9381,84,97,0,56
"125",42,9387,84,97,0,56
"126",42,2261,85,23,NA,NA
"127",42,2323,85,23,NA,NA
"128",42,2333,85,23,0,56
"129",42,6177,85,64,0,56
"130",42,6272,85,64,NA,NA
"131",42,9401,85,97,NA,NA
"132",42,9408,85,97,0,56
"133",42,2233,86,23,0,56
"134",42,2262,86,23,0,56
"135",42,2294,86,23,0,56
"136",42,2331,86,23,NA,NA
"137",42,6258,86,64,0,56
"138",42,9385,86,97,NA,NA
"139",42,9469,86,97,0,56
"140",42,2247,87,23,NA,NA
"141",42,2251,87,23,0,56
"142",42,2305,87,23,0,56
"143",42,2315,87,23,NA,NA
"144",42,2326,87,23,NA,NA
"145",42,6197,87,64,0,56
"146",42,6198,87,64,0,56
"147",42,6201,87,64,0,56
"148",42,9402,87,97,0,56
"149",42,9447,87,97,0,56
"150",42,2237,88,23,0,56
"151",42,2257,88,23,0,56
"152",42,2258,88,23,0,56
"153",42,2263,88,23,0,56
"154",42,2264,88,23,NA,NA
"155",42,2271,88,23,0,56
"156",42,2301,88,23,0,56
"157",42,2302,88,23,0,56
"158",42,2335,88,23,0,56
"159",42,6181,88,64,0,56
"160",42,9407,88,97,0,56
"161",42,2245,89,23,0,56
"162",42,2313,89,23,0,56
"163",42,2319,89,23,NA,NA
"164",42,2329,89,23,NA,NA
"165",42,8541,89,87,0,56
