"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",17,84,57,2,0,0,0,0,0,0,0,0,0,0,0
"2",57,84,55,2,0,0,0,28,27,0,0,0,0,0,0
"3",34,84,53,2,0,0,0,0,0,0,0,0,0,0,0
"4",84,84,58,2,0,0,0,0,0,0,0,0,0,0,0
"5",69,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"6",65,112,58,3,0,0,0,0,3,29,26,0,0,0,0
"7",88,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"8",22,112,48,3,0,0,0,0,0,0,0,18,27,0,0
"9",59,140,59,4,0,0,0,0,0,0,0,0,0,0,0
"10",32,140,59,4,0,0,0,0,0,5,48,6,0,0,0
"11",100,140,47,4,0,0,0,0,0,0,8,32,5,0,0
"12",45,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"13",5,168,56,5,0,1,0,0,0,0,0,0,0,0,0
"14",96,168,57,5,0,0,0,0,0,0,0,0,0,0,0
"15",51,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"16",66,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"17",18,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"18",20,196,48,6,0,0,0,6,35,6,0,0,0,0,0
"19",79,196,47,6,0,0,0,0,0,0,0,0,0,0,0
"20",30,196,60,6,0,0,0,0,0,0,0,0,0,0,0
"21",1,224,56,7,0,0,0,0,0,0,0,0,0,0,4
"22",62,224,49,7,0,0,0,0,0,0,0,0,4,42,2
"23",10,224,44,7,0,0,0,0,0,3,29,11,0,0,0
"24",63,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"25",29,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"26",11,252,48,8,0,0,0,0,0,0,0,7,32,8,0
"27",26,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"28",52,252,56,8,0,0,0,0,1,32,19,0,0,0,0
"29",60,280,50,9,0,0,0,0,3,0,0,0,0,0,0
"30",81,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"31",2,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"32",33,280,58,9,0,0,1,44,11,0,0,0,0,0,0
"33",72,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"34",13,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"35",98,308,54,10,0,0,0,0,0,0,0,0,0,0,1
"36",99,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"37",12,336,40,11,2,16,19,0,0,0,0,0,0,0,0
"38",36,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"39",9,336,46,11,0,1,3,30,8,1,0,0,0,0,0
"40",16,336,48,11,0,0,0,0,0,1,9,33,4,0,0
"41",53,364,43,12,0,0,0,0,0,0,0,0,0,0,0
"42",35,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",41,364,53,12,0,0,0,0,0,0,0,0,0,0,0
"44",56,364,54,12,0,0,0,0,0,0,1,0,0,0,0
