"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",85,84,40,2,0,0,0,0,0,0,0,0,0,0,0
"2",42,84,40,2,0,0,0,0,0,0,0,6,18,10,1
"3",8,84,56,2,0,0,0,0,0,2,41,8,0,0,0
"4",63,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"5",53,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"6",89,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"7",68,112,58,3,0,0,0,7,50,0,0,0,0,0,0
"8",33,112,40,3,0,0,0,0,0,0,0,0,13,20,2
"9",82,140,41,4,0,0,0,0,0,0,0,0,0,0,0
"10",32,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"11",2,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"12",5,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"13",72,168,52,5,0,25,21,3,0,0,0,0,0,0,0
"14",4,168,59,5,0,0,0,0,0,29,29,1,0,0,0
"15",96,168,49,5,0,0,0,0,0,0,0,0,0,0,0
"16",57,168,45,5,0,0,0,0,0,0,0,0,0,0,0
"17",61,196,48,6,0,0,0,0,0,0,0,0,0,24,20
"18",25,196,49,6,0,0,0,0,0,0,0,0,0,0,0
"19",12,196,57,6,0,0,0,0,0,0,0,0,24,30,2
"20",98,196,52,6,0,0,0,0,0,0,0,0,0,0,1
"21",48,224,58,7,0,0,0,4,46,6,0,0,0,0,0
"22",81,224,48,7,0,0,0,0,0,0,0,0,0,0,0
"23",36,224,51,7,0,0,0,0,0,9,33,5,0,0,0
"24",90,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"25",73,252,52,8,0,0,0,0,0,4,44,0,0,0,0
"26",71,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"27",1,252,58,8,0,0,0,0,0,1,20,35,0,0,0
"28",79,252,46,8,0,0,0,0,0,0,0,1,0,0,0
"29",83,280,45,9,0,0,0,9,35,0,0,0,0,0,0
"30",39,280,45,9,0,0,0,0,0,0,0,0,0,0,3
"31",93,280,44,9,0,0,0,0,4,18,14,5,0,0,0
"32",3,280,44,9,0,0,0,0,0,0,1,32,9,0,0
"33",55,308,42,10,0,0,0,0,0,0,0,1,0,0,0
"34",58,308,42,10,0,0,0,0,1,24,13,1,0,0,0
"35",16,308,51,10,0,0,0,0,0,0,0,0,0,0,0
"36",30,308,53,10,0,0,0,0,0,0,0,0,0,0,0
"37",24,336,56,11,0,0,0,0,0,0,3,40,13,0,0
"38",6,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"39",26,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"40",29,336,53,11,0,0,0,0,0,1,12,39,1,0,0
"41",59,364,44,12,0,0,0,0,0,0,0,0,0,0,0
"42",15,364,60,12,0,0,0,2,26,32,0,0,0,0,0
"43",23,364,59,12,14,40,2,0,0,0,0,0,0,0,0
"44",95,364,50,12,0,0,0,0,0,0,0,0,0,0,0
