"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",83,238,58,3,NA,NA
"2",83,7576,63,76,NA,NA
"3",83,208,69,3,0,56
"4",83,172,70,3,0,56
"5",83,210,73,3,NA,NA
"6",83,240,73,3,0,56
"7",83,196,75,3,0,56
"8",83,230,75,3,NA,NA
"9",83,248,76,3,0,56
"10",83,218,77,3,NA,NA
"11",83,209,80,3,0,56
"12",83,223,80,3,NA,NA
"13",83,227,80,3,0,56
"14",83,5360,80,54,NA,NA
"15",83,239,81,3,0,56
"16",83,173,82,3,NA,NA
"17",83,198,83,3,0,56
"18",83,200,83,3,0,56
"19",83,226,84,3,NA,NA
"20",83,249,84,3,0,56
"21",83,189,85,3,NA,NA
"22",83,193,85,3,NA,NA
"23",83,216,86,3,0,56
"24",83,234,86,3,0,56
"25",83,169,87,3,NA,NA
"26",83,184,87,3,NA,NA
"27",83,211,87,3,0,56
"28",83,247,87,3,NA,NA
"29",83,222,88,3,NA,NA
"30",83,5358,88,54,0,56
"31",83,8664,88,86,NA,NA
"32",83,174,89,3,0,56
"33",83,180,89,3,NA,NA
"34",83,201,89,3,0,56
"35",83,202,89,3,0,56
"36",83,5333,90,54,NA,NA
"37",83,205,91,3,0,56
"38",83,206,91,3,NA,NA
"39",83,212,91,3,NA,NA
"40",83,221,91,3,NA,NA
"41",83,187,92,3,0,56
"42",83,190,92,3,0,56
"43",83,192,92,3,0,56
"44",83,178,93,3,NA,NA
"45",83,5317,93,54,0,56
"46",83,5409,93,55,NA,NA
"47",83,8575,93,86,0,56
"48",83,183,94,3,NA,NA
"49",83,185,94,3,NA,NA
"50",83,186,94,3,0,56
"51",83,232,94,3,NA,NA
"52",83,203,95,3,NA,NA
"53",83,224,95,3,NA,NA
"54",83,228,95,3,NA,NA
"55",83,236,95,3,NA,NA
"56",83,5323,95,54,NA,NA
"57",83,5373,95,54,0,56
"58",83,8568,95,86,0,56
"59",83,207,96,3,NA,NA
"60",83,235,96,3,NA,NA
"61",83,5365,96,54,0,56
"62",83,5370,96,54,0,56
"63",83,8588,96,86,NA,NA
"64",83,179,97,3,NA,NA
"65",83,219,97,3,NA,NA
"66",83,245,97,3,NA,NA
"67",83,8607,97,86,NA,NA
"68",83,171,98,3,0,56
"69",83,176,98,3,0,56
"70",83,215,98,3,NA,NA
"71",83,170,99,3,0,56
"72",83,220,99,3,NA,NA
"73",83,5343,99,54,NA,NA
"74",83,8654,99,86,NA,NA
"75",83,9830,99,97,0,56
"76",83,10135,99,100,0,56
"77",83,177,100,3,NA,NA
"78",83,237,100,3,NA,NA
"79",83,8625,100,86,NA,NA
"80",83,182,101,3,0,56
"81",83,188,102,3,0,56
"82",83,213,102,3,NA,NA
"83",83,233,102,3,NA,NA
"84",83,5383,102,54,0,56
"85",83,5303,103,54,NA,NA
"86",83,8608,103,86,0,56
"87",83,191,104,3,0,56
"88",83,194,104,3,0,56
"89",83,8616,104,86,NA,NA
"90",83,8660,104,86,0,56
"91",83,231,105,3,NA,NA
"92",83,241,105,3,0,56
"93",83,242,105,3,0,56
"94",83,246,105,3,0,56
"95",83,5327,105,54,0,56
"96",83,5329,105,54,0,56
"97",83,10111,105,100,0,56
"98",83,204,106,3,0,56
"99",83,1797,106,19,NA,NA
"100",83,5344,106,54,0,56
"101",83,8573,106,86,0,56
"102",83,9777,106,97,0,56
"103",83,9848,106,97,0,56
"104",83,181,107,3,0,56
"105",83,195,107,3,NA,NA
"106",83,8620,107,86,0,56
"107",83,9757,107,97,0,56
"108",83,9765,107,97,0,56
"109",83,5331,108,54,NA,NA
"110",83,5386,108,54,NA,NA
"111",83,10084,108,100,0,56
"112",83,10139,108,100,0,56
"113",83,5310,109,54,0,56
"114",83,5311,109,54,NA,NA
"115",83,5342,109,54,NA,NA
"116",83,8559,109,86,NA,NA
"117",83,8579,109,86,0,56
"118",83,9794,109,97,0,56
"119",83,9803,109,97,0,56
"120",83,9815,109,97,NA,NA
"121",83,175,110,3,0,56
"122",83,214,110,3,0,56
"123",83,5302,110,54,0,56
"124",83,8567,110,86,0,56
"125",83,8586,110,86,0,56
"126",83,9800,110,97,0,56
"127",83,3198,111,33,0,56
"128",83,5330,111,54,NA,NA
"129",83,5362,111,54,0,56
"130",83,9770,111,97,0,56
"131",83,9799,111,97,NA,NA
"132",83,229,112,3,0,56
"133",83,5307,112,54,NA,NA
"134",83,5314,112,54,0,56
"135",83,8566,112,86,0,56
"136",83,9791,112,97,0,56
"137",83,197,113,3,NA,NA
"138",83,5306,113,54,NA,NA
"139",83,5339,113,54,NA,NA
"140",83,5381,113,54,NA,NA
"141",83,8582,113,86,NA,NA
"142",83,9751,113,97,0,56
"143",83,9842,113,97,NA,NA
"144",83,10041,113,100,0,56
"145",83,10147,113,100,0,56
"146",83,243,114,3,NA,NA
"147",83,5312,114,54,0,56
"148",83,5335,114,54,NA,NA
"149",83,5387,114,54,NA,NA
"150",83,8565,114,86,0,56
"151",83,8578,114,86,0,56
"152",83,8628,114,86,NA,NA
"153",83,8661,114,86,0,56
"154",83,10042,114,100,0,56
"155",83,1770,115,19,NA,NA
"156",83,5371,115,54,0,56
"157",83,8626,115,86,0,56
"158",83,9739,115,97,NA,NA
"159",83,9760,115,97,NA,NA
"160",83,9821,115,97,0,56
"161",83,9829,115,97,NA,NA
"162",83,9832,115,97,NA,NA
"163",83,10077,115,100,0,56
"164",83,5318,116,54,0,56
"165",83,5352,116,54,0,56
"166",83,5374,116,54,NA,NA
"167",83,8571,116,86,0,56
"168",83,8574,116,86,NA,NA
"169",83,8581,116,86,NA,NA
"170",83,8591,116,86,NA,NA
"171",83,8595,116,86,NA,NA
"172",83,8596,116,86,0,56
"173",83,8663,116,86,NA,NA
"174",83,9740,116,97,NA,NA
"175",83,9850,116,97,0,56
"176",83,10117,116,100,0,56
"177",83,10127,116,100,NA,NA
"178",83,4160,117,42,NA,NA
"179",83,5304,117,54,NA,NA
"180",83,5384,117,54,NA,NA
"181",83,9742,117,97,0,56
"182",83,9754,117,97,NA,NA
"183",83,9755,117,97,0,56
"184",83,9841,117,97,0,56
"185",83,10119,117,100,NA,NA
"186",83,217,118,3,0,56
"187",83,5299,118,54,NA,NA
"188",83,5301,118,54,0,56
"189",83,5340,118,54,NA,NA
"190",83,5353,118,54,0,56
"191",83,5380,118,54,NA,NA
"192",83,9746,118,97,NA,NA
"193",83,9779,118,97,NA,NA
"194",83,9789,118,97,0,56
"195",83,9798,118,97,0,56
"196",83,9806,118,97,0,56
"197",83,10062,118,100,NA,NA
"198",83,10086,118,100,NA,NA
"199",83,10096,118,100,NA,NA
"200",83,10103,118,100,NA,NA
"201",83,3273,119,33,NA,NA
"202",83,3287,119,33,0,56
"203",83,5313,119,54,0,56
"204",83,5390,119,54,0,56
"205",83,8564,119,86,NA,NA
"206",83,8583,119,86,NA,NA
"207",83,8601,119,86,NA,NA
"208",83,9813,119,97,NA,NA
"209",83,9847,119,97,0,56
"210",83,10067,119,100,NA,NA
"211",83,10070,119,100,0,56
"212",83,10078,119,100,0,56
"213",83,199,120,3,0,56
"214",83,1807,120,19,0,56
"215",83,5324,120,54,NA,NA
"216",83,5346,120,54,NA,NA
"217",83,5347,120,54,0,56
"218",83,8570,120,86,0,56
"219",83,8589,120,86,0,56
"220",83,8600,120,86,0,56
"221",83,8603,120,86,NA,NA
"222",83,8611,120,86,0,56
"223",83,8618,120,86,0,56
"224",83,8644,120,86,NA,NA
"225",83,9753,120,97,NA,NA
"226",83,9756,120,97,0,56
"227",83,9761,120,97,NA,NA
"228",83,10063,120,100,0,56
"229",83,5359,121,54,0,56
"230",83,8560,121,86,NA,NA
"231",83,8621,121,86,NA,NA
"232",83,8649,121,86,NA,NA
"233",83,8652,121,86,0,56
"234",83,9773,121,97,0,56
"235",83,9783,121,97,0,56
"236",83,9788,121,97,0,56
"237",83,9808,121,97,NA,NA
"238",83,9839,121,97,0,56
"239",83,10037,121,100,0,56
"240",83,4176,122,42,NA,NA
"241",83,5308,122,54,0,56
"242",83,5336,122,54,NA,NA
"243",83,5364,122,54,NA,NA
"244",83,8562,122,86,0,56
"245",83,8563,122,86,NA,NA
"246",83,8606,122,86,NA,NA
"247",83,8617,122,86,0,56
"248",83,8662,122,86,0,56
"249",83,9745,122,97,0,56
"250",83,9768,122,97,0,56
"251",83,9774,122,97,NA,NA
"252",83,9781,122,97,0,56
"253",83,9811,122,97,0,56
"254",83,9817,122,97,0,56
"255",83,9827,122,97,0,56
"256",83,3204,123,33,NA,NA
"257",83,4142,123,42,0,56
"258",83,5321,123,54,0,56
"259",83,5326,123,54,0,56
"260",83,5357,123,54,NA,NA
"261",83,5368,123,54,NA,NA
"262",83,5379,123,54,0,56
"263",83,8646,123,86,0,56
"264",83,9767,123,97,0,56
"265",83,9782,123,97,NA,NA
"266",83,9812,123,97,NA,NA
"267",83,9822,123,97,0,56
"268",83,9824,123,97,NA,NA
"269",83,9825,123,97,NA,NA
"270",83,9831,123,97,0,56
"271",83,9843,123,97,NA,NA
"272",83,10040,123,100,NA,NA
"273",83,10073,123,100,0,56
"274",83,10120,123,100,0,56
"275",83,10141,123,100,0,56
"276",83,1097,124,12,NA,NA
"277",83,5350,124,54,0,56
"278",83,9778,124,97,0,56
"279",83,9790,124,97,NA,NA
"280",83,9819,124,97,0,56
"281",83,10085,124,100,0,56
"282",83,10105,124,100,0,56
"283",83,10115,124,100,0,56
"284",83,10129,124,100,NA,NA
"285",83,3210,125,33,NA,NA
"286",83,8561,125,86,NA,NA
"287",83,8593,125,86,0,56
"288",83,8599,125,86,0,56
"289",83,8613,125,86,NA,NA
"290",83,9743,125,97,NA,NA
"291",83,9766,125,97,NA,NA
"292",83,9795,125,97,NA,NA
"293",83,9807,125,97,NA,NA
"294",83,9826,125,97,NA,NA
"295",83,10044,125,100,NA,NA
"296",83,10050,125,100,0,56
"297",83,10061,125,100,NA,NA
"298",83,10064,125,100,NA,NA
"299",83,10092,125,100,0,56
"300",83,10151,125,100,NA,NA
"301",83,1755,126,19,NA,NA
"302",83,1839,126,19,0,56
"303",83,3295,126,33,0,56
"304",83,4132,126,42,NA,NA
"305",83,5296,126,54,0,56
"306",83,5385,126,54,0,56
"307",83,8594,126,86,NA,NA
"308",83,8622,126,86,NA,NA
"309",83,8634,126,86,0,56
"310",83,9741,126,97,0,56
"311",83,9802,126,97,NA,NA
"312",83,9834,126,97,0,56
"313",83,9838,126,97,NA,NA
"314",83,10148,126,100,0,56
"315",83,1768,127,19,0,56
"316",83,3288,127,33,0,56
"317",83,4173,127,42,0,56
"318",83,5309,127,54,NA,NA
"319",83,5337,127,54,NA,NA
"320",83,8584,127,86,NA,NA
"321",83,8605,127,86,0,56
"322",83,8658,127,86,NA,NA
"323",83,8659,127,86,0,56
"324",83,9764,127,97,0,56
"325",83,9771,127,97,NA,NA
"326",83,9849,127,97,NA,NA
"327",83,10118,127,100,0,56
"328",83,10131,127,100,NA,NA
"329",83,1803,128,19,NA,NA
"330",83,5338,128,54,NA,NA
"331",83,5361,128,54,0,56
"332",83,5382,128,54,0,56
"333",83,9796,128,97,0,56
"334",83,9816,128,97,0,56
"335",83,9820,128,97,NA,NA
"336",83,9828,128,97,0,56
"337",83,10039,128,100,NA,NA
"338",83,10060,128,100,0,56
"339",83,10082,128,100,NA,NA
"340",83,10087,128,100,NA,NA
"341",83,10100,128,100,0,56
"342",83,10122,128,100,0,56
"343",83,10133,128,100,0,56
"344",83,10150,128,100,0,56
"345",83,4128,129,42,NA,NA
"346",83,8580,129,86,0,56
"347",83,8619,129,86,NA,NA
"348",83,8633,129,86,NA,NA
"349",83,8638,129,86,0,56
"350",83,8640,129,86,0,56
"351",83,8643,129,86,NA,NA
"352",83,8656,129,86,NA,NA
"353",83,9750,129,97,NA,NA
"354",83,9776,129,97,0,56
"355",83,9809,129,97,0,56
"356",83,9818,129,97,NA,NA
"357",83,9823,129,97,NA,NA
"358",83,9840,129,97,0,56
"359",83,9844,129,97,0,56
"360",83,10081,129,100,0,56
"361",83,10099,129,100,NA,NA
"362",83,10106,129,100,NA,NA
"363",83,10108,129,100,NA,NA
"364",83,5315,130,54,0,56
"365",83,5322,130,54,NA,NA
"366",83,5345,130,54,NA,NA
"367",83,5369,130,54,NA,NA
"368",83,5372,130,54,0,56
"369",83,8590,130,86,0,56
"370",83,8623,130,86,0,56
"371",83,9748,130,97,NA,NA
"372",83,9775,130,97,NA,NA
"373",83,9851,130,97,NA,NA
"374",83,10043,130,100,0,56
"375",83,10046,130,100,NA,NA
"376",83,10059,130,100,NA,NA
"377",83,10101,130,100,0,56
"378",83,10112,130,100,NA,NA
"379",83,10142,130,100,NA,NA
"380",83,1779,131,19,0,56
"381",83,4126,131,42,0,56
"382",83,4129,131,42,0,56
"383",83,4139,131,42,0,56
"384",83,5378,131,54,0,56
"385",83,5774,131,58,0,56
"386",83,8609,131,86,NA,NA
"387",83,8612,131,86,NA,NA
"388",83,8645,131,86,NA,NA
"389",83,8650,131,86,0,56
"390",83,8651,131,86,NA,NA
"391",83,9749,131,97,NA,NA
"392",83,9758,131,97,0,56
"393",83,9833,131,97,NA,NA
"394",83,10095,131,100,0,56
