"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",64,84,51,2,0,0,0,0,0,0,0,0,0,0,0
"2",2,84,46,2,0,0,0,0,0,2,17,27,0,0,0
"3",43,84,45,2,0,0,0,0,1,19,23,0,0,0,0
"4",53,84,60,2,0,0,0,0,0,0,0,0,0,0,0
"5",52,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"6",67,112,46,3,0,0,0,0,0,0,0,0,0,0,0
"7",74,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"8",26,112,58,3,0,0,0,0,0,0,0,0,3,53,0
"9",31,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"10",71,140,56,4,0,0,0,10,44,0,0,0,0,0,0
"11",81,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"12",94,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"13",42,168,58,5,0,0,0,0,0,0,0,0,0,0,0
"14",32,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"15",29,168,49,5,0,0,0,0,0,13,35,1,0,0,0
"16",13,168,58,5,0,0,0,1,34,22,0,0,0,0,0
"17",55,196,42,6,0,0,0,0,0,0,0,0,0,0,0
"18",35,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"19",89,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"20",58,196,48,6,0,0,5,32,8,1,0,0,0,0,0
"21",92,224,48,7,0,0,0,6,38,3,0,0,0,0,0
"22",3,224,58,7,0,0,0,0,3,48,5,0,0,0,0
"23",25,224,42,7,3,20,15,1,0,0,0,0,0,0,0
"24",69,224,59,7,0,0,0,0,0,0,0,0,0,0,0
"25",85,252,45,8,0,0,0,0,0,0,0,19,19,0,0
"26",23,252,44,8,0,0,0,0,0,0,1,1,3,27,8
"27",73,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"28",15,252,45,8,0,0,0,0,0,0,0,0,0,0,9
"29",59,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"30",6,280,50,9,0,0,0,0,0,0,0,0,0,0,0
"31",48,280,52,9,0,0,0,0,0,0,0,3,42,5,0
"32",4,280,51,9,0,0,0,0,0,0,0,20,29,0,0
"33",68,308,46,10,0,28,15,1,0,0,0,0,0,0,0
"34",77,308,42,10,0,0,0,0,0,0,0,1,25,9,0
"35",10,308,53,10,0,0,0,0,0,0,0,0,0,0,0
"36",62,308,46,10,0,0,0,0,0,0,0,0,0,1,0
"37",24,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"38",37,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"39",51,336,50,11,0,0,0,0,0,0,0,0,0,0,0
"40",76,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"41",16,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"42",56,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",83,364,48,12,0,0,0,0,0,1,12,33,1,0,0
"44",87,364,60,12,0,0,0,0,0,0,0,0,0,0,0
