"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",86,84,58,2,0,0,0,0,0,0,0,0,0,6,43
"2",66,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"3",22,84,58,2,0,0,0,0,0,21,34,0,0,0,0
"4",15,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"5",80,112,54,3,0,19,34,0,0,0,0,0,0,0,0
"6",78,112,58,3,0,0,0,0,0,0,0,0,0,12,39
"7",23,112,50,3,0,0,0,0,0,0,0,0,0,0,33
"8",20,112,50,3,0,0,0,0,0,0,0,0,0,0,0
"9",72,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"10",48,140,45,4,0,0,0,0,0,0,0,0,0,0,0
"11",25,140,56,4,0,0,0,0,0,3,41,11,0,0,0
"12",1,140,57,4,0,0,0,0,0,0,0,0,0,0,0
"13",30,168,52,5,0,0,0,0,0,0,0,0,0,0,0
"14",97,168,58,5,0,0,0,0,0,1,37,18,1,0,0
"15",73,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"16",4,168,46,5,0,0,0,0,2,32,11,0,0,0,0
"17",9,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",55,196,52,6,0,0,0,0,0,0,0,0,7,35,7
"19",24,196,40,6,0,0,0,0,0,0,0,0,0,0,0
"20",81,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"21",64,224,40,7,0,0,0,0,0,0,0,0,2,23,13
"22",85,224,42,7,0,0,0,0,0,0,0,0,0,0,0
"23",19,224,58,7,0,0,0,3,49,5,0,0,0,0,0
"24",95,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"25",61,252,50,8,0,0,0,0,0,0,0,0,0,0,0
"26",11,252,56,8,0,0,0,0,0,0,0,0,0,0,0
"27",18,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"28",16,252,47,8,1,9,30,3,0,0,0,0,0,0,0
"29",42,280,56,9,0,0,1,28,26,1,0,0,0,0,0
"30",36,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"31",94,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"32",10,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",33,308,50,10,0,0,0,0,0,0,0,0,0,0,0
"34",77,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"35",31,308,50,10,0,0,0,0,0,0,0,3,29,18,0
"36",83,308,48,10,0,0,0,0,0,0,0,0,15,29,0
"37",34,336,44,11,0,0,0,0,34,8,0,0,0,0,0
"38",100,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"39",89,336,49,11,0,0,0,0,0,0,0,0,0,0,0
"40",43,336,42,11,0,0,0,0,3,29,8,0,0,0,0
"41",71,364,53,12,0,1,0,0,0,0,0,0,2,40,9
"42",70,364,54,12,0,0,0,0,0,0,0,0,0,0,0
"43",21,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"44",13,364,51,12,0,0,0,0,0,0,0,0,0,0,2
