"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",5,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",43,84,41,2,0,0,0,0,0,0,0,0,2,0,0
"3",51,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"4",45,84,48,2,0,0,0,0,0,0,7,34,5,1,0
"5",35,112,60,3,0,0,0,0,0,0,0,0,0,7,47
"6",92,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"7",3,112,52,3,0,0,0,9,33,8,1,0,0,0,0
"8",20,112,56,3,0,0,0,0,0,0,0,6,44,6,0
"9",87,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"10",80,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"11",98,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"12",37,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"13",48,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"14",86,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"15",56,168,41,5,0,0,0,0,0,0,0,0,0,6,29
"16",77,168,52,5,0,0,0,0,2,16,32,1,0,0,0
"17",91,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"18",73,196,51,6,0,0,0,0,0,0,0,0,0,0,0
"19",64,196,42,6,0,0,0,0,0,0,0,0,0,9,27
"20",69,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"21",100,224,52,7,0,0,0,0,0,0,0,1,10,28,5
"22",34,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"23",83,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"24",97,224,41,7,0,0,0,0,0,0,0,0,0,0,0
"25",38,252,43,8,0,0,0,0,0,0,0,0,0,0,0
"26",49,252,45,8,0,0,0,0,0,0,0,0,0,0,0
"27",82,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"28",60,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"29",18,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"30",85,280,44,9,0,0,0,0,0,0,0,0,0,0,2
"31",12,280,49,9,0,0,0,0,0,0,2,28,18,0,0
"32",4,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",57,308,52,10,0,0,0,0,0,2,32,18,0,0,0
"34",58,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"35",61,308,48,10,0,0,0,0,0,0,0,0,0,0,0
"36",7,308,58,10,0,0,0,0,0,0,0,1,50,7,0
"37",30,336,44,11,0,0,0,0,0,1,22,18,2,0,0
"38",63,336,50,11,0,0,0,0,0,0,0,0,0,3,36
"39",27,336,55,11,0,0,0,0,0,0,0,0,0,0,0
"40",74,336,59,11,0,0,0,0,0,0,0,0,0,0,0
"41",81,364,44,12,0,0,0,0,0,0,0,0,0,0,0
"42",13,364,50,12,0,0,0,0,0,0,0,0,0,0,1
"43",29,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"44",72,364,58,12,0,0,0,0,0,0,4,39,13,0,0
