"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",53,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"2",20,84,57,2,0,0,0,0,0,0,0,0,0,0,0
"3",33,84,42,2,0,0,0,0,0,0,0,1,0,0,0
"4",11,84,52,2,0,0,0,0,0,0,0,0,0,0,0
"5",88,112,41,3,0,0,0,0,0,0,0,3,19,11,1
"6",54,112,54,3,0,0,0,0,0,0,0,3,44,6,0
"7",81,112,50,3,0,0,0,0,0,1,22,23,2,0,0
"8",89,112,57,3,0,0,0,0,0,0,1,47,8,0,0
"9",91,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"10",6,140,49,4,0,0,1,34,7,0,0,0,0,0,0
"11",60,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"12",12,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"13",48,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"14",50,168,57,5,0,0,0,0,0,0,0,0,27,29,1
"15",38,168,60,5,0,0,0,0,0,0,22,36,0,0,0
"16",15,168,42,5,0,0,0,0,1,1,0,0,0,0,0
"17",47,196,54,6,0,0,0,0,0,7,39,6,1,0,0
"18",2,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"19",64,196,48,6,0,0,0,10,32,3,0,0,0,0,0
"20",69,196,44,6,0,0,0,0,0,0,0,0,0,0,0
"21",49,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"22",62,224,40,7,0,0,0,0,0,0,1,0,0,0,0
"23",99,224,55,7,0,0,0,0,0,0,0,0,0,0,0
"24",5,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"25",90,252,41,8,0,0,0,0,6,30,2,0,0,0,0
"26",3,252,46,8,0,0,0,1,16,27,2,0,0,0,0
"27",70,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"28",17,252,57,8,0,0,0,0,0,0,0,0,0,0,0
"29",61,280,49,9,0,0,0,0,0,0,0,3,17,21,3
"30",25,280,52,9,0,0,0,0,2,21,26,1,0,0,0
"31",23,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"32",58,280,57,9,0,0,0,0,0,0,0,0,0,0,0
"33",65,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"34",14,308,45,10,8,34,1,0,0,0,0,0,0,0,0
"35",96,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"36",74,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"37",24,336,59,11,0,0,0,0,0,0,0,0,0,0,0
"38",13,336,52,11,0,0,0,0,0,0,0,0,0,0,25
"39",93,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"40",1,336,40,11,0,0,5,6,9,9,1,0,0,0,0
"41",95,364,51,12,0,0,0,0,0,0,0,0,0,0,0
"42",97,364,43,12,0,0,0,0,0,0,0,5,28,4,1
"43",85,364,57,12,0,0,0,0,0,0,0,0,14,41,1
"44",72,364,40,12,0,0,0,0,0,0,0,0,3,21,12
