"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",85,84,48,2,0,0,0,1,22,21,0,0,0,0,0
"2",36,84,56,2,0,0,0,0,0,2,33,21,0,0,0
"3",39,84,50,2,0,0,0,0,0,0,0,0,0,12,33
"4",63,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"5",62,112,45,3,0,0,0,0,0,0,0,0,0,0,0
"6",68,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",93,112,55,3,0,0,0,0,0,0,0,0,2,32,20
"8",22,112,56,3,0,0,0,0,0,0,29,27,0,0,0
"9",14,140,48,4,0,0,0,0,0,0,0,0,0,0,1
"10",90,140,47,4,0,0,0,0,1,12,31,0,0,0,0
"11",72,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"12",66,140,54,4,0,0,0,0,0,3,28,22,0,0,0
"13",50,168,56,5,0,0,0,0,0,0,0,0,0,0,0
"14",83,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"15",91,168,50,5,0,0,0,0,9,39,2,0,0,0,0
"16",65,168,50,5,0,0,0,0,0,0,18,28,3,0,0
"17",11,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"18",51,196,53,6,0,0,0,0,0,0,0,0,0,2,15
"19",77,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"20",43,196,55,6,0,0,0,0,0,0,0,0,0,0,0
"21",19,224,57,7,0,0,0,0,0,0,0,0,0,0,0
"22",88,224,52,7,0,0,0,0,0,0,2,31,16,0,0
"23",56,224,57,7,0,0,0,0,0,0,0,0,0,0,0
"24",48,224,44,7,0,0,0,0,0,0,7,27,6,0,0
"25",52,252,43,8,0,0,0,0,0,0,0,0,0,0,0
"26",23,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"27",54,252,60,8,0,0,0,0,4,38,18,0,0,0,0
"28",86,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"29",76,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"30",21,280,49,9,0,0,0,0,0,0,0,0,0,0,0
"31",2,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"32",10,280,51,9,0,0,9,36,4,0,0,0,0,0,0
"33",95,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"34",32,308,47,10,0,0,0,0,0,0,0,0,0,0,4
"35",24,308,49,10,0,0,0,0,0,0,0,16,31,0,0
"36",42,308,60,10,0,0,0,0,0,0,0,2,49,9,0
"37",46,336,59,11,0,0,0,0,0,0,0,0,0,0,0
"38",82,336,58,11,4,42,10,0,0,0,0,0,0,0,0
"39",87,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"40",70,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"41",60,364,51,12,0,0,0,0,0,0,0,0,0,0,0
"42",69,364,48,12,0,0,0,0,0,0,0,0,0,0,0
"43",35,364,49,12,0,0,0,0,0,0,0,0,0,0,0
"44",57,364,53,12,0,0,0,0,0,0,0,0,0,0,0
