"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",46,3,1,0,56
"2",46,5,1,0,56
"3",46,6,1,0,56
"4",46,7,1,0,56
"5",46,8,1,0,56
"6",46,12,1,0,56
"7",46,13,1,0,56
"8",46,15,1,0,56
"9",46,17,1,0,56
"10",46,18,1,0,56
"11",46,20,1,0,56
"12",46,27,1,0,56
"13",46,28,1,0,56
"14",46,31,1,0,56
"15",46,33,1,0,56
"16",46,35,1,0,56
"17",46,38,1,0,56
"18",46,42,1,0,56
"19",46,43,1,0,56
"20",46,44,1,0,56
"21",46,50,1,0,56
"22",46,52,1,0,56
"23",46,53,1,0,56
"24",46,54,1,0,56
"25",46,57,1,0,56
"26",46,59,1,0,56
"27",46,62,1,0,56
"28",46,63,1,0,56
"29",46,64,1,0,56
"30",46,66,1,0,56
"31",46,68,1,0,56
"32",46,69,1,0,56
"33",46,72,1,0,56
"34",46,73,1,0,56
"35",46,74,1,0,56
"36",46,75,1,0,56
"37",46,76,1,0,56
"38",46,77,1,0,56
"39",46,78,1,0,56
"40",46,79,1,0,56
"41",46,80,1,0,56
"42",46,81,1,0,56
"43",46,83,1,0,56
"44",46,85,1,0,56
"45",46,86,1,0,56
"46",46,93,1,0,56
"47",46,94,1,0,56
"48",46,96,1,0,56
"49",46,98,1,0,56
"50",46,99,1,0,56
"51",46,101,2,1,56
"52",46,102,2,1,56
"53",46,105,2,1,56
"54",46,106,2,1,56
"55",46,109,2,1,56
"56",46,110,2,1,56
"57",46,111,2,1,56
"58",46,112,2,1,56
"59",46,113,2,1,56
"60",46,114,2,1,56
"61",46,115,2,1,56
"62",46,117,2,1,56
"63",46,120,2,1,56
"64",46,122,2,1,56
"65",46,124,2,1,56
"66",46,125,2,1,56
"67",46,127,2,1,56
"68",46,128,2,1,56
"69",46,134,2,1,56
"70",46,136,2,1,56
"71",46,137,2,1,56
"72",46,139,2,1,56
"73",46,140,2,1,56
"74",46,141,2,1,56
"75",46,142,2,1,56
"76",46,143,2,1,56
"77",46,144,2,1,56
"78",46,147,2,1,56
"79",46,150,2,1,56
"80",46,152,2,1,56
"81",46,153,2,1,56
"82",46,159,2,1,56
"83",46,162,2,1,56
"84",46,164,2,1,56
"85",46,167,2,1,56
"86",46,169,2,1,56
"87",46,176,2,1,56
"88",46,178,2,1,56
"89",46,179,2,1,56
"90",46,180,2,1,56
"91",46,181,2,1,56
"92",46,184,2,1,56
"93",46,185,2,1,56
"94",46,186,2,1,56
"95",46,191,2,1,56
"96",46,192,2,1,56
"97",46,193,2,1,56
"98",46,194,2,1,56
"99",46,196,2,1,56
"100",46,199,2,1,56
"101",46,200,2,1,56
"102",46,203,3,0,56
"103",46,207,3,0,56
"104",46,208,3,0,56
"105",46,209,3,0,56
"106",46,210,3,0,56
"107",46,214,3,0,56
"108",46,220,3,0,56
"109",46,223,3,0,56
"110",46,227,3,0,56
"111",46,228,3,0,56
"112",46,229,3,0,56
"113",46,233,3,0,56
"114",46,234,3,0,56
"115",46,236,3,0,56
"116",46,237,3,0,56
"117",46,239,3,0,56
"118",46,240,3,0,56
"119",46,241,3,0,56
"120",46,242,3,0,56
"121",46,244,3,0,56
"122",46,246,3,0,56
"123",46,248,3,0,56
"124",46,249,3,0,56
"125",46,251,3,0,56
"126",46,253,3,0,56
"127",46,254,3,0,56
"128",46,256,3,0,56
"129",46,261,3,0,56
"130",46,262,3,0,56
"131",46,264,3,0,56
"132",46,265,3,0,56
"133",46,266,3,0,56
"134",46,267,3,0,56
"135",46,268,3,0,56
"136",46,270,3,0,56
"137",46,272,3,0,56
"138",46,273,3,0,56
"139",46,276,3,0,56
"140",46,277,3,0,56
"141",46,282,3,0,56
"142",46,285,3,0,56
"143",46,287,3,0,56
"144",46,288,3,0,56
"145",46,290,3,0,56
"146",46,292,3,0,56
"147",46,293,3,0,56
"148",46,295,3,0,56
"149",46,296,3,0,56
"150",46,298,3,0,56
"151",46,301,3,0,56
"152",46,305,3,0,56
"153",46,306,3,0,56
"154",46,308,3,0,56
"155",46,309,3,0,56
"156",46,311,3,0,56
"157",46,312,3,0,56
"158",46,313,4,0,56
"159",46,320,4,0,56
"160",46,321,4,0,56
"161",46,322,4,0,56
"162",46,325,4,0,56
"163",46,327,4,0,56
"164",46,328,4,0,56
"165",46,329,4,0,56
"166",46,335,4,0,56
"167",46,336,4,0,56
"168",46,337,4,0,56
"169",46,339,4,0,56
"170",46,340,4,0,56
"171",46,344,4,0,56
"172",46,345,4,0,56
"173",46,346,4,0,56
"174",46,347,4,0,56
"175",46,350,4,0,56
"176",46,355,4,0,56
"177",46,356,4,0,56
"178",46,357,4,0,56
"179",46,358,4,0,56
"180",46,362,4,0,56
"181",46,363,4,0,56
"182",46,366,4,0,56
"183",46,368,4,0,56
"184",46,371,4,0,56
"185",46,372,4,0,56
"186",46,373,4,0,56
"187",46,374,4,0,56
"188",46,375,4,0,56
"189",46,377,4,0,56
"190",46,378,4,0,56
"191",46,381,4,0,56
"192",46,383,4,0,56
"193",46,384,4,0,56
"194",46,387,4,0,56
"195",46,390,4,0,56
"196",46,391,4,0,56
"197",46,392,4,0,56
"198",46,393,4,0,56
"199",46,396,4,0,56
"200",46,398,4,0,56
"201",46,399,4,0,56
"202",46,401,4,0,56
"203",46,402,4,0,56
"204",46,403,4,0,56
"205",46,408,4,0,56
"206",46,409,5,1,56
"207",46,413,5,1,56
"208",46,414,5,1,56
"209",46,417,5,1,56
"210",46,418,5,1,56
"211",46,420,5,1,56
"212",46,421,5,1,56
