"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",51,84,42,2,0,0,0,0,0,0,0,0,0,0,0
"2",78,84,52,2,0,0,0,0,0,0,0,3,41,8,0
"3",44,84,49,2,0,0,0,0,0,0,0,0,0,0,0
"4",35,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"5",39,112,56,3,0,0,3,34,16,0,0,0,0,0,0
"6",34,112,52,3,0,0,0,0,0,0,0,0,30,21,0
"7",96,112,44,3,0,0,0,0,0,0,21,20,1,0,0
"8",99,112,46,3,0,0,0,0,0,0,0,0,0,0,4
"9",89,140,56,4,0,0,0,0,0,0,0,0,0,0,0
"10",57,140,46,4,0,0,0,0,0,0,0,0,0,0,0
"11",11,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"12",17,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"13",94,168,48,5,0,0,0,0,0,0,0,0,0,5,26
"14",69,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"15",87,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"16",55,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"17",8,196,50,6,0,0,0,0,0,0,0,0,0,0,0
"18",24,196,51,6,44,4,0,0,0,0,0,0,0,0,0
"19",29,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"20",49,196,45,6,0,0,0,0,5,37,2,0,0,0,0
"21",91,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"22",71,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"23",15,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"24",92,224,57,7,0,0,0,1,14,42,0,0,0,0,0
"25",52,252,45,8,0,0,0,0,0,0,0,0,0,0,0
"26",50,252,58,8,0,0,0,0,2,40,13,0,0,0,0
"27",37,252,52,8,0,0,0,0,0,0,0,0,0,0,0
"28",84,252,42,8,0,0,0,0,0,0,2,6,12,8,6
"29",42,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"30",80,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"31",19,280,45,9,0,0,0,0,0,11,21,8,0,0,0
"32",40,280,50,9,0,0,0,1,0,0,0,0,0,0,0
"33",45,308,54,10,0,0,0,0,0,0,0,0,0,0,21
"34",64,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"35",6,308,48,10,0,0,0,0,0,0,0,31,17,0,0
"36",73,308,57,10,0,0,0,0,0,0,0,0,0,0,0
"37",62,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"38",27,336,49,11,0,6,39,2,0,0,0,0,0,0,0
"39",5,336,54,11,0,0,0,0,0,0,0,0,0,0,0
"40",13,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"41",98,364,44,12,0,0,0,0,0,0,0,0,0,0,0
"42",54,364,44,12,0,0,0,0,9,21,10,0,0,0,0
"43",43,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"44",25,364,54,12,0,0,0,0,0,0,0,0,0,0,0
