"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",23,84,52,2,0,0,0,0,0,10,40,0,0,0,0
"2",63,84,47,2,0,0,0,0,0,0,1,2,27,11,0
"3",57,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"4",29,84,46,2,0,1,0,0,0,0,0,0,0,0,0
"5",58,112,47,3,0,0,0,0,1,37,6,0,0,0,0
"6",51,112,42,3,0,3,17,19,1,0,0,0,0,0,0
"7",73,112,52,3,0,1,18,29,2,0,0,0,0,0,0
"8",86,112,40,3,0,0,0,0,0,0,0,0,0,0,0
"9",89,140,40,4,0,0,0,0,0,0,0,0,0,0,0
"10",52,140,57,4,1,36,15,0,0,0,0,0,0,0,0
"11",41,140,58,4,0,0,0,0,0,0,0,0,0,1,43
"12",44,140,54,4,0,0,0,0,0,0,3,24,25,0,0
"13",1,168,56,5,0,0,0,0,1,30,24,0,0,0,0
"14",43,168,53,5,0,0,0,0,0,0,0,0,0,0,0
"15",62,168,51,5,0,0,0,0,0,0,0,0,0,0,0
"16",6,168,42,5,0,0,0,0,0,0,0,0,0,0,0
"17",3,196,60,6,0,0,0,0,8,50,0,0,0,0,0
"18",82,196,48,6,0,0,0,0,0,0,0,10,24,7,0
"19",98,196,40,6,0,0,0,0,0,0,0,0,1,16,18
"20",85,196,42,6,0,0,0,0,6,23,11,0,0,0,0
"21",21,224,44,7,0,0,0,1,2,25,13,0,0,0,0
"22",69,224,42,7,0,0,0,0,0,0,0,0,0,0,0
"23",20,224,41,7,0,0,0,0,0,0,0,0,1,14,19
"24",38,224,50,7,0,0,0,0,0,8,39,3,0,0,0
"25",33,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"26",80,252,44,8,0,0,0,0,0,0,0,0,0,0,0
"27",45,252,54,8,0,0,0,0,0,1,12,37,3,0,0
"28",76,252,49,8,0,0,0,0,0,0,0,0,0,0,0
"29",30,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"30",81,280,45,9,0,0,0,0,0,0,0,0,0,0,0
"31",67,280,50,9,16,30,1,0,0,0,0,0,0,0,0
"32",16,280,58,9,0,0,0,0,0,0,0,0,0,0,4
"33",15,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"34",79,308,50,10,0,0,0,0,12,20,15,0,0,0,0
"35",93,308,46,10,0,0,0,0,0,0,3,27,5,0,0
"36",71,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"37",26,336,48,11,0,0,0,34,13,1,0,0,0,0,0
"38",72,336,59,11,0,0,0,0,0,0,0,0,0,0,0
"39",95,336,58,11,0,0,0,0,0,0,3,26,27,1,0
"40",77,336,54,11,0,0,0,0,0,4,43,4,0,0,0
"41",66,364,54,12,0,0,0,0,0,0,25,24,0,0,0
"42",9,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",59,364,40,12,0,0,0,0,0,0,0,0,0,0,0
"44",49,364,56,12,0,0,0,0,0,9,46,0,0,0,0
