"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",78,5447,40,54,NA,NA
"2",78,5490,44,54,NA,NA
"3",78,5412,50,54,NA,NA
"4",78,5450,50,54,NA,NA
"5",78,5513,50,54,NA,NA
"6",78,5408,52,54,NA,NA
"7",78,5501,55,54,NA,NA
"8",78,5502,55,54,NA,NA
"9",78,3544,56,35,0,56
"10",78,5467,58,54,0,56
"11",78,5505,58,54,0,56
"12",78,5512,58,54,0,56
"13",78,5417,59,54,NA,NA
"14",78,5414,60,54,0,56
"15",78,5430,60,54,NA,NA
"16",78,5437,60,54,0,56
"17",78,3510,61,35,NA,NA
"18",78,5410,61,54,0,56
"19",78,5431,62,54,NA,NA
"20",78,5477,62,54,0,56
"21",78,5478,62,54,NA,NA
"22",78,5479,62,54,NA,NA
"23",78,3532,63,35,NA,NA
"24",78,5425,64,54,0,56
"25",78,5429,64,54,NA,NA
"26",78,5406,65,54,NA,NA
"27",78,5411,65,54,0,56
"28",78,5451,65,54,0,56
"29",78,5420,66,54,0,56
"30",78,1403,67,15,0,56
"31",78,5427,67,54,0,56
"32",78,5435,67,54,NA,NA
"33",78,5449,67,54,NA,NA
"34",78,5483,67,54,NA,NA
"35",78,5488,67,54,0,56
"36",78,5496,67,54,0,56
"37",78,5500,67,54,0,56
"38",78,5514,67,54,0,56
"39",78,3542,68,35,NA,NA
"40",78,5454,68,54,0,56
"41",78,5480,68,54,0,56
"42",78,5481,68,54,NA,NA
"43",78,5511,68,54,0,56
"44",78,3477,69,35,0,56
"45",78,5421,69,54,0,56
"46",78,5434,69,54,0,56
"47",78,5484,69,54,NA,NA
"48",78,3480,70,35,0,56
"49",78,5416,70,54,NA,NA
"50",78,5452,70,54,NA,NA
"51",78,5456,70,54,0,56
"52",78,5516,70,54,NA,NA
"53",78,3550,71,35,NA,NA
"54",78,5413,71,54,NA,NA
"55",78,5448,71,54,NA,NA
"56",78,5474,71,54,0,56
"57",78,5482,71,54,NA,NA
"58",78,5504,71,54,0,56
"59",78,3501,72,35,0,56
"60",78,3504,72,35,NA,NA
"61",78,5453,72,54,0,56
"62",78,5422,73,54,0,56
"63",78,5439,73,54,NA,NA
"64",78,5464,73,54,0,56
"65",78,5507,73,54,0,56
"66",78,1446,74,15,NA,NA
"67",78,3472,74,35,0,56
"68",78,5407,74,54,NA,NA
"69",78,5444,74,54,0,56
"70",78,5458,74,54,0,56
"71",78,5471,74,54,0,56
"72",78,5472,74,54,0,56
"73",78,5473,74,54,NA,NA
"74",78,5489,74,54,NA,NA
"75",78,5495,74,54,NA,NA
"76",78,5423,75,54,0,56
"77",78,5428,75,54,0,56
"78",78,5445,75,54,0,56
"79",78,5485,75,54,0,56
"80",78,5492,75,54,NA,NA
"81",78,3476,76,35,NA,NA
"82",78,3520,76,35,NA,NA
"83",78,5424,76,54,0,56
"84",78,5460,76,54,0,56
"85",78,5463,76,54,0,56
"86",78,1445,77,15,NA,NA
"87",78,1448,77,15,0,56
"88",78,3484,77,35,0,56
"89",78,5438,77,54,NA,NA
"90",78,5446,77,54,NA,NA
"91",78,5506,77,54,0,56
"92",78,5510,77,54,NA,NA
"93",78,3491,78,35,NA,NA
"94",78,3495,78,35,NA,NA
"95",78,3496,78,35,NA,NA
"96",78,3509,78,35,0,56
"97",78,3518,78,35,0,56
"98",78,5442,78,54,NA,NA
"99",78,5443,78,54,0,56
"100",78,5498,78,54,NA,NA
"101",78,5515,78,54,0,56
"102",78,3519,79,35,NA,NA
"103",78,5415,79,54,NA,NA
"104",78,3507,80,35,0,56
"105",78,3530,80,35,0,56
"106",78,3531,80,35,0,56
"107",78,3538,80,35,0,56
"108",78,3546,80,35,0,56
"109",78,5436,80,54,NA,NA
"110",78,5468,80,54,NA,NA
"111",78,5491,80,54,NA,NA
"112",78,1405,81,15,0,56
"113",78,3483,81,35,0,56
"114",78,3516,81,35,0,56
"115",78,3533,81,35,0,56
"116",78,5497,81,54,0,56
"117",78,5503,81,54,NA,NA
"118",78,5517,81,54,0,56
"119",78,1390,82,15,NA,NA
"120",78,1402,82,15,NA,NA
"121",78,1416,82,15,0,56
"122",78,1477,82,15,NA,NA
"123",78,3485,82,35,0,56
"124",78,3486,82,35,0,56
"125",78,3506,82,35,NA,NA
"126",78,3553,82,35,NA,NA
"127",78,5494,82,54,NA,NA
"128",78,5499,82,54,NA,NA
"129",78,5508,82,54,0,56
"130",78,1457,83,15,NA,NA
"131",78,1472,83,15,0,56
"132",78,3498,83,35,NA,NA
"133",78,5441,83,54,NA,NA
"134",78,5459,83,54,NA,NA
"135",78,5486,83,54,0,56
"136",78,5487,83,54,NA,NA
"137",78,1389,84,15,NA,NA
"138",78,1418,84,15,1,56
"139",78,3470,84,35,NA,NA
"140",78,3494,84,35,0,56
"141",78,3497,84,35,0,56
"142",78,3547,84,35,NA,NA
"143",78,3554,84,35,0,56
"144",78,5462,84,54,0,56
"145",78,5518,84,54,0,56
"146",78,3475,85,35,0,56
"147",78,3490,85,35,0,56
"148",78,3492,85,35,NA,NA
"149",78,3513,85,35,NA,NA
"150",78,3549,85,35,NA,NA
"151",78,5409,85,54,NA,NA
"152",78,5426,85,54,NA,NA
"153",78,3474,86,35,NA,NA
"154",78,3487,86,35,0,56
"155",78,3525,86,35,NA,NA
"156",78,3536,86,35,0,56
"157",78,3540,86,35,0,56
"158",78,5440,86,54,0,56
"159",78,5461,86,54,0,56
"160",78,1393,87,15,1,56
"161",78,1439,87,15,1,56
"162",78,1476,87,15,NA,NA
"163",78,3488,87,35,NA,NA
"164",78,3521,87,35,NA,NA
"165",78,3555,87,35,NA,NA
"166",78,5457,87,54,0,56
"167",78,1387,88,15,1,56
"168",78,1398,88,15,NA,NA
"169",78,1409,88,15,NA,NA
"170",78,1412,88,15,1,56
"171",78,1466,88,15,NA,NA
"172",78,1479,88,15,1,56
"173",78,3489,88,35,NA,NA
"174",78,3500,88,35,0,56
"175",78,3515,88,35,NA,NA
"176",78,5433,88,54,0,56
"177",78,5476,88,54,NA,NA
"178",78,1442,89,15,NA,NA
"179",78,1447,89,15,1,56
"180",78,3534,89,35,NA,NA
"181",78,5455,89,54,0,56
"182",78,5493,89,54,NA,NA
"183",78,1424,90,15,1,56
"184",78,1454,90,15,NA,NA
"185",78,1459,90,15,NA,NA
"186",78,3528,90,35,0,56
"187",78,3535,90,35,NA,NA
"188",78,3548,90,35,NA,NA
"189",78,5432,90,54,0,56
"190",78,9628,90,95,NA,NA
"191",78,48,91,1,0,56
"192",78,1441,91,15,NA,NA
"193",78,1475,91,15,1,56
"194",78,3479,91,35,0,56
"195",78,3551,91,35,0,56
"196",78,3552,91,35,NA,NA
"197",78,1396,92,15,1,56
