"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",26,84,51,2,0,0,0,1,6,34,6,1,0,0,0
"2",85,84,41,2,0,0,0,0,0,0,0,0,0,0,0
"3",69,84,44,2,0,0,0,0,0,0,0,5,30,5,0
"4",72,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"5",71,112,48,3,0,0,0,0,0,0,0,0,0,0,0
"6",54,112,56,3,0,0,0,0,0,0,0,0,0,0,0
"7",21,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"8",41,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",15,140,49,4,0,0,0,0,0,0,0,0,0,0,0
"10",19,140,42,4,0,4,19,18,1,0,0,0,0,0,0
"11",83,140,47,4,0,0,0,0,0,0,0,0,0,0,0
"12",24,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"13",52,168,50,5,0,0,0,0,0,0,0,0,0,0,0
"14",56,168,48,5,0,0,0,4,23,16,1,0,0,0,0
"15",55,168,58,5,0,0,5,52,1,0,0,0,0,0,0
"16",77,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"17",84,196,48,6,0,0,0,0,0,2,29,17,0,0,0
"18",75,196,48,6,0,0,0,0,0,0,0,0,0,0,0
"19",18,196,58,6,0,0,0,0,0,0,0,0,0,0,0
"20",27,196,42,6,0,2,21,11,1,0,0,0,0,0,0
"21",51,224,55,7,0,0,0,0,0,0,0,0,0,0,0
"22",37,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"23",90,224,40,7,0,0,0,0,0,0,0,0,0,0,0
"24",59,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"25",10,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"26",49,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"27",29,252,55,8,0,0,0,0,0,0,0,0,0,0,0
"28",14,252,52,8,0,0,1,41,7,0,0,0,0,0,0
"29",91,280,54,9,0,0,0,0,0,0,0,0,0,0,0
"30",65,280,55,9,0,0,0,0,0,0,0,0,0,0,0
"31",57,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"32",82,280,52,9,0,0,0,0,0,0,0,0,0,0,1
"33",60,308,43,10,0,0,0,0,0,0,0,0,0,0,0
"34",7,308,44,10,0,3,18,17,0,0,0,0,0,0,0
"35",96,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"36",89,308,48,10,0,0,0,0,0,2,32,12,0,0,0
"37",80,336,43,11,0,0,0,0,0,0,0,0,0,0,0
"38",47,336,40,11,0,0,0,0,0,0,0,0,0,0,0
"39",3,336,44,11,0,0,0,0,0,0,0,0,0,0,0
"40",43,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"41",16,364,55,12,0,0,0,0,0,0,0,0,0,0,0
"42",62,364,45,12,0,0,0,0,0,0,0,0,0,0,0
"43",61,364,49,12,0,0,0,0,0,0,0,0,0,0,0
"44",67,364,60,12,0,0,0,0,0,0,0,0,0,0,6
