"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",3,84,58,2,0,0,0,2,52,3,0,0,0,0,0
"2",84,84,46,2,0,0,0,0,0,0,0,0,0,0,0
"3",54,84,51,2,0,0,0,0,0,1,25,22,0,0,0
"4",23,84,56,2,0,0,0,0,0,0,0,0,3,33,14
"5",24,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"6",31,112,58,3,0,0,0,0,0,0,0,0,0,0,0
"7",4,112,46,3,0,0,0,0,0,0,0,0,0,1,11
"8",66,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",40,140,48,4,0,0,0,0,0,0,0,0,0,0,0
"10",63,140,58,4,0,0,0,0,0,0,0,0,0,0,0
"11",48,140,48,4,0,0,0,0,0,2,22,20,2,0,0
"12",32,140,44,4,0,0,0,0,0,0,0,0,3,12,24
"13",62,168,44,5,0,0,0,0,0,0,0,0,1,13,25
"14",88,168,46,5,0,0,0,0,0,0,0,4,21,20,0
"15",70,168,49,5,0,0,0,0,0,0,0,0,0,0,0
"16",94,168,40,5,0,0,0,0,0,0,0,0,0,1,29
"17",22,196,57,6,0,1,34,20,0,0,0,0,0,0,0
"18",46,196,54,6,0,0,0,0,0,0,0,0,0,0,0
"19",89,196,41,6,0,0,0,0,0,0,0,0,0,0,0
"20",27,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"21",18,224,56,7,0,0,0,0,0,0,0,0,0,0,4
"22",49,224,47,7,0,0,0,0,0,2,27,14,0,0,0
"23",99,224,60,7,0,0,0,0,0,0,0,2,54,4,0
"24",15,224,40,7,0,0,0,0,0,3,29,6,0,0,0
"25",47,252,48,8,0,0,0,0,0,0,0,1,32,12,2
"26",44,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"27",69,252,48,8,0,0,0,0,0,0,0,0,0,0,0
"28",29,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"29",30,280,47,9,0,0,0,0,0,0,0,0,0,0,0
"30",87,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"31",75,280,44,9,0,0,0,0,2,26,13,0,0,0,0
"32",11,280,56,9,0,0,0,0,0,0,0,0,0,0,0
"33",45,308,42,10,0,0,0,0,0,0,0,0,0,0,0
"34",80,308,52,10,0,0,0,0,0,0,0,0,0,0,0
"35",56,308,60,10,0,0,0,0,0,0,0,0,0,0,2
"36",81,308,54,10,0,0,0,16,36,1,0,0,0,0,0
"37",83,336,41,11,0,0,0,0,0,0,0,0,0,0,0
"38",5,336,46,11,0,0,3,34,7,0,0,0,0,0,0
"39",36,336,46,11,0,6,20,11,0,0,0,0,0,0,0
"40",38,336,56,11,0,0,0,0,0,0,0,0,1,16,37
"41",74,364,59,12,0,0,0,0,0,0,0,47,12,0,0
"42",86,364,42,12,0,0,0,0,0,0,0,0,0,0,0
"43",82,364,54,12,0,0,0,0,0,0,0,0,0,0,2
"44",9,364,48,12,0,0,0,0,0,0,0,0,0,0,0
