"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",49,84,53,2,0,0,0,0,0,0,0,0,0,6,44
"2",71,84,58,2,0,0,0,0,0,0,0,0,1,18,35
"3",55,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"4",93,84,53,2,0,0,0,0,0,0,0,0,0,0,0
"5",50,112,55,3,0,0,0,0,0,0,0,0,0,0,0
"6",7,112,52,3,0,0,0,3,29,17,1,0,0,0,0
"7",97,112,51,3,0,0,15,35,0,0,0,0,0,0,0
"8",60,112,42,3,0,0,0,0,0,0,0,0,0,0,0
"9",94,140,53,4,0,0,0,0,0,0,2,26,22,1,0
"10",31,140,60,4,0,0,0,0,0,0,0,0,0,0,0
"11",61,140,51,4,0,0,0,0,0,0,0,0,0,0,0
"12",13,140,48,4,0,0,0,0,0,2,0,0,0,0,0
"13",95,168,54,5,0,0,0,0,0,0,0,0,0,0,0
"14",58,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"15",6,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"16",18,168,40,5,1,31,5,0,0,0,0,0,0,0,0
"17",32,196,59,6,0,0,0,0,0,0,0,0,0,0,0
"18",34,196,40,6,0,0,0,1,2,2,21,9,0,0,0
"19",38,196,47,6,0,0,0,0,0,0,0,0,0,1,24
"20",45,196,46,6,0,0,0,0,0,1,17,27,1,0,0
"21",75,224,60,7,0,0,0,0,0,3,44,11,0,0,0
"22",59,224,56,7,0,0,0,0,0,0,0,0,0,1,28
"23",47,224,46,7,0,0,0,0,0,0,0,0,1,14,26
"24",14,224,50,7,0,0,0,0,0,0,0,0,0,0,0
"25",68,252,60,8,0,1,21,32,2,0,0,0,0,0,0
"26",46,252,44,8,0,0,0,0,0,0,1,0,0,0,0
"27",27,252,51,8,0,0,0,0,0,0,0,0,0,1,29
"28",19,252,42,8,0,0,0,0,0,0,0,0,0,0,0
"29",11,280,58,9,0,0,0,0,0,0,0,0,0,0,0
"30",9,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"31",69,280,56,9,0,0,0,0,0,0,0,0,4,38,13
"32",35,280,52,9,0,0,0,0,0,0,0,0,0,0,0
"33",88,308,58,10,0,0,0,0,0,3,46,7,0,0,0
"34",15,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",81,308,54,10,0,0,0,0,0,0,0,0,0,0,0
"36",54,308,49,10,0,0,0,0,0,4,29,10,0,0,0
"37",2,336,51,11,0,0,0,0,0,0,4,35,11,0,0
"38",33,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"39",5,336,58,11,0,0,0,0,0,0,0,0,0,0,0
"40",91,336,40,11,0,0,0,0,0,0,0,0,0,0,0
"41",17,364,52,12,0,0,0,0,0,0,0,0,0,1,17
"42",4,364,48,12,0,0,0,1,22,24,0,0,0,0,0
"43",78,364,44,12,0,0,0,0,0,0,4,31,9,0,0
"44",48,364,48,12,0,0,0,0,0,0,0,0,0,0,0
