"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",31,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"2",76,84,50,2,0,0,0,0,0,0,0,0,0,0,0
"3",18,84,59,2,0,0,0,0,1,20,37,0,0,0,0
"4",87,84,44,2,0,0,0,0,0,0,0,0,0,0,0
"5",9,112,43,3,0,0,0,0,0,0,0,0,0,0,0
"6",26,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"7",47,112,56,3,0,0,4,47,5,0,0,0,0,0,0
"8",13,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"9",70,140,59,4,0,0,0,0,0,0,0,0,0,0,0
"10",40,140,54,4,0,0,0,0,0,0,0,0,8,34,9
"11",96,140,60,4,0,0,0,0,0,0,0,1,44,12,0
"12",95,140,51,4,0,0,0,0,0,1,46,4,0,0,0
"13",60,168,50,5,0,0,0,0,0,0,0,1,21,25,0
"14",43,168,50,5,0,0,0,0,0,0,0,0,3,9,21
"15",45,168,46,5,0,0,0,0,0,0,0,0,0,0,0
"16",58,168,40,5,0,0,0,0,0,0,0,0,0,0,0
"17",29,196,54,6,0,0,0,0,0,0,0,0,0,3,34
"18",48,196,52,6,0,0,0,0,0,0,0,0,0,0,0
"19",34,196,56,6,0,0,0,0,0,0,0,0,0,0,0
"20",81,196,50,6,21,23,1,0,0,0,0,0,0,0,0
"21",79,224,43,7,0,0,0,0,0,0,0,0,0,0,0
"22",61,224,54,7,0,0,0,0,0,0,0,0,0,0,0
"23",39,224,58,7,0,0,0,0,0,0,0,0,0,0,0
"24",32,224,52,7,0,0,0,0,0,0,0,0,0,0,0
"25",56,252,48,8,0,0,0,0,0,0,0,0,0,0,2
"26",28,252,58,8,0,0,0,0,0,0,0,0,0,0,0
"27",59,252,46,8,0,0,0,0,0,0,0,0,0,0,0
"28",16,252,42,8,0,0,0,1,0,0,0,0,0,0,0
"29",72,280,57,9,0,0,0,0,0,0,0,0,0,0,0
"30",51,280,41,9,0,0,0,0,0,0,0,0,0,0,0
"31",53,280,50,9,0,0,0,0,0,0,0,7,29,10,0
"32",68,280,48,9,0,0,0,0,0,0,0,0,0,0,0
"33",62,308,53,10,0,0,0,0,0,0,0,0,0,0,0
"34",92,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"35",90,308,46,10,0,0,0,0,0,13,20,10,1,0,0
"36",20,308,44,10,0,0,0,0,0,0,0,0,0,0,0
"37",67,336,60,11,0,0,0,0,0,0,0,0,0,0,0
"38",25,336,48,11,0,0,0,0,0,0,0,0,0,21,20
"39",86,336,56,11,0,0,0,0,0,0,0,0,0,0,0
"40",52,336,52,11,0,0,0,0,0,0,0,0,0,0,0
"41",46,364,51,12,0,0,0,0,0,0,2,0,0,0,0
"42",64,364,54,12,0,0,0,0,0,0,0,0,0,14,36
"43",88,364,43,12,0,0,0,0,0,0,0,0,0,0,0
"44",21,364,53,12,0,0,0,0,0,0,0,0,0,0,3
