"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",82,1,1,1,56
"2",82,2,1,1,56
"3",82,3,1,1,56
"4",82,4,1,1,56
"5",82,6,1,0,56
"6",82,7,1,0,56
"7",82,8,1,1,56
"8",82,9,1,1,56
"9",82,16,1,1,56
"10",82,17,1,1,56
"11",82,18,1,1,56
"12",82,20,1,0,56
"13",82,25,1,1,56
"14",82,27,1,0,56
"15",82,29,1,1,56
"16",82,30,1,1,56
"17",82,31,1,1,56
"18",82,32,1,1,56
"19",82,33,1,0,56
"20",82,34,1,1,56
"21",82,36,1,0,56
"22",82,38,1,1,56
"23",82,39,1,1,56
"24",82,41,1,1,56
"25",82,42,1,0,56
"26",82,43,1,1,56
"27",82,49,1,0,56
"28",82,52,1,1,56
"29",82,53,1,1,56
"30",82,54,1,1,56
"31",82,57,1,1,56
"32",82,59,1,0,56
"33",82,63,1,1,56
"34",82,64,1,0,56
"35",82,65,1,1,56
"36",82,69,1,1,56
"37",82,73,1,0,56
"38",82,74,1,0,56
"39",82,76,1,1,56
"40",82,77,1,1,56
"41",82,79,1,0,56
"42",82,80,1,1,56
"43",82,81,1,1,56
"44",82,83,1,1,56
"45",82,90,1,1,56
"46",82,91,1,1,56
"47",82,93,1,1,56
"48",82,94,1,1,56
"49",82,97,1,0,56
"50",82,98,1,1,56
"51",82,100,1,1,56
"52",82,101,1,1,56
"53",82,102,1,0,56
"54",82,104,1,1,56
"55",82,109,1,1,56
"56",82,110,1,1,56
"57",82,111,1,1,56
"58",82,117,1,1,56
"59",82,120,2,0,56
"60",82,121,2,0,56
"61",82,122,2,0,56
"62",82,127,2,0,56
"63",82,128,2,0,56
"64",82,129,2,0,56
"65",82,130,2,0,56
"66",82,132,2,0,56
"67",82,137,2,0,56
"68",82,138,2,0,56
"69",82,139,2,0,56
"70",82,140,2,0,56
"71",82,144,2,0,56
"72",82,145,2,0,56
"73",82,146,2,0,56
"74",82,147,2,0,56
"75",82,148,2,0,56
"76",82,149,2,0,56
"77",82,153,2,0,56
"78",82,155,2,0,56
"79",82,158,2,0,56
"80",82,161,2,0,56
"81",82,162,2,0,56
"82",82,163,2,0,56
"83",82,167,2,0,56
"84",82,168,2,0,56
"85",82,170,2,0,56
"86",82,175,2,0,56
"87",82,176,2,0,56
"88",82,181,2,0,56
"89",82,182,2,0,56
"90",82,183,2,0,56
"91",82,187,2,0,56
"92",82,188,2,0,56
"93",82,190,2,0,56
"94",82,191,2,0,56
"95",82,195,2,0,56
"96",82,196,2,0,56
"97",82,197,2,0,56
"98",82,198,2,0,56
"99",82,202,3,0,56
"100",82,203,3,0,56
"101",82,204,3,0,56
"102",82,206,3,0,56
"103",82,207,3,0,56
"104",82,208,3,0,56
"105",82,209,3,0,56
"106",82,211,3,0,56
"107",82,212,3,0,56
"108",82,214,3,0,56
"109",82,218,3,0,56
"110",82,220,3,0,56
"111",82,223,3,0,56
"112",82,226,3,0,56
"113",82,227,3,0,56
"114",82,228,3,0,56
"115",82,229,3,0,56
"116",82,230,3,0,56
"117",82,231,3,0,56
"118",82,232,3,0,56
"119",82,240,3,0,56
"120",82,241,3,0,56
"121",82,243,3,0,56
"122",82,245,3,0,56
"123",82,247,3,0,56
"124",82,248,3,0,56
"125",82,249,3,0,56
"126",82,250,3,0,56
"127",82,256,3,0,56
"128",82,258,3,0,56
"129",82,259,3,0,56
"130",82,261,3,0,56
"131",82,263,3,0,56
"132",82,266,3,0,56
"133",82,267,3,0,56
"134",82,272,3,0,56
"135",82,273,3,0,56
"136",82,274,3,0,56
"137",82,275,3,0,56
"138",82,276,3,0,56
"139",82,277,3,0,56
"140",82,280,3,0,56
"141",82,282,3,0,56
"142",82,283,3,0,56
"143",82,291,4,0,56
"144",82,293,4,0,56
"145",82,294,4,0,56
"146",82,296,4,0,56
"147",82,298,4,0,56
"148",82,304,4,0,56
"149",82,307,4,0,56
"150",82,308,4,0,56
"151",82,309,4,0,56
"152",82,311,4,0,56
"153",82,314,4,0,56
"154",82,315,4,0,56
"155",82,316,4,0,56
"156",82,317,4,0,56
"157",82,320,4,0,56
"158",82,323,4,0,56
"159",82,325,4,0,56
"160",82,326,4,0,56
"161",82,327,4,0,56
"162",82,329,4,0,56
"163",82,330,4,0,56
"164",82,331,4,0,56
"165",82,332,4,0,56
"166",82,342,4,0,56
"167",82,343,4,0,56
"168",82,344,4,0,56
"169",82,345,4,0,56
"170",82,347,4,0,56
"171",82,348,4,0,56
"172",82,349,4,0,56
"173",82,352,4,0,56
"174",82,354,4,0,56
"175",82,355,4,0,56
"176",82,356,4,0,56
"177",82,357,4,0,56
"178",82,359,4,0,56
"179",82,361,4,0,56
"180",82,362,4,0,56
"181",82,365,4,0,56
"182",82,367,4,0,56
"183",82,369,4,0,56
