"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",74,1337,48,14,NA,NA
"2",74,8553,51,85,NA,NA
"3",74,1370,56,14,0,56
"4",74,1347,58,14,0,56
"5",74,1394,60,14,NA,NA
"6",74,1421,60,14,NA,NA
"7",74,8548,64,85,0,56
"8",74,1415,65,14,0,56
"9",74,1389,66,14,0,56
"10",74,1366,68,14,NA,NA
"11",74,1332,70,14,NA,NA
"12",74,1352,70,14,0,56
"13",74,1406,70,14,0,56
"14",74,8542,70,85,NA,NA
"15",74,1420,71,14,NA,NA
"16",74,8481,71,85,0,56
"17",74,8555,71,85,0,56
"18",74,1425,72,14,0,56
"19",74,1376,73,14,0,56
"20",74,1417,74,14,NA,NA
"21",74,1423,75,14,0,56
"22",74,1359,76,14,NA,NA
"23",74,1367,77,14,NA,NA
"24",74,1405,77,14,NA,NA
"25",74,1411,77,14,0,56
"26",74,1378,79,14,0,56
"27",74,8490,79,85,NA,NA
"28",74,1339,80,14,0,56
"29",74,1357,80,14,NA,NA
"30",74,1395,80,14,0,56
"31",74,1407,80,14,0,56
"32",74,8484,80,85,NA,NA
"33",74,1342,81,14,0,56
"34",74,1336,82,14,NA,NA
"35",74,1345,82,14,NA,NA
"36",74,8497,82,85,0,56
"37",74,8501,82,85,NA,NA
"38",74,8531,82,85,0,56
"39",74,1353,83,14,NA,NA
"40",74,8518,83,85,NA,NA
"41",74,1384,84,14,NA,NA
"42",74,1402,84,14,0,56
"43",74,8505,84,85,0,56
"44",74,8517,84,85,0,56
"45",74,1368,85,14,NA,NA
"46",74,1371,85,14,NA,NA
"47",74,1374,85,14,0,56
"48",74,1379,85,14,NA,NA
"49",74,8467,85,85,0,56
"50",74,1349,86,14,NA,NA
"51",74,1356,86,14,NA,NA
"52",74,8466,86,85,0,56
"53",74,8477,86,85,NA,NA
"54",74,8487,86,85,0,56
"55",74,8503,86,85,0,56
"56",74,8530,86,85,NA,NA
"57",74,9483,86,94,NA,NA
"58",74,1340,87,14,0,56
"59",74,1385,87,14,NA,NA
"60",74,8516,87,85,NA,NA
"61",74,1361,88,14,0,56
"62",74,8504,88,85,0,56
"63",74,8512,88,85,0,56
"64",74,8522,88,85,NA,NA
"65",74,1364,89,14,NA,NA
"66",74,1390,89,14,0,56
"67",74,1403,89,14,0,56
"68",74,1419,89,14,NA,NA
"69",74,8498,89,85,NA,NA
"70",74,8513,89,85,NA,NA
"71",74,1409,90,14,NA,NA
"72",74,8525,90,85,NA,NA
"73",74,8534,90,85,NA,NA
"74",74,8547,90,85,NA,NA
"75",74,1334,91,14,0,56
"76",74,1410,91,14,NA,NA
"77",74,1427,91,14,NA,NA
"78",74,8465,91,85,NA,NA
"79",74,8474,91,85,NA,NA
"80",74,8538,91,85,NA,NA
"81",74,8565,91,85,NA,NA
"82",74,9445,91,94,0,56
"83",74,2062,92,21,1,56
"84",74,8560,92,85,NA,NA
"85",74,1404,93,14,0,56
"86",74,1426,93,14,NA,NA
"87",74,8495,93,85,0,56
"88",74,8526,93,85,NA,NA
"89",74,8552,93,85,0,56
"90",74,8563,93,85,NA,NA
"91",74,9398,93,94,0,56
"92",74,9486,93,94,0,56
"93",74,1381,94,14,0,56
"94",74,1399,94,14,NA,NA
"95",74,8472,94,85,NA,NA
"96",74,8473,94,85,0,56
"97",74,8488,94,85,NA,NA
"98",74,8489,94,85,0,56
"99",74,8519,94,85,0,56
"100",74,9464,94,94,0,56
"101",74,9469,94,94,NA,NA
"102",74,1348,95,14,NA,NA
"103",74,1382,95,14,NA,NA
"104",74,1414,95,14,NA,NA
"105",74,4838,95,48,0,56
"106",74,8475,95,85,NA,NA
"107",74,8529,95,85,0,56
"108",74,8549,95,85,0,56
"109",74,9434,95,94,NA,NA
"110",74,1338,96,14,NA,NA
"111",74,1344,96,14,0,56
"112",74,1396,96,14,0,56
"113",74,1400,96,14,NA,NA
"114",74,1413,96,14,0,56
"115",74,2061,96,21,NA,NA
"116",74,6968,96,70,NA,NA
"117",74,8471,96,85,0,56
"118",74,8480,96,85,0,56
"119",74,8521,96,85,NA,NA
"120",74,8528,96,85,NA,NA
"121",74,8536,96,85,0,56
"122",74,8537,96,85,NA,NA
"123",74,8543,96,85,0,56
"124",74,8546,96,85,0,56
"125",74,9395,96,94,NA,NA
"126",74,8509,97,85,0,56
"127",74,8541,97,85,0,56
"128",74,1380,98,14,NA,NA
"129",74,8544,98,85,0,56
"130",74,1341,99,14,NA,NA
"131",74,1362,99,14,0,56
"132",74,8483,99,85,NA,NA
"133",74,8514,99,85,NA,NA
"134",74,9444,99,94,0,56
