"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",1,2,1,0,56
"2",1,5,1,0,56
"3",1,6,1,0,56
"4",1,7,1,0,56
"5",1,8,1,0,56
"6",1,9,1,0,56
"7",1,10,1,0,56
"8",1,12,1,0,56
"9",1,14,1,0,56
"10",1,18,1,0,56
"11",1,22,1,0,56
"12",1,23,1,0,56
"13",1,25,1,0,56
"14",1,26,1,0,56
"15",1,27,1,0,56
"16",1,29,1,0,56
"17",1,32,1,0,56
"18",1,35,1,0,56
"19",1,38,1,0,56
"20",1,39,1,0,56
"21",1,42,1,0,56
"22",1,47,1,0,56
"23",1,48,1,0,56
"24",1,50,1,0,56
"25",1,51,1,0,56
"26",1,52,1,0,56
"27",1,56,1,0,56
"28",1,58,1,0,56
"29",1,60,1,0,56
"30",1,64,1,0,56
"31",1,67,1,0,56
"32",1,68,1,0,56
"33",1,69,1,0,56
"34",1,71,1,0,56
"35",1,74,1,0,56
"36",1,75,1,0,56
"37",1,76,1,0,56
"38",1,79,1,0,56
"39",1,82,1,0,56
"40",1,84,1,0,56
"41",1,85,1,0,56
"42",1,86,1,0,56
"43",1,88,1,0,56
"44",1,89,1,0,56
"45",1,91,1,0,56
"46",1,93,1,0,56
"47",1,95,1,0,56
"48",1,96,1,0,56
"49",1,98,1,0,56
"50",1,99,1,0,56
"51",1,103,2,1,56
"52",1,107,2,1,56
"53",1,110,2,1,56
"54",1,111,2,1,56
"55",1,113,2,1,56
"56",1,121,2,1,56
"57",1,122,2,1,56
"58",1,123,2,1,56
"59",1,124,2,1,56
"60",1,125,2,1,56
"61",1,126,2,1,56
"62",1,128,2,1,56
"63",1,129,2,1,56
"64",1,131,2,1,56
"65",1,136,2,1,56
"66",1,138,2,1,56
"67",1,139,2,1,56
"68",1,140,2,1,56
"69",1,142,2,1,56
"70",1,144,2,1,56
"71",1,146,2,1,56
"72",1,148,2,1,56
"73",1,150,2,1,56
"74",1,152,2,1,56
"75",1,153,2,1,56
"76",1,154,2,1,56
"77",1,155,2,1,56
"78",1,158,2,1,56
"79",1,160,2,1,56
"80",1,163,2,1,56
"81",1,165,2,1,56
"82",1,166,2,1,56
"83",1,168,2,1,56
"84",1,171,2,1,56
"85",1,172,2,1,56
"86",1,175,2,1,56
"87",1,176,2,1,56
"88",1,177,2,1,56
"89",1,178,2,1,56
"90",1,179,2,1,56
"91",1,182,2,1,56
"92",1,183,2,1,56
"93",1,185,3,0,56
"94",1,187,3,0,56
"95",1,189,3,0,56
"96",1,190,3,0,56
"97",1,191,3,0,56
"98",1,192,3,0,56
"99",1,194,3,0,56
"100",1,195,3,0,56
"101",1,198,3,0,56
"102",1,205,3,0,56
"103",1,206,3,0,56
"104",1,209,3,0,56
"105",1,210,3,0,56
"106",1,212,3,0,56
"107",1,213,3,0,56
"108",1,214,3,0,56
"109",1,216,3,0,56
"110",1,217,3,0,56
"111",1,218,3,0,56
"112",1,220,3,0,56
"113",1,221,3,0,56
"114",1,222,3,0,56
"115",1,224,3,0,56
"116",1,227,3,0,56
"117",1,228,3,0,56
"118",1,229,3,0,56
"119",1,230,3,0,56
"120",1,233,3,0,56
"121",1,234,3,0,56
"122",1,235,3,0,56
"123",1,240,3,0,56
"124",1,242,3,0,56
"125",1,243,3,0,56
"126",1,245,3,0,56
"127",1,247,3,0,56
"128",1,249,3,0,56
"129",1,253,3,0,56
"130",1,255,3,0,56
"131",1,258,3,0,56
"132",1,259,3,0,56
