"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",41,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"2",45,84,60,2,0,0,0,0,0,0,0,0,0,0,0
"3",9,84,45,2,0,0,0,0,0,0,0,0,1,0,0
"4",35,84,56,2,0,0,0,0,0,0,0,0,0,0,0
"5",42,112,60,3,0,0,0,0,0,0,0,0,0,0,0
"6",2,112,50,3,0,0,0,0,3,35,7,0,0,0,0
"7",73,112,44,3,0,0,0,0,0,0,0,0,0,0,0
"8",16,112,50,3,0,0,0,0,1,20,28,1,0,0,0
"9",74,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"10",63,140,42,4,0,0,0,0,0,0,0,0,0,0,0
"11",75,140,59,4,0,0,0,0,0,0,0,7,47,3,0
"12",19,140,50,4,0,0,0,0,0,0,0,0,0,0,0
"13",84,168,44,5,0,0,0,0,0,0,0,0,0,0,0
"14",93,168,47,5,0,0,0,0,0,0,0,0,0,0,0
"15",48,168,41,5,0,0,0,0,0,0,0,0,2,15,18
"16",78,168,48,5,0,0,0,0,0,0,0,0,0,7,34
"17",12,196,44,6,0,0,0,0,0,0,0,0,0,1,8
"18",92,196,55,6,0,0,0,0,0,0,2,48,4,0,0
"19",98,196,45,6,0,0,0,0,0,0,0,0,0,0,0
"20",68,196,51,6,0,0,0,0,0,0,0,0,0,0,0
"21",51,224,43,7,0,0,0,0,0,0,0,0,3,15,25
"22",38,224,53,7,0,0,0,0,0,0,0,0,0,0,0
"23",60,224,59,7,0,0,0,0,0,0,0,0,0,0,0
"24",52,224,53,7,0,0,5,39,9,0,0,0,0,0,0
"25",67,252,50,8,0,0,0,0,0,0,0,0,0,0,0
"26",5,252,48,8,0,0,0,0,0,0,0,0,4,15,23
"27",71,252,59,8,0,0,29,28,0,0,0,0,0,0,0
"28",27,252,54,8,0,0,0,0,0,0,0,0,0,0,0
"29",57,280,56,9,0,0,0,0,0,0,18,38,0,0,0
"30",13,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"31",26,280,56,9,0,0,0,0,1,23,28,0,0,0,0
"32",36,280,42,9,0,0,0,0,0,0,0,0,0,0,0
"33",43,308,46,10,0,0,0,0,0,0,0,2,29,15,0
"34",22,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"35",8,308,60,10,0,0,0,0,0,0,0,0,0,0,0
"36",83,308,58,10,0,0,0,0,0,0,0,0,0,0,0
"37",11,336,51,11,0,0,0,0,0,0,0,0,0,0,1
"38",34,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"39",79,336,58,11,0,0,1,22,32,1,0,0,0,0,0
"40",53,336,48,11,0,0,0,0,0,0,0,0,0,0,0
"41",49,364,52,12,0,0,0,0,0,0,0,0,0,0,0
"42",33,364,42,12,0,7,27,1,0,0,0,0,0,0,0
"43",25,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"44",58,364,46,12,0,0,0,0,0,0,0,0,0,0,0
