"","SimulationNumber","Node","Community","TrialStatus","DayEnrolled"
"1",98,1,1,1,56
"2",98,2,1,1,56
"3",98,6,1,1,56
"4",98,7,1,1,56
"5",98,8,1,1,56
"6",98,9,1,1,56
"7",98,10,1,1,56
"8",98,12,1,1,56
"9",98,16,1,1,56
"10",98,18,1,1,56
"11",98,20,1,1,56
"12",98,23,1,1,56
"13",98,25,1,1,56
"14",98,27,1,1,56
"15",98,29,1,1,56
"16",98,30,1,1,56
"17",98,38,1,1,56
"18",98,39,1,1,56
"19",98,40,1,1,56
"20",98,41,1,1,56
"21",98,43,1,1,56
"22",98,45,1,1,56
"23",98,46,1,1,56
"24",98,48,1,1,56
"25",98,50,1,1,56
"26",98,51,1,1,56
"27",98,54,1,1,56
"28",98,58,1,1,56
"29",98,59,1,1,56
"30",98,61,1,1,56
"31",98,63,1,1,56
"32",98,68,1,1,56
"33",98,69,1,1,56
"34",98,73,1,1,56
"35",98,74,1,1,56
"36",98,76,1,1,56
"37",98,78,1,1,56
"38",98,79,1,1,56
"39",98,80,1,1,56
"40",98,81,1,1,56
"41",98,82,1,1,56
"42",98,83,1,1,56
"43",98,84,1,1,56
"44",98,86,1,1,56
"45",98,88,1,1,56
"46",98,91,2,1,56
"47",98,93,2,1,56
"48",98,96,2,1,56
"49",98,98,2,1,56
"50",98,100,2,1,56
"51",98,101,2,1,56
"52",98,102,2,1,56
"53",98,108,2,1,56
"54",98,111,2,1,56
"55",98,112,2,1,56
"56",98,115,2,1,56
"57",98,116,2,1,56
"58",98,118,2,1,56
"59",98,120,2,1,56
"60",98,121,2,1,56
"61",98,122,2,1,56
"62",98,123,2,1,56
"63",98,126,2,1,56
"64",98,127,2,1,56
"65",98,128,2,1,56
"66",98,129,2,1,56
"67",98,130,2,1,56
"68",98,131,2,1,56
"69",98,133,2,1,56
"70",98,135,2,1,56
"71",98,137,2,1,56
"72",98,141,2,1,56
"73",98,143,2,1,56
"74",98,144,2,1,56
"75",98,146,2,1,56
"76",98,147,2,1,56
"77",98,148,2,1,56
"78",98,150,2,1,56
"79",98,151,2,1,56
"80",98,152,2,1,56
"81",98,161,2,1,56
"82",98,164,2,1,56
"83",98,167,2,1,56
"84",98,168,2,1,56
"85",98,170,2,1,56
"86",98,171,2,1,56
"87",98,172,2,1,56
"88",98,175,2,1,56
"89",98,177,2,1,56
"90",98,178,2,1,56
"91",98,179,2,1,56
"92",98,182,2,1,56
"93",98,185,2,1,56
"94",98,186,2,1,56
"95",98,187,2,1,56
"96",98,189,2,1,56
"97",98,190,2,1,56
"98",98,193,2,1,56
"99",98,195,2,1,56
"100",98,196,2,1,56
"101",98,198,2,1,56
"102",98,201,2,1,56
"103",98,207,2,1,56
"104",98,208,2,1,56
"105",98,209,3,0,56
"106",98,210,3,0,56
"107",98,212,3,0,56
"108",98,215,3,0,56
"109",98,218,3,0,56
"110",98,220,3,0,56
"111",98,221,3,0,56
"112",98,224,3,0,56
"113",98,225,3,0,56
"114",98,228,3,0,56
"115",98,229,3,0,56
"116",98,230,3,0,56
"117",98,232,3,0,56
"118",98,234,3,0,56
"119",98,236,3,0,56
"120",98,237,3,0,56
"121",98,240,3,0,56
"122",98,241,3,0,56
"123",98,242,3,0,56
"124",98,244,3,0,56
