"","Community","DayVaccinated","indivs","StartPd","Pd_1","Pd_2","Pd_3","Pd_4","Pd_5","Pd_6","Pd_7","Pd_8","Pd_9","Pd_10","Pd_11"
"1",40,84,48,2,0,0,0,0,0,0,0,0,0,0,0
"2",28,84,54,2,0,0,0,0,0,0,0,0,0,0,0
"3",61,84,59,2,0,0,0,0,0,0,0,0,0,0,0
"4",95,84,45,2,12,24,5,0,0,0,0,0,0,0,0
"5",66,112,42,3,0,0,0,0,0,0,16,18,5,1,0
"6",58,112,41,3,0,0,0,0,0,0,0,0,0,0,0
"7",59,112,58,3,0,0,0,0,0,0,0,1,31,22,1
"8",16,112,46,3,0,0,0,0,0,0,10,29,4,0,0
"9",98,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"10",50,140,44,4,0,0,0,0,0,0,0,0,0,0,0
"11",49,140,54,4,0,0,0,0,0,0,0,0,0,0,0
"12",34,140,48,4,0,0,0,0,1,22,24,1,0,0,0
"13",37,168,52,5,0,0,1,18,30,0,0,0,0,0,0
"14",38,168,54,5,0,0,0,0,0,1,39,13,0,0,0
"15",71,168,48,5,0,0,0,0,0,0,0,0,0,0,0
"16",81,168,46,5,0,0,0,0,0,0,9,28,4,0,0
"17",48,196,48,6,0,0,0,0,0,0,0,0,1,32,11
"18",6,196,56,6,0,0,0,24,29,1,0,0,0,0,0
"19",90,196,46,6,0,0,0,0,0,0,0,0,0,0,0
"20",72,196,47,6,0,0,0,20,26,1,0,0,0,0,0
"21",9,224,57,7,0,0,0,0,0,0,0,3,27,26,0
"22",74,224,44,7,0,0,0,0,0,0,0,0,0,0,0
"23",18,224,45,7,0,0,0,0,0,0,0,0,0,0,0
"24",22,224,55,7,0,0,0,0,0,0,0,0,15,38,2
"25",87,252,52,8,0,0,0,2,31,16,2,0,0,0,0
"26",94,252,50,8,0,0,0,0,0,0,18,29,0,0,0
"27",46,252,44,8,0,0,0,0,0,4,19,14,1,0,0
"28",57,252,46,8,0,0,0,0,0,0,0,0,0,2,26
"29",42,280,51,9,0,0,0,0,0,0,0,0,0,0,0
"30",51,280,44,9,0,0,0,0,0,0,0,0,0,0,0
"31",2,280,46,9,0,0,0,0,0,0,0,0,0,0,0
"32",29,280,42,9,0,0,3,27,12,0,0,0,0,0,0
"33",47,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"34",100,308,58,10,0,0,27,27,2,0,0,0,0,0,0
"35",68,308,45,10,0,0,0,0,0,0,0,0,0,0,0
"36",67,308,46,10,0,0,0,0,0,0,0,0,0,0,0
"37",11,336,42,11,0,0,0,0,0,1,8,29,1,0,0
"38",20,336,42,11,0,0,0,0,0,0,0,0,0,0,0
"39",25,336,40,11,0,0,0,0,0,1,7,21,1,0,0
"40",14,336,60,11,0,0,0,0,0,0,0,0,0,0,0
"41",93,364,51,12,0,0,0,0,0,0,0,0,0,0,0
"42",45,364,50,12,0,0,0,0,0,0,0,0,0,0,0
"43",78,364,59,12,0,0,0,0,0,0,0,0,0,0,0
"44",30,364,58,12,0,0,0,0,0,0,0,0,0,0,0
