"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",37,3137,51,32,NA,NA
"2",37,3175,58,32,0,56
"3",37,3086,62,32,NA,NA
"4",37,3143,62,32,NA,NA
"5",37,3172,65,32,0,56
"6",37,3165,66,32,0,56
"7",37,3153,69,32,0,56
"8",37,3087,71,32,0,56
"9",37,3168,71,32,NA,NA
"10",37,3107,72,32,NA,NA
"11",37,3167,72,32,0,56
"12",37,3173,72,32,0,56
"13",37,3120,73,32,NA,NA
"14",37,3169,73,32,0,56
"15",37,3095,74,32,NA,NA
"16",37,3112,76,32,NA,NA
"17",37,3176,76,32,NA,NA
"18",37,3088,77,32,NA,NA
"19",37,3140,77,32,NA,NA
"20",37,3156,78,32,0,56
"21",37,3179,78,32,0,56
"22",37,3119,79,32,NA,NA
"23",37,3139,79,32,NA,NA
"24",37,3193,79,32,NA,NA
"25",37,3083,80,32,NA,NA
"26",37,3094,80,32,NA,NA
"27",37,3148,80,32,NA,NA
"28",37,3113,81,32,0,56
"29",37,3129,81,32,0,56
"30",37,3131,81,32,0,56
"31",37,3136,81,32,0,56
"32",37,3161,81,32,0,56
"33",37,3171,81,32,NA,NA
"34",37,3116,82,32,0,56
"35",37,3132,82,32,0,56
"36",37,3096,83,32,0,56
"37",37,3109,83,32,NA,NA
"38",37,3123,83,32,NA,NA
"39",37,3181,83,32,NA,NA
"40",37,3141,84,32,NA,NA
"41",37,3188,84,32,NA,NA
"42",37,3082,85,32,0,56
"43",37,3090,85,32,NA,NA
"44",37,3098,85,32,0,56
"45",37,3104,85,32,NA,NA
"46",37,3127,85,32,0,56
"47",37,3192,85,32,0,56
"48",37,3092,86,32,0,56
"49",37,3097,86,32,NA,NA
"50",37,3122,86,32,0,56
"51",37,3178,86,32,0,56
"52",37,3183,86,32,0,56
"53",37,304,87,4,0,56
"54",37,3093,87,32,0,56
"55",37,3102,87,32,0,56
"56",37,3106,87,32,NA,NA
"57",37,3185,87,32,NA,NA
"58",37,3105,88,32,0,56
"59",37,3150,88,32,NA,NA
"60",37,3157,88,32,0,56
"61",37,3159,88,32,0,56
"62",37,3089,89,32,NA,NA
"63",37,3149,89,32,NA,NA
"64",37,3142,90,32,NA,NA
"65",37,3151,90,32,NA,NA
"66",37,3100,91,32,0,56
"67",37,3134,91,32,0,56
"68",37,3146,91,32,0,56
"69",37,3160,91,32,0,56
"70",37,3180,91,32,0,56
"71",37,3186,91,32,0,56
"72",37,3189,91,32,0,56
"73",37,3130,92,32,NA,NA
"74",37,3154,92,32,NA,NA
"75",37,3164,92,32,0,56
"76",37,293,93,4,NA,NA
"77",37,3110,93,32,0,56
"78",37,3118,93,32,NA,NA
"79",37,3174,93,32,0,56
"80",37,3085,94,32,0,56
"81",37,3144,94,32,0,56
"82",37,3145,94,32,NA,NA
"83",37,3162,94,32,0,56
"84",37,223,95,3,0,56
"85",37,3125,95,32,0,56
"86",37,3191,95,32,NA,NA
"87",37,3121,96,32,NA,NA
"88",37,3182,96,32,0,56
"89",37,3187,97,32,0,56
"90",37,3115,98,32,0,56
"91",37,260,99,4,NA,NA
"92",37,3081,99,32,0,56
"93",37,3099,99,32,0,56
"94",37,3155,99,32,NA,NA
"95",37,3124,100,32,NA,NA
"96",37,3128,100,32,NA,NA
"97",37,3101,101,32,NA,NA
"98",37,3170,101,32,NA,NA
"99",37,3103,102,32,NA,NA
"100",37,3114,102,32,0,56
"101",37,3126,102,32,0,56
"102",37,3135,102,32,NA,NA
"103",37,3152,102,32,NA,NA
"104",37,336,104,4,0,56
"105",37,3163,104,32,0,56
"106",37,3108,105,32,NA,NA
"107",37,203,106,3,0,56
"108",37,3111,106,32,NA,NA
"109",37,3166,106,32,NA,NA
"110",37,186,107,3,0,56
"111",37,190,107,3,NA,NA
"112",37,3190,107,32,0,56
"113",37,228,108,3,NA,NA
"114",37,329,108,4,NA,NA
"115",37,3117,109,32,NA,NA
"116",37,332,110,4,0,56
"117",37,3091,110,32,0,56
"118",37,3158,110,32,NA,NA
"119",37,3779,110,38,0,56
"120",37,2116,111,22,0,56
"121",37,179,112,3,0,56
"122",37,178,113,3,0,56
"123",37,235,113,3,NA,NA
"124",37,3084,113,32,0,56
"125",37,3138,113,32,NA,NA
"126",37,245,114,3,0,56
"127",37,3147,114,32,NA,NA
"128",37,337,115,4,0,56
"129",37,248,116,3,0,56
"130",37,323,116,4,0,56
"131",37,183,117,3,NA,NA
"132",37,189,117,3,0,56
"133",37,193,117,3,NA,NA
"134",37,198,117,3,0,56
"135",37,2152,117,22,0,56
"136",37,220,118,3,0,56
"137",37,229,118,3,0,56
"138",37,3746,118,38,NA,NA
"139",37,3498,119,36,NA,NA
"140",37,326,120,4,0,56
"141",37,2140,120,22,0,56
"142",37,244,121,3,NA,NA
"143",37,255,121,3,0,56
"144",37,328,121,4,NA,NA
"145",37,3755,121,38,NA,NA
"146",37,177,122,3,0,56
"147",37,196,122,3,NA,NA
"148",37,201,122,3,NA,NA
"149",37,247,122,3,NA,NA
"150",37,3177,122,32,NA,NA
"151",37,195,123,3,0,56
"152",37,209,123,3,NA,NA
"153",37,330,123,4,NA,NA
"154",37,2139,123,22,NA,NA
"155",37,2161,123,22,0,56
"156",37,202,124,3,0,56
"157",37,301,124,4,0,56
"158",37,3749,124,38,0,56
"159",37,3760,124,38,0,56
"160",37,231,125,3,NA,NA
"161",37,242,125,3,NA,NA
"162",37,252,125,3,NA,NA
"163",37,212,126,3,0,56
"164",37,238,126,3,NA,NA
"165",37,2128,126,22,NA,NA
"166",37,3693,126,37,1,56
"167",37,3785,126,38,NA,NA
"168",37,3796,126,38,NA,NA
"169",37,3803,126,38,NA,NA
"170",37,200,127,3,0,56
"171",37,208,127,3,NA,NA
"172",37,222,127,3,0,56
"173",37,243,127,3,NA,NA
"174",37,197,128,3,0,56
"175",37,206,128,3,NA,NA
"176",37,216,128,3,NA,NA
"177",37,233,128,3,0,56
"178",37,3521,128,36,NA,NA
"179",37,3738,128,38,0,56
"180",37,191,129,3,NA,NA
"181",37,424,129,5,NA,NA
"182",37,3722,129,38,0,56
"183",37,3742,129,38,0,56
"184",37,192,130,3,NA,NA
"185",37,219,130,3,0,56
"186",37,335,130,4,0,56
"187",37,2150,130,22,NA,NA
"188",37,3542,130,36,0,56
"189",37,205,131,3,NA,NA
"190",37,213,131,3,NA,NA
"191",37,294,131,4,0,56
"192",37,3494,131,36,0,56
"193",37,3547,131,36,0,56
"194",37,3763,131,38,NA,NA
"195",37,194,132,3,0,56
"196",37,211,132,3,NA,NA
"197",37,225,132,3,NA,NA
"198",37,240,132,3,NA,NA
"199",37,277,132,4,0,56
"200",37,324,132,4,NA,NA
"201",37,3501,132,36,0,56
"202",37,3502,132,36,NA,NA
"203",37,3759,132,38,NA,NA
"204",37,188,133,3,NA,NA
"205",37,199,133,3,NA,NA
"206",37,227,133,3,0,56
"207",37,259,133,3,0,56
"208",37,3659,133,37,1,56
"209",37,3707,133,37,1,56
"210",37,217,134,3,0,56
"211",37,226,134,3,0,56
"212",37,239,134,3,0,56
"213",37,3686,134,37,NA,NA
"214",37,174,135,3,NA,NA
"215",37,187,135,3,0,56
"216",37,230,135,3,0,56
"217",37,253,135,3,0,56
"218",37,280,135,4,NA,NA
"219",37,338,135,4,NA,NA
"220",37,431,135,5,0,56
"221",37,3545,135,36,0,56
"222",37,3607,135,37,NA,NA
"223",37,182,136,3,NA,NA
"224",37,207,136,3,NA,NA
"225",37,210,136,3,0,56
"226",37,224,136,3,0,56
"227",37,1110,136,12,NA,NA
"228",37,3511,136,36,0,56
"229",37,3522,136,36,0,56
"230",37,3723,136,38,NA,NA
"231",37,175,137,3,0,56
"232",37,185,137,3,NA,NA
"233",37,204,137,3,NA,NA
"234",37,221,137,3,0,56
"235",37,303,137,4,0,56
"236",37,410,137,5,0,56
"237",37,420,137,5,NA,NA
"238",37,435,137,5,NA,NA
"239",37,2081,137,22,NA,NA
"240",37,3483,137,36,NA,NA
"241",37,3570,137,36,NA,NA
"242",37,3591,137,36,0,56
"243",37,3718,137,38,NA,NA
"244",37,3721,137,38,NA,NA
"245",37,3728,137,38,NA,NA
"246",37,282,138,4,NA,NA
"247",37,300,138,4,0,56
"248",37,322,138,4,0,56
"249",37,325,138,4,NA,NA
"250",37,3512,138,36,NA,NA
"251",37,3525,138,36,NA,NA
"252",37,3615,138,37,1,56
"253",37,214,139,3,0,56
"254",37,218,139,3,0,56
"255",37,237,139,3,0,56
"256",37,306,139,4,0,56
"257",37,316,139,4,NA,NA
"258",37,2132,139,22,NA,NA
"259",37,3505,139,36,0,56
"260",37,3523,139,36,0,56
"261",37,3537,139,36,NA,NA
"262",37,3582,139,36,NA,NA
"263",37,3720,139,38,0,56
"264",37,3480,140,36,NA,NA
"265",37,3527,140,36,NA,NA
"266",37,3658,140,37,1,56
"267",37,232,141,3,0,56
"268",37,236,141,3,0,56
"269",37,276,141,4,0,56
"270",37,318,141,4,NA,NA
"271",37,3486,141,36,NA,NA
"272",37,3526,141,36,0,56
"273",37,3586,141,36,NA,NA
"274",37,3587,141,36,0,56
"275",37,3637,141,37,1,56
"276",37,3756,141,38,NA,NA
"277",37,176,142,3,NA,NA
"278",37,234,142,3,NA,NA
"279",37,254,142,3,NA,NA
"280",37,256,142,3,NA,NA
"281",37,290,142,4,0,56
"282",37,295,142,4,0,56
"283",37,1114,142,12,1,56
"284",37,3569,142,36,0,56
"285",37,3577,142,36,NA,NA
"286",37,3588,142,36,NA,NA
"287",37,3704,142,37,NA,NA
"288",37,3726,142,38,0,56
"289",37,3734,142,38,0,56
"290",37,180,143,3,0,56
"291",37,249,143,3,0,56
"292",37,289,143,4,NA,NA
"293",37,313,143,4,NA,NA
"294",37,327,143,4,0,56
"295",37,341,143,4,0,56
"296",37,2171,143,22,0,56
"297",37,2325,143,24,NA,NA
"298",37,3491,143,36,NA,NA
"299",37,3497,143,36,0,56
"300",37,3546,143,36,0,56
"301",37,3592,143,36,NA,NA
"302",37,3626,143,37,1,56
"303",37,3656,143,37,1,56
"304",37,3691,143,37,NA,NA
"305",37,173,144,3,0,56
"306",37,246,144,3,0,56
"307",37,258,144,3,NA,NA
"308",37,339,144,4,NA,NA
"309",37,2082,144,22,NA,NA
"310",37,3510,144,36,0,56
"311",37,3515,144,36,0,56
"312",37,3516,144,36,0,56
"313",37,3538,144,36,NA,NA
"314",37,3699,144,37,1,56
"315",37,3757,144,38,NA,NA
"316",37,3776,144,38,NA,NA
"317",37,3798,144,38,0,56
"318",37,251,145,3,NA,NA
"319",37,262,145,4,0,56
"320",37,302,145,4,NA,NA
"321",37,310,145,4,NA,NA
"322",37,437,145,5,0,56
"323",37,440,145,5,NA,NA
"324",37,3488,145,36,NA,NA
"325",37,3489,145,36,0,56
"326",37,3490,145,36,NA,NA
"327",37,3532,145,36,NA,NA
"328",37,3543,145,36,NA,NA
"329",37,3556,145,36,NA,NA
"330",37,3576,145,36,NA,NA
"331",37,3680,145,37,NA,NA
"332",37,3773,145,38,0,56
"333",37,257,146,3,0,56
"334",37,274,146,4,NA,NA
"335",37,2067,146,22,0,56
"336",37,2120,146,22,0,56
"337",37,3499,146,36,0,56
"338",37,3514,146,36,NA,NA
"339",37,3520,146,36,NA,NA
"340",37,3561,146,36,NA,NA
"341",37,3567,146,36,0,56
"342",37,3584,146,36,0,56
"343",37,3689,146,37,NA,NA
"344",37,3794,146,38,0,56
"345",37,184,147,3,NA,NA
"346",37,269,147,4,NA,NA
"347",37,331,147,4,NA,NA
"348",37,386,147,5,NA,NA
"349",37,434,147,5,0,56
"350",37,1067,147,12,1,56
"351",37,2085,147,22,0,56
"352",37,3482,147,36,NA,NA
"353",37,3553,147,36,0,56
"354",37,3568,147,36,0,56
"355",37,3788,147,38,NA,NA
"356",37,215,148,3,NA,NA
"357",37,272,148,4,NA,NA
"358",37,315,148,4,0,56
"359",37,2135,148,22,NA,NA
"360",37,3500,148,36,NA,NA
"361",37,3504,148,36,NA,NA
"362",37,3524,148,36,0,56
"363",37,3530,148,36,0,56
"364",37,3548,148,36,NA,NA
"365",37,3598,148,37,NA,NA
"366",37,3614,148,37,NA,NA
"367",37,3628,148,37,NA,NA
"368",37,3641,148,37,NA,NA
"369",37,3782,148,38,NA,NA
"370",37,319,149,4,0,56
"371",37,348,149,5,NA,NA
"372",37,2117,149,22,NA,NA
"373",37,3541,149,36,NA,NA
"374",37,3549,149,36,0,56
