"","SimulationNumber","InfectedNode","DayInfected","Community","TrialStatus","DayEnrolled"
"1",79,712,62,8,NA,NA
"2",79,3036,70,30,NA,NA
"3",79,717,71,8,NA,NA
"4",79,3019,77,30,0,56
"5",79,710,81,8,0,56
"6",79,2974,82,30,NA,NA
"7",79,803,85,8,NA,NA
"8",79,2960,87,30,NA,NA
"9",79,707,92,8,0,56
"10",79,3002,92,30,NA,NA
"11",79,701,94,8,0,56
"12",79,735,94,8,0,56
"13",79,766,94,8,NA,NA
"14",79,775,95,8,0,56
"15",79,798,97,8,0,56
"16",79,732,101,8,0,56
"17",79,746,101,8,NA,NA
"18",79,730,102,8,0,56
"19",79,782,105,8,NA,NA
"20",79,3623,105,36,NA,NA
"21",79,772,109,8,0,56
"22",79,733,111,8,NA,NA
"23",79,700,112,8,0,56
"24",79,3621,112,36,0,56
"25",79,742,113,8,NA,NA
"26",79,751,113,8,0,56
"27",79,788,113,8,0,56
"28",79,781,117,8,0,56
"29",79,699,118,8,NA,NA
"30",79,715,118,8,0,56
"31",79,725,118,8,NA,NA
"32",79,750,118,8,0,56
"33",79,791,118,8,NA,NA
"34",79,2529,118,25,0,56
"35",79,1024,120,11,0,56
"36",79,737,121,8,NA,NA
"37",79,773,121,8,NA,NA
"38",79,3629,121,36,0,56
"39",79,739,122,8,NA,NA
"40",79,3603,122,36,0,56
"41",79,740,123,8,NA,NA
"42",79,745,123,8,0,56
"43",79,797,123,8,0,56
"44",79,1561,123,16,0,56
"45",79,3610,123,36,0,56
"46",79,760,125,8,NA,NA
"47",79,805,125,8,NA,NA
"48",79,1040,125,11,0,56
"49",79,1046,125,11,0,56
"50",79,726,126,8,0,56
"51",79,719,127,8,NA,NA
"52",79,793,127,8,0,56
"53",79,800,127,8,NA,NA
"54",79,1115,127,12,NA,NA
"55",79,716,128,8,0,56
"56",79,731,128,8,NA,NA
"57",79,1516,128,16,NA,NA
"58",79,2438,128,25,0,56
"59",79,703,130,8,NA,NA
"60",79,762,130,8,0,56
"61",79,1572,130,16,0,56
"62",79,3551,130,36,NA,NA
"63",79,714,131,8,0,56
"64",79,757,131,8,NA,NA
"65",79,759,131,8,0,56
"66",79,780,131,8,0,56
"67",79,794,131,8,0,56
"68",79,806,131,8,0,56
"69",79,1519,131,16,0,56
"70",79,3578,131,36,0,56
"71",79,713,132,8,0,56
"72",79,720,132,8,0,56
"73",79,1575,132,16,0,56
"74",79,3582,132,36,0,56
"75",79,767,133,8,NA,NA
