I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
0,13,5,28,-2.639057329615259,-1.575536360758419,
5,33,11,48,-1.7346010553881064,-1.4069136483226263,
0,40,3,39,-3.713572066704308,-2.3025850929940455,
6,14,7,32,-0.7621400520468967,-1.4170660197866443,
3,36,11,42,-2.2246235515243336,-1.276293465905562,
2,9,4,39,-1.2039728043259361,-2.0794415416798357,
1,6,1,11,-1.252762968495368,-1.791759469228055,
0,33,2,52,-3.5263605246161616,-2.871679624884012,
2,26,1,54,-2.1972245773362196,-3.3141860046725258,
4,6,7,12,-0.3364722366212129,-0.48550781578170077,
8,27,8,44,-1.1349799328389845,-1.6094379124341003,
3,17,7,40,-1.5040773967762742,-1.6341305250244718,
2,16,2,45,-1.7346010553881064,-2.7300291078209855,
1,14,2,42,-2.0149030205422647,-2.662587827025453,
1,14,8,21,-2.0149030205422647,-0.8938178760220964,
4,17,7,23,-1.2809338454620642,-1.0986122886681098,
2,26,13,64,-2.1972245773362196,-1.5353299402803784,
2,18,3,13,-1.845826690498331,-1.252762968495368,
3,21,1,33,-1.7047480922384253,-2.833213344056216,
4,43,6,57,-2.174751721484161,-2.114532861491106,
3,30,5,44,-2.0476928433652555,-2.0149030205422647,
4,14,10,25,-1.0986122886681098,-0.8602012652231115,
1,17,1,23,-2.1972245773362196,-2.4849066497880004,
6,25,7,27,-1.3121863889661687,-1.252762968495368,
1,21,4,21,-2.3978952727983707,-1.4816045409242156,
0,10,8,20,-2.3978952727983707,-0.8472978603872037,
2,41,1,73,-2.639057329615259,-3.6109179126442243,
7,21,3,25,-1.0116009116784799,-1.8718021769015913,
2,34,7,61,-2.456735772821304,-2.0476928433652555,
3,8,3,27,-0.8109302162163288,-1.9459101490553135,
6,15,10,31,-0.8266785731844679,-1.067840630001356,
1,16,10,32,-2.1400661634962708,-1.0986122886681098,
3,17,6,38,-1.5040773967762742,-1.717651497074333,
0,43,7,96,-3.784189633918261,-2.495269436823547,
2,8,6,12,-1.0986122886681098,-0.6190392084062235,
4,22,7,43,-1.5260563034950494,-1.7047480922384253,
0,13,1,23,-2.639057329615259,-2.4849066497880004,
4,25,7,36,-1.6486586255873816,-1.5314763709643884,
6,6,8,7,0.0,0.11778303565638346,
0,40,2,70,-3.713572066704308,-3.164067588373206,
5,38,10,51,-1.8718021769015913,-1.5533484457830569,
2,42,14,41,-2.662587827025453,-1.0296194171811581,
6,16,13,35,-0.8873031950009028,-0.9444616088408514,
3,9,8,20,-0.916290731874155,-0.8472978603872037,
2,61,8,78,-3.028522096376982,-2.172223275130802,
2,18,7,26,-1.845826690498331,-1.2163953243244932,
2,71,0,100,-3.1780538303479458,-4.61512051684126,
1,26,10,65,-2.6026896854443837,-1.791759469228055,
2,14,3,12,-1.6094379124341003,-1.1786549963416462,
3,8,7,22,-0.8109302162163288,-1.0560526742493137,
3,25,1,49,-1.8718021769015913,-3.2188758248682006,
4,38,12,62,-2.0541237336955462,-1.578185368929996,
3,13,15,27,-1.252762968495368,-0.5596157879354228,
0,31,2,62,-3.4657359027997265,-3.044522437723423,
8,33,10,44,-1.329135947279942,-1.4087672169719492,
7,4,17,4,0.47000362924573563,1.2809338454620642,
0,34,1,50,-3.5553480614894135,-3.2386784521643803,
0,40,1,53,-3.713572066704308,-3.295836866004329,
2,7,2,22,-0.9808292530117262,-2.03688192726104,
