"","x"
"141",-1.6094379124341
"142",-3.49650756146648
"143",-2.56494935746154
"144",-2.12026353620009
"145",-3.13549421592915
"146",-0.287682072451781
"147",-3.49650756146648
"148",-3.78418963391826
"149",-2.19722457733622
"150",-1.38629436111989
"151",-1.50407739677627
"152",-2.32727770558442
"153",-3.80666248977032
"154",-2.56494935746154
"155",-4.06044301054642
"156",-2.99573227355399
"157",-2.2512917986065
"158",-3.58351893845611
"159",-3.78418963391826
"160",-3.95124371858143
"161",-1.79175946922805
"162",-2.77258872223978
"163",-3.55534806148941
"164",-3.09104245335832
"165",-3.04452243772342
"166",-2.83321334405622
"167",-4.24849524204936
"168",-1.6094379124341
"169",-1.09861228866811
"170",-1.79175946922805
"171",-3.04452243772342
"172",-1.94591014905531
"173",-3.04452243772342
"174",-2.83321334405622
"175",-3.25809653802148
"176",-2.6149597780362
"177",-4.0943445622221
"178",-2.4567357728213
"179",-1.38629436111989
"180",-0.405465108108164
"181",-3.3322045101752
"182",-2.19722457733622
"183",-1.68639895357023
"184",-2.89037175789616
"185",0
"186",-1.20397280432594
"187",-2.89037175789616
"188",-2.4567357728213
"189",-1.94591014905531
"190",-3.25809653802148
"191",-3.29583686600433
"192",-2.39789527279837
"193",-2.56494935746154
"194",0
"195",-3.58351893845611
"196",-2.56494935746154
"197",-2.56494935746154
"198",-3.17805383034795
"199",-2.70805020110221
"200",-0.810930216216329
"201",-3.29583686600433
"202",-2.63905732961526
"203",-3.43398720448515
"204",-4.52178857704904
"205",-2.77258872223978
"206",-2.94443897916644
"207",-3.13549421592915
"208",-3.49650756146648
"209",-2.99573227355399
"210",-3.78418963391826
"211",-2.39789527279837
"212",-0.916290731874155
"213",-3.36729582998647
"214",-2.19722457733622
"215",-3.19867311755068
"216",-3.2188758248682
"217",-2.484906649788
"218",-1.94591014905531
"219",0
"220",-1.74919985480926
"221",0
"222",-2.56494935746154
"223",-3.63758615972639
"224",-1.94591014905531
"225",-2.7408400239252
"226",0
"227",-2.30258509299405
"228",-1.79175946922805
"229",-2.14006616349627
"230",-3.36729582998647
"231",-2.2512917986065
"232",-1.87180217690159
"233",-1.87180217690159
"234",-2.77258872223978
"235",-3.25809653802148
"236",-3.36729582998647
"237",-3.61091791264422
"238",-1.7227665977411
"239",-3.40119738166216
"240",-2.77258872223978
"241",-2.07944154167984
"242",-3.25809653802148
"243",-2.2512917986065
"244",-3.49650756146648
"245",-2.07944154167984
"246",-2.70805020110221
"247",-3.85014760171006
"248",-3.58351893845611
"249",-2.78501124223834
"250",1.6094379124341
"251",-2.01490302054226
"252",-2.19722457733622
"253",-2.60268968544438
"254",-1.94591014905531
"255",-2.83321334405622
"256",-2.30258509299405
"257",-2.39789527279837
"258",-2.484906649788
"259",-2.56494935746154
"260",-3.04452243772342
"261",-0.916290731874155
"262",-3.66356164612965
"263",-2.77258872223978
"264",-3.71357206670431
"265",0
"266",-0.22314355131421
"267",-2.19722457733622
"268",-2.89037175789616
"269",-3.55534806148941
"270",0
"271",-2.07944154167984
"272",-2.07944154167984
"273",-1.38629436111989
"274",-3.97029191355212
"275",-2.94443897916644
"276",-1.09861228866811
"277",-3.36729582998647
"278",-3.85014760171006
"279",-3.17805383034795
"280",-2.39789527279837
"281",-1.87180217690159
"282",-2.56494935746154
"283",-3.43398720448515
"284",-2.12026353620009
"285",-1.09861228866811
"286",-2.63905732961526
"287",-3.76120011569356
"288",-1.83258146374831
"289",-4.0943445622221
"290",-2.70805020110221
"291",0
"292",-1.79175946922805
"293",-3.71357206670431
"294",-2.21920348405499
"295",-4.17438726989564
"296",-3.91202300542815
"297",-3.40119738166216
"298",-2.77258872223978
"299",-3.17805383034795
"300",-2.77258872223978
"301",-3.71357206670431
"302",-2.39789527279837
"303",0
"304",-3.09104245335832
"305",-2.19722457733622
"306",-1.6094379124341
"307",-4.17438726989564
"308",-3.73766961828337
"309",-1.54044504094715
"310",-2.79320800944252
"311",-2.77258872223978
"312",-4.18965474202643
"313",-0.336472236621213
"314",-3.17805383034795
"315",-2.70805020110221
"316",-2.79320800944252
"317",-3.80666248977032
"318",-1.79175946922805
"319",-2.63905732961526
"320",-3.49650756146648
"321",-2.91777073208428
"322",-3.36729582998647
"323",-1.09861228866811
"324",-1.38629436111989
"325",-1.43508452528932
"326",-3.63758615972639
"327",-2.07944154167984
"328",-1.94591014905531
"329",-2.484906649788
"330",-3.87120101090789
"331",-3.58351893845611
"332",-2.39789527279837
"333",-2.89037175789616
"334",-3.09104245335832
"335",-3.06805293513362
"336",-2.07944154167984
"337",-2.36712361413162
"338",-2.94443897916644
"339",-1.68639895357023
"340",-3.43398720448515
"341",-3.09104245335832
"342",-2.07944154167984
"343",-2.07944154167984
"344",-1.94591014905531
"345",-3.52636052461616
"346",-2.23359222150709
"347",-1.99243016469021
"348",-2.07944154167984
"349",-3.09104245335832
"350",-2.99573227355399
"351",-1.79175946922805
"352",-2.19722457733622
"353",-0.693147180559945
"354",-3.85014760171006
"355",-1.38629436111989
"356",-3.43398720448515
"357",-2.59026716544583
"358",-3.80666248977032
"359",-3.85014760171006
"360",-1.79175946922805
"361",-3.40119738166216
"362",-1.38629436111989
"363",-3.04452243772342
"364",-3.43398720448515
"365",-1.6094379124341
"366",-3.2188758248682
"367",-2.89037175789616
"368",-4.14313472639153
"369",0.405465108108164
"370",-4.34380542185368
"371",-3.87120101090789
"372",-2.70805020110221
"373",-1.79175946922805
"374",-2.42774823594805
"375",-3.36729582998647
"376",-2.39789527279837
"377",-2.89037175789616
"378",-2.01490302054226
"379",-2.484906649788
"380",-2.01490302054226
"381",-2.484906649788
"382",-3.25809653802148
"383",-2.80336038090653
"384",0
"385",-3.2188758248682
"386",-1.6094379124341
"387",-1.87180217690159
"388",-2.89037175789616
"389",-4.11087386417331
"390",-2.30258509299405
"391",-3.91202300542815
"392",-2.39789527279837
"393",-0.693147180559945
"394",-0.916290731874155
"395",-3.27714473299218
"396",-2.19722457733622
"397",0
"398",-4.20469261939097
"399",-3.13549421592915
"400",-2.39789527279837
"401",-2.4423470353692
"402",-3.55534806148941
"403",-0.693147180559945
"404",-2.89037175789616
"405",-1.6094379124341
"406",-3.93182563272433
"407",-2.07944154167984
"408",-2.63905732961526
"409",-1.70474809223843
"410",-2.01490302054226
"411",-2.63905732961526
"412",-1.09861228866811
"413",-2.89037175789616
"414",-2.60268968544438
"415",-1.55814461804655
"416",-2.83321334405622
"417",-3.13549421592915
"418",0
"419",-2.63905732961526
"420",-1.90954250488444
"421",-1.6094379124341
"422",-3.13549421592915
"423",-1.79175946922805
"424",-3.68887945411394
"425",-3.2188758248682
"426",-3.17805383034795
"427",-3.31418600467253
"428",-2.39789527279837
"429",-4.11087386417331
"430",-3.09104245335832
"431",-1.84582669049833
"432",-2.23359222150709
"433",-3.2188758248682
"434",-1.55814461804655
"435",-2.79320800944252
"436",-1.09861228866811
"437",-3.25809653802148
"438",-1.6094379124341
"439",-2.484906649788
"440",-2.30258509299405
"441",-2.99573227355399
"442",0
"443",-3.2188758248682
"444",-3.52636052461616
"445",-2.19722457733622
"446",-1.85629799036563
"447",0
"448",-3.80666248977032
"449",-2.9704144655697
"450",-4.14313472639153
"451",-2.484906649788
"452",-0.980829253011726
"453",-2.2512917986065
"454",-2.94443897916644
"455",-3.66356164612965
"456",-1.09861228866811
"457",0
"458",-2.484906649788
"459",-3.49650756146648
"460",-3.13549421592915
"461",-3.36729582998647
"462",-3.09104245335832
"463",-1.46633706879343
"464",-3.63758615972639
"465",-1.50407739677627
"466",-1.94591014905531
"467",-3.73766961828337
"468",-3.52636052461616
"469",-2.30258509299405
"470",-1.6094379124341
"471",-3.61091791264422
"472",-2.99573227355399
"473",-3.63758615972639
"474",-1.22377543162212
"475",-3.36729582998647
"476",-2.77258872223978
"477",-1.79175946922805
"478",-4.59511985013459
"479",-3.44998754583159
"480",-2.56494935746154
"481",-3.2188758248682
"482",-2.99573227355399
"483",-1.09861228866811
"484",-3.49650756146648
"485",-3.17805383034795
"486",-2.19722457733622
"487",-2.94443897916644
"488",-3.29583686600433
"489",-2.70805020110221
"490",-1.25276296849537
"491",-1.50407739677627
"492",-1.09861228866811
"493",-3.04452243772342
"494",-2.19722457733622
"495",-2.07944154167984
"496",-1.09861228866811
"497",0
"498",-3.36729582998647
"499",-1.87180217690159
"500",-1.09861228866811
