I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
0,9,0,6,-2.3025850929940455,-1.9459101490553135,
0,3,0,7,-1.3862943611198906,-2.0794415416798357,
0,8,0,9,-2.1972245773362196,-2.3025850929940455,
0,3,0,2,-1.3862943611198906,-1.0986122886681098,
1,4,1,7,-0.916290731874155,-1.3862943611198906,
0,5,1,15,-1.791759469228055,-2.0794415416798357,
0,13,1,15,-2.639057329615259,-2.0794415416798357,
0,12,0,11,-2.5649493574615367,-2.4849066497880004,
0,0,0,1,0.0,-0.6931471805599453,
1,9,0,19,-1.6094379124341003,-2.995732273553991,
1,8,0,4,-1.5040773967762742,-1.6094379124341003,
0,7,0,9,-2.0794415416798357,-2.3025850929940455,
0,4,0,15,-1.6094379124341003,-2.772588722239781,
0,14,1,22,-2.70805020110221,-2.4423470353692043,
1,4,0,6,-0.916290731874155,-1.9459101490553135,
0,7,0,6,-2.0794415416798357,-1.9459101490553135,
0,2,0,11,-1.0986122886681098,-2.4849066497880004,
0,6,0,5,-1.9459101490553135,-1.791759469228055,
0,14,0,19,-2.70805020110221,-2.995732273553991,
0,1,0,4,-0.6931471805599453,-1.6094379124341003,
0,11,0,9,-2.4849066497880004,-2.3025850929940455,
1,7,0,10,-1.3862943611198906,-2.3978952727983707,
0,3,0,2,-1.3862943611198906,-1.0986122886681098,
1,4,0,7,-0.916290731874155,-2.0794415416798357,
0,5,0,13,-1.791759469228055,-2.639057329615259,
0,12,0,20,-2.5649493574615367,-3.044522437723423,
0,13,0,36,-2.639057329615259,-3.6109179126442243,
0,13,0,24,-2.639057329615259,-3.2188758248682006,
0,4,0,2,-1.6094379124341003,-1.0986122886681098,
0,6,0,10,-1.9459101490553135,-2.3978952727983707,
0,3,0,3,-1.3862943611198906,-1.3862943611198906,
0,2,0,4,-1.0986122886681098,-1.6094379124341003,
0,2,0,11,-1.0986122886681098,-2.4849066497880004,
0,12,0,31,-2.5649493574615367,-3.4657359027997265,
1,5,0,3,-1.0986122886681098,-1.3862943611198906,
0,6,0,4,-1.9459101490553135,-1.6094379124341003,
0,2,1,1,-1.0986122886681098,0.0,
0,15,0,48,-2.772588722239781,-3.891820298110627,
0,6,0,6,-1.9459101490553135,-1.9459101490553135,
0,1,1,1,-0.6931471805599453,0.0,
0,9,0,9,-2.3025850929940455,-2.3025850929940455,
2,6,1,7,-0.8472978603872037,-1.3862943611198906,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
0,16,1,19,-2.833213344056216,-2.3025850929940455,
0,6,3,8,-1.9459101490553135,-0.8109302162163288,
0,5,0,2,-1.791759469228055,-1.0986122886681098,
0,2,1,5,-1.0986122886681098,-1.0986122886681098,
0,11,0,29,-2.4849066497880004,-3.4011973816621555,
0,0,1,1,0.0,0.0,
0,3,0,2,-1.3862943611198906,-1.0986122886681098,
0,5,0,5,-1.791759469228055,-1.791759469228055,
0,12,1,6,-2.5649493574615367,-1.252762968495368,
0,7,0,12,-2.0794415416798357,-2.5649493574615367,
0,14,0,23,-2.70805020110221,-3.1780538303479458,
