I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
3,2,5,3,0.28768207245178085,0.4054651081081644,
1,0,3,2,0.6931471805599453,0.28768207245178085,
10,0,14,1,2.3978952727983707,2.0149030205422647,
2,3,4,14,-0.2876820724517809,-1.0986122886681098,
0,4,0,8,-1.6094379124341003,-2.1972245773362196,
2,3,9,2,-0.2876820724517809,1.2039728043259361,
4,1,5,7,0.9162907318741551,-0.2876820724517809,
2,10,3,32,-1.2992829841302609,-2.1102132003465894,
0,0,1,0,0.0,0.6931471805599453,
5,8,8,4,-0.40546510810816444,0.5877866649021191,
6,8,14,11,-0.25131442828090605,0.22314355131420976,
0,2,2,8,-1.0986122886681098,-1.0986122886681098,
1,2,6,11,-0.40546510810816444,-0.5389965007326869,
7,13,13,23,-0.5596157879354228,-0.5389965007326869,
6,9,20,24,-0.35667494393873245,-0.1743533871447778,
1,0,1,0,0.6931471805599453,0.6931471805599453,
0,8,4,18,-2.1972245773362196,-1.3350010667323402,
1,4,0,14,-0.916290731874155,-2.70805020110221,
2,5,4,4,-0.6931471805599453,0.0,
1,3,4,2,-0.6931471805599453,0.5108256237659907,
6,0,12,0,1.9459101490553132,2.5649493574615367,
11,0,4,0,2.4849066497880004,1.6094379124341003,
4,1,6,2,0.9162907318741551,0.8472978603872037,
0,12,2,21,-2.5649493574615367,-1.9924301646902063,
11,5,14,12,0.6931471805599453,0.14310084364067324,
1,4,5,5,-0.916290731874155,0.0,
2,9,4,11,-1.2039728043259361,-0.8754687373538999,
0,5,1,6,-1.791759469228055,-1.252762968495368,
1,0,8,1,0.6931471805599453,1.5040773967762742,
7,8,14,10,-0.11778303565638351,0.31015492830383945,
9,3,8,10,0.9162907318741551,-0.2006706954621511,
3,2,6,8,0.28768207245178085,-0.25131442828090605,
4,0,7,2,1.6094379124341003,0.9808292530117262,
0,0,2,0,0.0,1.0986122886681098,
5,6,10,5,-0.15415067982725836,0.6061358035703155,
0,4,0,7,-1.6094379124341003,-2.0794415416798357,
9,0,8,1,2.302585092994046,1.5040773967762742,
6,2,15,1,0.8472978603872037,2.0794415416798357,
14,2,17,0,1.6094379124341003,2.8903717578961645,
0,3,6,5,-1.3862943611198906,0.15415067982725836,
3,5,6,0,-0.40546510810816444,1.9459101490553132,
4,7,11,11,-0.4700036292457356,0.0,
1,8,0,12,-1.5040773967762742,-2.5649493574615367,
0,5,0,6,-1.791759469228055,-1.9459101490553135,
