I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
10,37,18,64,-1.2396908869280152,-1.2299482907291965,
8,13,5,54,-0.4418327522790392,-2.2155737160044158,
7,14,8,26,-0.6286086594223742,-1.0986122886681098,
7,42,20,47,-1.6817585740137264,-0.8266785731844679,
4,23,10,45,-1.5686159179138452,-1.4307461236907244,
10,20,10,41,-0.6466271649250525,-1.3397743454849977,
6,19,18,46,-1.0498221244986778,-0.9057086225436182,
7,39,10,78,-1.6094379124341003,-1.971552579668651,
2,13,6,33,-1.540445040947149,-1.580450375560848,
6,30,5,51,-1.488077055429833,-2.159484249353372,
7,37,10,39,-1.55814461804655,-1.2909841813155656,
13,21,12,34,-0.45198512374305727,-0.9903987040278769,
5,19,19,50,-1.2039728043259361,-0.9360933591703348,
6,24,10,47,-1.2729656758128873,-1.4733057381095205,
10,18,23,40,-0.5465437063680699,-0.5355182363563622,
9,47,18,66,-1.5686159179138452,-1.2602536402245257,
9,21,9,50,-0.7884573603642702,-1.62924053973028,
1,23,9,50,-2.4849066497880004,-1.62924053973028,
0,20,7,33,-3.044522437723423,-1.4469189829363254,
9,23,18,38,-0.8754687373538999,-0.719122666963206,
5,23,8,36,-1.3862943611198906,-1.413693335308005,
5,17,3,38,-1.0986122886681098,-2.277267285009756,
14,38,17,66,-0.9555114450274363,-1.3143208614948014,
3,19,9,21,-1.6094379124341003,-0.7884573603642702,
4,12,4,18,-0.9555114450274363,-1.3350010667323402,
9,15,12,29,-0.4700036292457356,-0.8362480242006186,
6,22,4,41,-1.1895840668738362,-2.128231705849268,
6,21,8,21,-1.1451323043030026,-0.8938178760220964,
4,18,9,24,-1.3350010667323402,-0.916290731874155,
11,13,16,38,-0.15415067982725836,-0.8303483020734304,
6,24,12,32,-1.2729656758128873,-0.9315582040049435,
13,6,18,11,0.6931471805599453,0.45953232937844013,
8,22,24,40,-0.9382696385929302,-0.49469624183610705,
5,15,6,23,-0.9808292530117262,-1.2321436812926323,
10,24,12,29,-0.8209805520698302,-0.8362480242006186,
11,16,13,34,-0.3483066942682157,-0.916290731874155,
5,24,10,55,-1.4271163556401458,-1.6274564179367788,
11,12,16,27,-0.08004270767353637,-0.4989911661189879,
12,22,13,41,-0.570544858467613,-1.0986122886681098,
11,23,22,33,-0.6931471805599453,-0.39086630868701167,
9,22,38,50,-0.832909122935104,-0.2682639865946794,
11,29,18,61,-0.916290731874155,-1.1826954058786512,
9,20,17,28,-0.7419373447293773,-0.4769240720903093,
9,31,31,47,-1.1631508098056809,-0.40546510810816444,
6,11,16,17,-0.5389965007326869,-0.05715841383994864,
9,29,23,38,-1.0986122886681098,-0.48550781578170077,
3,25,8,39,-1.8718021769015913,-1.491654876777717,
14,18,33,26,-0.2363887780642304,0.23052365861183235,
6,19,6,25,-1.0498221244986778,-1.3121863889661687,
9,9,12,29,0.0,-0.8362480242006186,
10,35,17,46,-1.1856236656577395,-0.9597758438138939,
2,14,7,33,-1.6094379124341003,-1.4469189829363254,
9,26,14,42,-0.9932517730102834,-1.0531499145913523,
4,24,12,43,-1.6094379124341003,-1.2192402764567243,
12,28,17,46,-0.8023464725249373,-0.9597758438138939,
5,19,11,27,-1.2039728043259361,-0.8472978603872037,
11,15,13,29,-0.2876820724517809,-0.7621400520468967,
9,19,6,38,-0.6931471805599453,-1.717651497074333,
4,26,6,66,-1.6863989535702288,-2.2587824703356527,
9,15,9,29,-0.4700036292457356,-1.0986122886681098,
5,24,15,44,-1.4271163556401458,-1.0340737675305385,
9,32,16,33,-1.1939224684724346,-0.6931471805599453,
6,18,24,37,-0.9985288301111273,-0.41871033485818493,
11,14,25,39,-0.2231435513142097,-0.4307829160924542,
3,25,10,53,-1.8718021769015913,-1.5910887737659039,
5,20,13,39,-1.252762968495368,-1.0498221244986778,
7,23,17,47,-1.0986122886681098,-0.9808292530117262,
15,32,23,53,-0.723918839226699,-0.8109302162163288,
7,35,10,34,-1.5040773967762742,-1.157452788691043,
9,30,17,58,-1.1314021114911006,-1.1871656860095547,
24,22,40,51,0.083381608939051,-0.23767165187711958,
7,24,14,31,-1.1394342831883648,-0.7576857016975165,
7,22,10,29,-1.0560526742493137,-1.0033021088637848,
6,28,19,60,-1.4213856809311607,-1.1151415906193203,
3,13,6,41,-1.252762968495368,-1.791759469228055,
6,11,25,32,-0.5389965007326869,-0.23841102344499823,
9,7,26,25,0.22314355131420976,0.03774032798284711,
6,14,7,25,-0.7621400520468967,-1.1786549963416462,
9,24,10,44,-0.916290731874155,-1.4087672169719492,
10,17,23,26,-0.49247648509779407,-0.11778303565638351,
5,25,15,63,-1.466337068793427,-1.3862943611198906,
1,17,4,23,-2.1972245773362196,-1.5686159179138452,
12,19,16,28,-0.4307829160924542,-0.534082485930258,
7,35,8,41,-1.5040773967762742,-1.540445040947149,
6,24,13,63,-1.2729656758128873,-1.5198257537444133,
17,33,12,38,-0.6359887667199967,-1.0986122886681098,
22,17,16,29,0.2451224580329849,-0.5679840376059393,
4,15,14,22,-1.1631508098056809,-0.4274440148269396,
13,12,28,23,0.07410797215372183,0.18924199963852834,
9,19,9,38,-0.6931471805599453,-1.3609765531356008,
3,34,13,45,-2.169053700369523,-1.1895840668738362,
6,18,13,22,-0.9985288301111273,-0.496436886313891,
10,21,26,32,-0.6931471805599453,-0.2006706954621511,
5,19,4,38,-1.2039728043259361,-2.0541237336955462,
2,32,13,32,-2.3978952727983707,-0.8574502318512216,
2,6,11,17,-0.8472978603872037,-0.40546510810816444,
2,26,6,49,-2.1972245773362196,-1.9661128563728327,
7,33,11,37,-1.4469189829363254,-1.1526795099383855,
9,31,11,35,-1.1631508098056809,-1.0986122886681098,
7,16,12,18,-0.7537718023763802,-0.3794896217049037,
11,1,26,28,1.791759469228055,-0.07145896398214498,
27,25,52,39,0.07410797215372183,0.2814124594381855,
6,17,11,27,-0.9444616088408514,-0.8472978603872037,
4,28,5,33,-1.7578579175523736,-1.7346010553881064,
6,17,7,41,-0.9444616088408514,-1.6582280766035324,
