I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
1,16,0,21,-2.1400661634962708,-3.0910424533583156,
0,3,0,8,-1.3862943611198906,-2.1972245773362196,
1,0,0,1,0.6931471805599453,-0.6931471805599453,
0,0,0,0,0.0,0.0,
0,4,0,4,-1.6094379124341003,-1.6094379124341003,
1,0,2,1,0.6931471805599453,0.4054651081081644,
0,3,0,10,-1.3862943611198906,-2.3978952727983707,
0,8,0,14,-2.1972245773362196,-2.70805020110221,
0,17,0,19,-2.890371757896165,-2.995732273553991,
1,9,1,16,-1.6094379124341003,-2.1400661634962708,
1,12,2,27,-1.8718021769015913,-2.2335922215070942,
0,6,0,11,-1.9459101490553135,-2.4849066497880004,
0,24,1,17,-3.2188758248682006,-2.1972245773362196,
2,4,2,0,-0.5108256237659907,1.0986122886681098,
0,5,1,17,-1.791759469228055,-2.1972245773362196,
0,7,0,17,-2.0794415416798357,-2.890371757896165,
0,9,0,11,-2.3025850929940455,-2.4849066497880004,
0,9,0,13,-2.3025850929940455,-2.639057329615259,
0,14,0,35,-2.70805020110221,-3.58351893845611,
0,5,3,16,-1.791759469228055,-1.4469189829363254,
0,4,0,13,-1.6094379124341003,-2.639057329615259,
0,4,0,8,-1.6094379124341003,-2.1972245773362196,
0,20,1,25,-3.044522437723423,-2.5649493574615367,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
0,0,0,3,0.0,-1.3862943611198906,
0,12,1,26,-2.5649493574615367,-2.6026896854443837,
0,11,0,16,-2.4849066497880004,-2.833213344056216,
0,7,0,8,-2.0794415416798357,-2.1972245773362196,
2,8,2,16,-1.0986122886681098,-1.7346010553881064,
0,10,0,16,-2.3978952727983707,-2.833213344056216,
0,3,0,4,-1.3862943611198906,-1.6094379124341003,
0,14,0,36,-2.70805020110221,-3.6109179126442243,
0,13,1,28,-2.639057329615259,-2.6741486494265287,
0,5,0,3,-1.791759469228055,-1.3862943611198906,
0,8,1,15,-2.1972245773362196,-2.0794415416798357,
0,1,0,5,-0.6931471805599453,-1.791759469228055,
0,11,0,26,-2.4849066497880004,-3.295836866004329,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
0,13,1,20,-2.639057329615259,-2.3513752571634776,
0,5,0,4,-1.791759469228055,-1.6094379124341003,
0,12,1,28,-2.5649493574615367,-2.6741486494265287,
0,35,0,43,-3.58351893845611,-3.784189633918261,
0,9,0,14,-2.3025850929940455,-2.70805020110221,
0,7,2,7,-2.0794415416798357,-0.9808292530117262,
0,8,0,6,-2.1972245773362196,-1.9459101490553135,
0,9,0,13,-2.3025850929940455,-2.639057329615259,
0,20,0,32,-3.044522437723423,-3.4965075614664802,
0,6,0,5,-1.9459101490553135,-1.791759469228055,
0,5,2,4,-1.791759469228055,-0.5108256237659907,
0,4,0,4,-1.6094379124341003,-1.6094379124341003,
0,20,0,30,-3.044522437723423,-3.4339872044851463,
0,11,0,21,-2.4849066497880004,-3.0910424533583156,
1,6,0,12,-1.252762968495368,-2.5649493574615367,
0,7,2,3,-2.0794415416798357,-0.2876820724517809,
1,11,3,12,-1.791759469228055,-1.1786549963416462,
1,17,1,19,-2.1972245773362196,-2.3025850929940455,
2,17,0,26,-1.791759469228055,-3.295836866004329,
2,1,0,3,0.4054651081081644,-1.3862943611198906,
0,3,0,7,-1.3862943611198906,-2.0794415416798357,
1,8,2,29,-1.5040773967762742,-2.3025850929940455,
0,2,2,1,-1.0986122886681098,0.4054651081081644,
0,12,1,24,-2.5649493574615367,-2.5257286443082556,
0,5,0,10,-1.791759469228055,-2.3978952727983707,
0,4,0,2,-1.6094379124341003,-1.0986122886681098,
0,1,0,11,-0.6931471805599453,-2.4849066497880004,
0,3,0,11,-1.3862943611198906,-2.4849066497880004,
0,7,2,25,-2.0794415416798357,-2.159484249353372,
0,4,0,8,-1.6094379124341003,-2.1972245773362196,
0,14,0,14,-2.70805020110221,-2.70805020110221,
0,12,0,13,-2.5649493574615367,-2.639057329615259,
0,1,0,2,-0.6931471805599453,-1.0986122886681098,
0,6,0,7,-1.9459101490553135,-2.0794415416798357,
0,14,0,8,-2.70805020110221,-2.1972245773362196,
0,0,0,0,0.0,0.0,
0,28,0,23,-3.367295829986474,-3.1780538303479458,
0,4,0,19,-1.6094379124341003,-2.995732273553991,
0,1,0,4,-0.6931471805599453,-1.6094379124341003,
0,10,0,12,-2.3978952727983707,-2.5649493574615367,
1,7,2,6,-1.3862943611198906,-0.8472978603872037,
0,19,0,22,-2.995732273553991,-3.1354942159291497,
1,10,1,18,-1.7047480922384253,-2.2512917986064953,
0,3,3,23,-1.3862943611198906,-1.791759469228055,
0,17,0,20,-2.890371757896165,-3.044522437723423,
0,11,0,23,-2.4849066497880004,-3.1780538303479458,
0,4,0,15,-1.6094379124341003,-2.772588722239781,
0,3,1,5,-1.3862943611198906,-1.0986122886681098,
1,23,3,23,-2.4849066497880004,-1.791759469228055,
0,15,0,13,-2.772588722239781,-2.639057329615259,
0,5,1,8,-1.791759469228055,-1.5040773967762742,
0,15,0,32,-2.772588722239781,-3.4965075614664802,
0,9,1,20,-2.3025850929940455,-2.3513752571634776,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,1,1,0,-0.6931471805599453,0.6931471805599453,
0,4,0,6,-1.6094379124341003,-1.9459101490553135,
2,1,0,1,0.4054651081081644,-0.6931471805599453,
0,5,0,16,-1.791759469228055,-2.833213344056216,
1,8,0,10,-1.5040773967762742,-2.3978952727983707,
0,5,1,20,-1.791759469228055,-2.3513752571634776,
0,5,0,8,-1.791759469228055,-2.1972245773362196,
0,15,0,33,-2.772588722239781,-3.5263605246161616,
0,19,0,32,-2.995732273553991,-3.4965075614664802,
0,5,0,8,-1.791759469228055,-2.1972245773362196,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,6,2,10,-1.9459101490553135,-1.2992829841302609,
0,0,0,2,0.0,-1.0986122886681098,
0,11,0,22,-2.4849066497880004,-3.1354942159291497,
0,1,1,17,-0.6931471805599453,-2.1972245773362196,
1,19,2,29,-2.3025850929940455,-2.3025850929940455,
0,12,0,16,-2.5649493574615367,-2.833213344056216,
1,8,1,20,-1.5040773967762742,-2.3513752571634776,
0,14,1,21,-2.70805020110221,-2.3978952727983707,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
1,13,2,26,-1.9459101490553135,-2.1972245773362196,
0,7,1,5,-2.0794415416798357,-1.0986122886681098,
1,24,2,45,-2.5257286443082556,-2.7300291078209855,
0,6,0,12,-1.9459101490553135,-2.5649493574615367,
0,9,2,15,-2.3025850929940455,-1.6739764335716716,
0,15,0,21,-2.772588722239781,-3.0910424533583156,
1,11,0,22,-1.791759469228055,-3.1354942159291497,
1,12,2,29,-1.8718021769015913,-2.3025850929940455,
0,2,0,1,-1.0986122886681098,-0.6931471805599453,
0,5,0,2,-1.791759469228055,-1.0986122886681098,
0,4,0,13,-1.6094379124341003,-2.639057329615259,
