I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
19,18,18,32,0.05129329438755048,-0.5520685823000397,
16,12,32,16,0.26826398659467937,0.6632942174102642,
1,15,8,21,-2.0794415416798357,-0.8938178760220964,
22,6,37,18,1.1895840668738364,0.6931471805599453,
9,11,13,17,-0.1823215567939546,-0.25131442828090605,
8,15,24,23,-0.5753641449035618,0.0408219945202552,
7,10,14,19,-0.3184537311185346,-0.2876820724517809,
22,21,36,47,0.044451762570833796,-0.2602830982636664,
17,19,32,43,-0.10536051565782628,-0.2876820724517809,
15,28,20,36,-0.5947071077466928,-0.5663954749208014,
11,9,20,22,0.1823215567939546,-0.09097177820572676,
14,12,18,34,0.14310084364067324,-0.6109090823229733,
11,17,20,38,-0.40546510810816444,-0.6190392084062235,
16,9,36,19,0.5306282510621704,0.6151856390902335,
22,4,41,12,1.5260563034950492,1.1727202608218317,
13,12,15,31,0.07410797215372183,-0.6931471805599453,
13,22,11,46,-0.496436886313891,-1.3652409519220583,
40,6,39,12,1.7676619176489945,1.1239300966523995,
16,7,28,23,0.7537718023763802,0.18924199963852834,
21,14,39,18,0.3829922522561057,0.7444404749474958,
20,8,40,16,0.8472978603872037,0.8803587226480917,
7,11,14,25,-0.40546510810816444,-0.5500463369192721,
12,3,17,14,1.1786549963416462,0.1823215567939546,
11,13,17,19,-0.15415067982725836,-0.10536051565782628,
5,8,11,29,-0.40546510810816444,-0.916290731874155,
12,30,20,58,-0.8690378470236094,-1.0330150061822965,
19,9,28,18,0.6931471805599453,0.4228568508200336,
10,2,18,12,1.2992829841302609,0.3794896217049037,
5,18,10,46,-1.1526795099383855,-1.452252328911688,
40,6,47,19,1.7676619176489945,0.8754687373538999,
26,15,33,16,0.5232481437645479,0.6931471805599453,
10,5,11,9,0.6061358035703155,0.1823215567939546,
13,12,27,30,0.07410797215372183,-0.10178269430994236,
22,13,27,25,0.49643688631389105,0.07410797215372183,
17,16,30,36,0.05715841383994862,-0.17693070815907821,
15,6,21,24,0.8266785731844679,-0.12783337150988489,
8,18,20,29,-0.7472144018302211,-0.35667494393873245,
3,16,11,18,-1.4469189829363254,-0.4595323293784402,
19,10,30,26,0.5978370007556204,0.13815033848081718,
6,13,3,9,-0.6931471805599453,-0.916290731874155,
13,11,22,7,0.15415067982725836,1.0560526742493137,
30,6,33,11,1.488077055429833,1.0414538748281612,
5,19,13,23,-1.2039728043259361,-0.5389965007326869,
16,24,30,33,-0.3856624808119846,-0.09237332013101517,
20,11,27,29,0.5596157879354227,-0.06899287148695143,
5,16,10,16,-1.041453874828161,-0.4353180712578455,
10,11,20,12,-0.08701137698962981,0.4795730802618863,
7,18,12,26,-0.8649974374866046,-0.7308875085427924,
5,21,17,26,-1.2992829841302609,-0.40546510810816444,
14,12,23,18,0.14310084364067324,0.2336148511815051,
18,8,43,16,0.7472144018302211,0.9509762898620452,
16,20,35,24,-0.2113090936672069,0.36464311358790924,
7,19,5,41,-0.916290731874155,-1.9459101490553135,
13,18,11,27,-0.3053816495511819,-0.8472978603872037,
17,17,37,23,0.0,0.45953232937844013,
22,9,28,3,0.8329091229351039,1.9810014688665833,
3,18,12,30,-1.55814461804655,-0.8690378470236094,
10,21,33,27,-0.6931471805599453,0.1941560144409574,
8,2,27,19,1.0986122886681098,0.3364722366212129,
21,12,30,16,0.5260930958967791,0.6007738604289301,
17,12,32,12,0.32542240043462795,0.9315582040049435,
28,10,50,17,0.9694005571881035,1.0414538748281612,
13,1,23,3,1.9459101490553132,1.791759469228055,
6,15,13,31,-0.8266785731844679,-0.8266785731844679,
17,7,39,12,0.8109302162163288,1.1239300966523995,
