I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
3,11,12,22,-1.0986122886681098,-0.570544858467613,
7,39,21,69,-1.6094379124341003,-1.157452788691043,
1,29,8,54,-2.70805020110221,-1.8101086078962516,
4,40,4,50,-2.1041341542702074,-2.322387720290225,
3,27,10,53,-1.9459101490553135,-1.5910887737659039,
5,39,8,64,-1.8971199848858813,-1.9771626925594177,
25,8,36,28,1.0608719606852626,0.2436220826577505,
6,26,10,41,-1.349926716949016,-1.3397743454849977,
3,51,1,70,-2.5649493574615367,-3.56953269648137,
4,13,7,29,-1.0296194171811581,-1.3217558399823195,
12,13,22,32,-0.07410797215372185,-0.3610133455373305,
0,24,2,42,-3.2188758248682006,-2.662587827025453,
3,21,4,33,-1.7047480922384253,-1.916922612182061,
8,37,18,42,-1.4403615823901665,-0.8167611365271219,
13,15,17,45,-0.13353139262452263,-0.9382696385929302,
8,40,10,60,-1.5163474893680884,-1.7129785913749407,
1,5,1,7,-1.0986122886681098,-1.3862943611198906,
1,10,8,10,-1.7047480922384253,-0.2006706954621511,
4,11,5,9,-0.8754687373538999,-0.5108256237659907,
7,26,9,29,-1.2163953243244932,-1.0986122886681098,
8,14,15,32,-0.5108256237659907,-0.723918839226699,
11,8,21,8,0.28768207245178085,0.8938178760220965,
5,16,8,30,-1.041453874828161,-1.2367626271489267,
8,1,10,7,1.5040773967762742,0.3184537311185346,
10,10,11,16,0.0,-0.3483066942682157,
3,1,9,1,0.6931471805599453,1.6094379124341003,
5,20,24,38,-1.252762968495368,-0.44468582126144557,
12,52,12,89,-1.405342556090585,-1.9348603128687285,
2,29,13,16,-2.3025850929940455,-0.1941560144409575,
18,5,18,13,1.1526795099383853,0.3053816495511819,
7,21,10,37,-1.0116009116784799,-1.2396908869280152,
11,16,18,27,-0.3483066942682157,-0.38776553100876343,
0,38,3,62,-3.6635616461296463,-2.7568403652716422,
5,46,26,74,-2.0583881324820035,-1.0216512475319814,
3,37,11,53,-2.2512917986064953,-1.5040773967762742,
5,17,9,34,-1.0986122886681098,-1.252762968495368,
2,8,3,10,-1.0986122886681098,-1.0116009116784799,
2,11,7,10,-1.3862943611198906,-0.3184537311185346,
15,42,28,37,-0.9886113934537812,-0.2702903297399117,
1,21,1,54,-2.3978952727983707,-3.3141860046725258,
4,6,14,17,-0.3364722366212129,-0.1823215567939546,
0,18,5,40,-2.9444389791664407,-1.9218125974762528,
