I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
183,40,394,66,1.501363690904678,1.7741931455101558,
113,75,191,127,0.4054651081081644,0.4054651081081644,
25,25,41,75,0.0,-0.5930637220029626,
23,36,58,70,-0.43286408229627876,-0.18514243313559597,
81,65,172,92,0.21706450523782758,0.6206921013445229,
41,82,43,183,-0.6811709895132297,-1.4307461236907244,
119,126,155,247,-0.056695343676545294,-0.46357273891544515,
78,91,117,174,-0.15234072458201878,-0.3941013494578493,
116,31,188,71,1.2964380319980295,0.965080896043587,
145,83,191,149,0.5527898228650229,0.2468600779315258,
194,55,439,106,1.2476478678285976,1.4139458924504005,
79,84,107,201,-0.060624621816434854,-0.626136470276985,
58,139,90,283,-0.8641049787035848,-1.1381147316443558,
124,65,151,109,0.6386589952758757,0.32340015505386016,
11,118,27,212,-2.2942168433235293,-2.029087655534221,
102,62,188,90,0.49159426183810306,0.7308875085427924,
90,60,146,92,0.39998564234353884,0.4578330936254803,
38,55,79,90,-0.36179004460550285,-0.12883287184296843,
85,103,133,144,-0.19004360288786498,-0.07889394246966308,
71,56,131,50,0.2336148511815051,0.9509762898620452,
98,97,213,156,0.010152371464017908,0.30973020967354337,
75,49,132,100,0.41871033485818504,0.27522861138049437,
88,67,193,102,0.2691286645560331,0.6331291708336924,
57,131,100,183,-0.8223589120399515,-0.5998152407677262,
91,112,126,194,-0.2055992416633002,-0.4288124721051555,
15,102,41,168,-1.8621402659898547,-1.3922290966397053,
43,58,93,107,-0.2933478099874583,-0.1388364448542158,
79,163,117,299,-0.7178397931503169,-0.9330978501905364,
82,85,142,138,-0.03550668845690976,0.028370697129215566,
124,50,178,49,0.8964881045779755,1.275362800412609,
57,137,81,226,-0.8668106746107854,-1.0182307702171496,
114,73,232,105,0.44086703515908027,0.7875993594536335,
23,83,42,162,-1.252762968495368,-1.3325500851132,
123,181,203,327,-0.38372512147175847,-0.47489361453992734,
80,88,133,191,-0.09418721505970107,-0.3596555720768702,
68,111,168,184,-0.4843923666978351,-0.09045711015525135,
146,57,223,109,0.9299895762323169,0.7111656860626235,
141,63,267,108,0.7969439742415889,0.899639098281713,
96,96,125,247,0.0,-0.6771468392135042,
63,114,101,203,-0.5860490450035782,-0.6931471805599453,
57,59,85,115,-0.03390155167568134,-0.2992428948528569,
93,132,103,210,-0.34705434595174994,-0.7074672343346938,
52,140,64,271,-0.9784679768260465,-1.43141479640036,
64,139,133,197,-0.7672551527136672,-0.39042723074362384,
96,84,150,145,0.13205972201306632,0.03367321510658781,
84,136,115,299,-0.4773296693378084,-0.9501922835498364,
143,70,239,184,0.7071334225346851,0.2602830982636665,
90,25,172,38,1.252762968495368,1.4897299483681326,
77,69,109,156,0.10821358464023279,-0.3557654395558919,
21,67,24,156,-1.128465251817791,-1.8373699804801074,
71,168,156,339,-0.8532325959070182,-0.772699812261899,
65,89,139,166,-0.3101549283038396,-0.17635138980745088,
147,128,244,215,0.13739986940244298,0.125979802860562,
115,62,187,100,0.6104554647148319,0.6213214459886898,
66,60,142,87,0.09381875521765491,0.4855078157817008,
100,93,218,118,0.0718257345712556,0.6099482367049713,
71,95,119,153,-0.2876820724517809,-0.24946085963158313,
93,144,156,254,-0.43343896015057054,-0.48501773981011803,
229,78,369,108,1.0686314564561739,1.2221551234091264,
54,109,105,182,-0.6931471805599453,-0.5460470587293539,
138,43,242,79,1.1502842992124307,1.1110348086666668,
104,52,170,101,0.6836684366054016,0.5166907432183888,
127,44,186,89,1.0453677741492975,0.7312989465243216,
57,92,64,142,-0.4721564826068366,-0.7884573603642702,
88,114,139,187,-0.25629575863111026,-0.294799540220645,
85,60,136,60,0.3434734320801965,0.8091070616548137,
103,144,210,262,-0.33234284327920177,-0.22029589870169808,
133,63,203,80,0.7389567165912395,0.9236708391717776,
56,38,90,75,0.3794896217049037,0.18012616623051902,
123,42,169,85,1.0590814499114745,0.6814511407967541,
117,98,233,159,0.17556477433107476,0.38014730012387443,
100,63,239,93,0.4562374334815876,0.9373441410719875,
27,102,54,162,-1.3025244780544318,-1.0864170155742914,
64,107,113,167,-0.5077439572285826,-0.38776553100876343,
43,10,59,13,1.3862943611198906,1.455287232606842,
70,110,166,234,-0.4468503242710187,-0.34159170172740383,
1,46,2,72,-3.1570004211501135,-3.1918471524802814,
46,80,93,157,-0.5443015529623801,-0.519300250756963,
48,53,56,94,-0.09716374845364774,-0.5108256237659907,
144,131,301,267,0.09393181983420347,0.11944003686401299,
107,122,241,204,-0.13005312824819779,0.16592774701827817,
122,36,225,42,1.201266442728193,1.6593348835787234,
135,77,245,112,0.5559460590464603,0.7779437172200222,
138,119,274,163,0.14698219034864585,0.5169046698423728,
118,79,214,121,0.3970968584376478,0.5666169833944062,
58,85,99,112,-0.3768098523477883,-0.12221763272424915,
178,87,292,130,0.7100489913625485,0.8049752858159158,
100,41,227,50,0.877450898557891,1.4975199962301151,
69,58,150,56,0.17095779814363948,0.9742285689803741,
116,172,214,261,-0.39111765970002277,-0.19770647563343408,
116,86,211,185,0.29626581614317243,0.13083960095881128,
138,66,256,117,0.7297813137397257,0.778391460429555,
97,67,180,137,0.36545977349446523,0.2712433461086211,
70,120,157,127,-0.5331106685554255,0.21056476910734964,
87,72,144,122,0.1868773733298153,0.16454938704815697,
155,186,307,292,-0.18125260960504957,0.049927173956507254,
68,150,111,256,-0.7831733322176649,-0.8305772136001253,
92,12,167,31,1.9676501356917193,1.6582280766035324,
55,173,98,309,-1.13370360847938,-1.1414524473446022,
103,61,160,63,0.5172565140962812,0.9225212816247912,
59,108,68,200,-0.5970033200070429,-1.0691984034618165,
43,127,106,215,-1.067840630001356,-0.7024495732222589,
51,119,79,184,-0.8362480242006186,-0.8383291904044432,
79,59,153,124,0.28768207245178085,0.208638865111328,
72,59,99,113,0.19611487892629037,-0.13102826240640414,
118,52,200,103,0.8088315795594077,0.6589140089177031,
41,45,100,91,-0.09097177820572676,0.09333193979221913,
136,77,275,131,0.5632720991385332,0.7375989431307791,
32,78,42,113,-0.8729402910005413,-0.9749983327009331,
