I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
1,57,3,108,-3.367295829986474,-3.305053521109253,
6,41,5,76,-1.791759469228055,-2.5520459526256287,
1,54,3,117,-3.3141860046725258,-3.3843902633457743,
2,139,4,238,-3.8430301339411947,-3.8670256394974105,
6,118,3,161,-2.833213344056216,-3.7013019741124937,
3,108,2,201,-3.305053521109253,-4.209655408733095,
5,110,12,217,-2.917770732084279,-2.819545705327552,
0,174,3,301,-5.1647859739235145,-4.324132656254979,
0,89,0,176,-4.499809670330265,-5.176149732573829,
2,38,5,39,-2.5649493574615367,-1.8971199848858813,
2,75,9,177,-3.2321210516182215,-2.8791984572980396,
5,135,18,206,-3.120895416507997,-2.3882798140989285,
9,36,5,54,-1.3083328196501787,-2.2155737160044158,
7,135,2,237,-2.833213344056216,-4.373658385003365,
7,116,25,212,-2.68273239311792,-2.103195627687943,
2,85,4,178,-3.355735007585398,-3.577947893406655,
1,67,5,152,-3.5263605246161616,-3.2386784521643803,
1,112,3,223,-4.034240638152395,-4.02535169073515,
2,188,4,331,-4.143134726391533,-4.1956970564823886,
3,55,6,99,-2.639057329615259,-2.659260036932778,
7,73,10,102,-2.2246235515243336,-2.236833715431265,
5,67,5,106,-2.4277482359480516,-2.8810693652338513,
7,52,13,67,-1.890850371872286,-1.580450375560848,
1,48,1,61,-3.1986731175506815,-3.4339872044851463,
2,86,5,176,-3.367295829986474,-3.3843902633457743,
3,104,4,166,-3.2676659890376327,-3.508555899982655,
2,203,5,347,-4.219507705176107,-4.060443010546419,
4,129,4,261,-3.258096538021482,-3.9589065913269965,
9,82,8,138,-2.1162555148025524,-2.7372493557944724,
13,56,11,95,-1.4039939382192916,-2.0794415416798357,
2,69,3,68,-3.1498829533812494,-2.847812143477369,
1,114,2,186,-4.051784947803305,-4.132496328186477,
4,95,7,162,-2.9549102790337356,-3.0143086591269266,
3,141,5,174,-3.56953269648137,-3.373026504695459,
0,110,2,213,-4.709530201312334,-4.267363726353742,
4,182,4,351,-3.6000482404073204,-4.254193263163997,
1,63,4,88,-3.4657359027997265,-2.8791984572980396,
1,71,5,148,-3.58351893845611,-3.2121868367174042,
3,54,1,91,-2.6210388241125804,-3.828641396489095,
4,73,16,197,-2.6946271807700692,-2.455053686638319,
2,110,7,205,-3.6109179126442243,-3.248434627109745,
1,81,1,177,-3.713572066704308,-4.48863636973214,
4,79,7,163,-2.772588722239781,-3.0204248861443626,
4,117,11,164,-3.1612467120315646,-2.6210388241125804,
3,24,10,25,-1.8325814637483102,-0.8602012652231115,
3,95,2,197,-3.1780538303479458,-4.189654742026425,
4,94,14,233,-2.9444389791664407,-2.7472709142554916,
0,42,4,35,-3.7612001156935624,-1.9740810260220096,
1,92,3,160,-3.8394523125933104,-3.6951100038645723,
5,119,5,208,-2.995732273553991,-3.550574782736756,
2,31,8,44,-2.367123614131617,-1.6094379124341003,
3,92,12,263,-3.146305132033365,-3.0109997456847797,
2,104,12,143,-3.5553480614894135,-2.404863942114464,
0,102,5,143,-4.634728988229636,-3.1780538303479458,
4,92,5,162,-2.9231615807191553,-3.3019907315787074,
15,75,16,113,-1.55814461804655,-1.9029851043382795,
1,68,2,95,-3.5409593240373143,-3.4657359027997265,
2,156,5,227,-3.9576335166801986,-3.6375861597263857,
0,74,0,115,-4.31748811353631,-4.7535901911063645,
6,124,5,174,-2.8824035882469876,-3.373026504695459,
4,81,3,108,-2.797281334830153,-3.305053521109253,
0,22,2,58,-3.1354942159291497,-2.9789251552376097,
2,57,9,79,-2.9618307218783095,-2.0794415416798357,
4,96,6,120,-2.9652730660692823,-2.849880396541428,
5,57,5,106,-2.268683541318364,-2.8810693652338513,
2,100,6,178,-3.5165082281731497,-3.2414756567854415,
5,75,9,177,-2.538973871058276,-2.8791984572980396,
0,84,2,173,-4.442651256490317,-4.060443010546419,
1,75,0,147,-3.6375861597263857,-4.997212273764115,
3,52,8,91,-2.583997552432231,-2.324563999712821,
2,69,1,102,-3.1498829533812494,-3.9415818076696905,
0,55,0,131,-4.02535169073515,-4.882801922586371,
5,93,6,166,-2.751535313041949,-3.172083663361442,
6,55,5,74,-2.0794415416798357,-2.5257286443082556,
5,89,8,170,-2.70805020110221,-2.9444389791664407,
0,98,0,140,-4.59511985013459,-4.948759890378168,
0,197,2,326,-5.288267030694535,-4.6913478822291435,
0,97,0,190,-4.584967478670572,-5.25227342804663,
3,32,4,57,-2.1102132003465894,-2.451005098112319,
1,109,6,179,-4.007333185232471,-3.247046701834897,
0,51,3,88,-3.951243718581427,-3.1023420086122493,
0,117,6,230,-4.770684624465665,-3.4965075614664802,
7,62,11,76,-2.063693184711697,-1.8588987720656835,
1,167,6,254,-4.430816798843313,-3.5953533961031128,
6,53,8,91,-2.043073897508961,-2.324563999712821,
2,71,7,96,-3.1780538303479458,-2.495269436823547,
2,130,1,245,-3.776585034533042,-4.812184355372417,
2,83,11,131,-3.332204510175204,-2.3978952727983707,
2,79,12,180,-3.283414346005772,-2.633547673804289,
3,54,5,101,-2.6210388241125804,-2.833213344056216,
5,42,3,106,-1.9694406464655074,-3.2865344733420154,
3,69,8,75,-2.8622008809294686,-2.133508762950112,
2,108,1,227,-3.592735593561034,-4.736198448394496,
2,98,7,173,-3.4965075614664802,-3.079613757534693,
3,98,8,146,-3.2088254890146994,-2.793208009442517,
1,130,1,291,-4.182050142641207,-4.983606621708336,
3,74,7,126,-2.9311937524164198,-2.7647455447787554,
0,47,4,78,-3.871201010907891,-2.760009940032921,
5,32,10,44,-1.7047480922384253,-1.4087672169719492,
0,69,0,141,-4.248495242049359,-4.955827057601261,
8,89,11,173,-2.3025850929940455,-2.6741486494265287,
4,36,8,74,-2.001480000210124,-2.120263536200091,
2,37,3,37,-2.538973871058276,-2.2512917986064953,
2,112,4,182,-3.628775530044231,-3.6000482404073204,
5,69,8,120,-2.456735772821304,-2.5985659682605218,
1,38,7,91,-2.9704144655697013,-2.4423470353692043,
6,126,2,232,-2.898276937403278,-4.352426164897591,
4,42,11,60,-2.151762203259462,-1.625967214385311,
4,96,15,134,-2.9652730660692823,-2.132686056198648,
5,81,12,107,-2.6149597780361984,-2.117181869662683,
2,113,7,201,-3.6375861597263857,-3.228826155721369,
5,130,13,202,-3.0834378539730967,-2.6741486494265287,
2,84,0,151,-3.3440389678222067,-5.0238805208462765,
4,47,14,76,-2.2617630984737906,-1.6357552207514738,
4,52,8,99,-2.3608540011180215,-2.4079456086518722,
2,88,1,123,-3.39002408106403,-4.127134385045092,
7,20,4,36,-0.9650808960435872,-2.001480000210124,
3,144,3,210,-3.590439381300684,-3.965563772356176,
5,51,8,81,-2.159484249353372,-2.209494669928034,
0,104,2,186,-4.653960350157523,-4.132496328186477,
4,141,14,331,-3.3463891451671604,-3.0970847678142785,
0,52,6,112,-3.970291913552122,-2.7814776696570274,
6,90,13,124,-2.5649493574615367,-2.1892564076870427,
5,98,6,140,-2.803360380906535,-3.002849741322855,
8,107,5,205,-2.4849066497880004,-3.536116699561526,
6,113,9,145,-2.790288299339182,-2.681021528714291,
0,61,0,175,-4.127134385045092,-5.170483995038151,
2,33,1,56,-2.4277482359480516,-3.349904087274605,
0,83,0,156,-4.430816798843313,-5.056245805348308,
3,73,12,152,-2.917770732084279,-2.4654885639308985,
2,102,5,163,-3.536116699561526,-3.3081069585961433,
5,105,10,212,-2.871679624884012,-2.9633968929110543,
0,136,7,299,-4.919980925828125,-3.624340932976365,
6,19,11,49,-1.0498221244986778,-1.4271163556401458,
4,89,4,112,-2.890371757896165,-3.1179499062782403,
0,70,3,139,-4.2626798770413155,-3.5553480614894135,
1,180,3,347,-4.505349850705881,-4.465908118654584,
4,166,9,271,-3.508555899982655,-3.3032169733019514,
2,111,0,159,-3.619886582626985,-5.075173815233827,
10,46,19,90,-1.452252328911688,-1.5151272329628591,
10,141,13,206,-2.55793178480289,-2.6936614636501104,
0,65,2,99,-4.189654742026425,-3.506557897319982,
8,138,17,212,-2.7372493557944724,-2.4709204078132605,
1,55,0,81,-3.332204510175204,-4.406719247264253,
1,11,4,20,-1.791759469228055,-1.4350845252893227,
1,183,6,325,-4.5217885770490405,-3.8409872323113943,
4,138,6,233,-3.3250360206965914,-3.5094109663023882,
1,191,6,357,-4.564348191467836,-3.934622837345387,
7,69,15,89,-2.169053700369523,-1.7272209480904839,
1,146,13,248,-4.297285406218791,-2.878395566849449,
0,134,8,255,-4.90527477843843,-3.347952867143343,
11,181,8,283,-2.7191000372887952,-3.4517496608249867,
0,65,0,108,-4.189654742026425,-4.6913478822291435,
0,55,1,71,-4.02535169073515,-3.58351893845611,
4,117,6,205,-3.1612467120315646,-3.381966019734268,
2,42,4,40,-2.662587827025453,-2.1041341542702074,
6,158,10,275,-3.122994053164918,-3.2225055929187794,
5,158,10,273,-3.2771447329921766,-3.2152328335897,
9,118,13,241,-2.4765384001174837,-2.849880396541428,
2,38,1,53,-2.5649493574615367,-3.295836866004329,
1,131,2,180,-4.189654742026425,-4.099884742597716,
1,128,4,227,-4.1666652238017265,-3.8199077165203406,
4,89,3,195,-2.890371757896165,-3.891820298110627,
4,104,0,197,-3.044522437723423,-5.288267030694535,
1,96,0,183,-3.8815637979434374,-5.214935757608986,
3,65,5,152,-2.803360380906535,-3.2386784521643803,
1,58,0,94,-3.3843902633457743,-4.553876891600541,
2,126,7,225,-3.7455747977904816,-3.34109345759245,
0,101,1,170,-4.624972813284271,-4.448516375942715,
2,147,9,284,-3.898599985096005,-3.349904087274605,
1,100,0,172,-3.9219733362813143,-5.153291594497779,
6,39,15,93,-1.742969305058623,-1.7707060600302227,
1,107,4,175,-3.9889840465642745,-3.5610460826040513,
2,104,5,212,-3.5553480614894135,-3.56953269648137,
5,59,15,113,-2.3025850929940455,-1.9636097261547143,
1,112,4,201,-4.034240638152395,-3.698829784967104,
7,76,7,134,-2.264363880173848,-2.8258332367585934,
5,145,7,135,-3.1918471524802814,-2.833213344056216,
3,43,10,72,-2.3978952727983707,-1.8925641683500207,
2,20,6,40,-1.9459101490553135,-1.7676619176489945,
0,136,3,209,-4.919980925828125,-3.960813169597578,
0,23,4,51,-3.1780538303479458,-2.341805806147327,
1,62,1,87,-3.4499875458315876,-3.784189633918261,
2,144,8,268,-3.8781214537524646,-3.39748680226562,
2,79,9,127,-3.283414346005772,-2.5494451709255714,
3,18,2,34,-1.55814461804655,-2.456735772821304,
5,136,12,272,-3.1282214566000697,-3.044522437723423,
0,178,6,330,-5.187385805840755,-3.8562082263217494,
4,30,4,60,-1.824549292051046,-2.501435951739211,
6,21,14,36,-1.1451323043030026,-0.9028677115420143,
4,113,15,172,-3.126760535960395,-2.3807028722579977,
1,54,3,101,-3.3141860046725258,-3.2386784521643803,
3,135,13,192,-3.5263605246161616,-2.623632859289627,
3,85,10,167,-3.068052935133617,-2.7260687066048885,
2,79,1,173,-3.283414346005772,-4.465908118654584,
2,66,10,98,-3.1060803307228566,-2.1972245773362196,
6,33,10,77,-1.580450375560848,-1.9588135538912212,
3,52,17,135,-2.583997552432231,-2.0222831278398874,
5,54,3,104,-2.2155737160044158,-3.2676659890376327,
4,43,8,79,-2.174751721484161,-2.184802057337662,
2,127,2,244,-3.7534179752515073,-4.402645921876617,
3,88,4,196,-3.1023420086122493,-3.673765816303888,
4,69,7,134,-2.639057329615259,-2.8258332367585934,
4,121,10,205,-3.1945831322991562,-2.9299808959912106,
1,127,4,219,-4.1588830833596715,-3.784189633918261,
1,103,4,168,-3.951243718581427,-3.520460802488973,
4,27,11,59,-1.7227665977411035,-1.6094379124341003,
4,73,9,152,-2.6946271807700692,-2.72785282839839,
1,70,4,126,-3.56953269648137,-3.2347491740244907,
3,56,10,78,-2.6567569067146595,-1.971552579668651,
8,71,16,177,-2.0794415416798357,-2.348570206235869,
9,108,12,130,-2.388762789235098,-2.310247965739615,
2,69,6,102,-3.1498829533812494,-2.6888188391743224,
4,112,4,198,-3.1179499062782403,-3.6838669122903918,
0,71,1,125,-4.276666119016055,-4.143134726391533,
2,88,4,145,-3.39002408106403,-3.3741687092742363,
1,48,1,86,-3.1986731175506815,-3.7727609380946383,
2,22,9,48,-2.03688192726104,-1.589235205116581,
4,63,6,117,-2.5494451709255714,-2.8247744754103516,
1,147,6,281,-4.304065093204169,-3.6959969218828004,
4,32,4,70,-1.8870696490323797,-2.653241964607215,
3,107,3,214,-3.295836866004329,-3.984343667007772,
4,53,8,90,-2.379546134130174,-2.3136349291806306,
18,43,18,102,-0.8397506547518206,-1.6902900090631954,
6,36,11,89,-1.6650077635889111,-2.0149030205422647,
2,116,5,255,-3.6635616461296463,-3.7534179752515073,
3,163,12,318,-3.713572066704308,-3.200241745323308,
5,30,7,36,-1.6422277352570913,-1.5314763709643884,
3,43,8,58,-2.3978952727983707,-1.8803128665695,
2,50,4,95,-2.833213344056216,-2.9549102790337356,
5,45,8,103,-2.03688192726104,-2.4471663218051534,
1,105,0,193,-3.970291913552122,-5.267858159063328,
0,73,0,152,-4.304065093204169,-5.030437921392435,
5,62,5,73,-2.3513752571634776,-2.512305623976115,
5,84,3,170,-2.6508917872622613,-3.7553691953827695,
2,146,5,294,-3.891820298110627,-3.895215887111765,
8,65,23,76,-1.9924301646902063,-1.1657515915057381,
4,107,8,180,-3.0726933146901194,-3.0012724539296065,
5,70,9,164,-2.4709204078132605,-2.803360380906535,
2,41,0,78,-2.639057329615259,-4.3694478524670215,
2,57,6,81,-2.9618307218783095,-2.46080909820894,
0,110,0,202,-4.709530201312334,-5.313205979041787,
1,82,2,137,-3.7256934272366524,-3.828641396489095,
3,49,8,82,-2.5257286443082556,-2.2216160304603787,
4,46,2,121,-2.2407096892759584,-3.7054087560651467,
8,80,3,129,-2.1972245773362196,-3.481240089335692,
2,55,2,111,-2.9267394020670396,-3.619886582626985,
3,68,5,127,-2.847812143477369,-3.0602707946915624,
2,55,9,97,-2.9267394020670396,-2.2823823856765264,
8,16,12,19,-0.6359887667199967,-0.4307829160924542,
2,140,6,253,-3.8501476017100584,-3.591424117963223,
3,109,9,191,-3.3141860046725258,-2.9549102790337356,
9,116,22,208,-2.4595888418037104,-2.2068400360356613,
1,73,1,105,-3.6109179126442243,-3.970291913552122,
0,75,7,130,-4.330733340286331,-2.795755781521316,
0,93,1,157,-4.543294782270004,-4.3694478524670215,
6,91,9,186,-2.575878427993727,-2.928523523860541,
2,56,1,92,-2.9444389791664407,-3.8394523125933104,
1,153,0,250,-4.343805421853684,-5.5254529391317835,
4,37,11,72,-2.0281482472922856,-1.8055527913603908,
3,181,7,268,-3.817712325956905,-3.5152698379220033,
1,145,3,238,-4.290459441148391,-4.09016919081162,
1,98,7,166,-3.9019726695746444,-3.0385522707369192,
6,149,2,233,-3.0647251450409425,-4.356708826689592,
6,70,5,62,-2.316769727986002,-2.3513752571634776,
0,35,9,55,-3.58351893845611,-1.7227665977411035,
4,88,12,185,-2.8791984572980396,-2.6607973162516645,
5,96,13,156,-2.782951509275328,-2.4171884757330493,
0,114,0,195,-4.74493212836325,-5.278114659230518,
2,89,6,136,-3.4011973816621555,-2.9740707767728116,
1,141,2,269,-4.2626798770413155,-4.499809670330265,
0,49,0,100,-3.912023005428146,-4.61512051684126,
3,78,3,151,-2.9831534913471307,-3.6375861597263857,
1,101,2,214,-3.9318256327243257,-4.272025739459553,
7,138,10,230,-2.8550323914508557,-3.044522437723423,
5,41,2,77,-1.9459101490553135,-3.258096538021482,
3,100,2,139,-3.228826155721369,-3.8430301339411947,
3,54,6,62,-2.6210388241125804,-2.1972245773362196,
1,79,4,134,-3.6888794541139363,-3.295836866004329,
5,94,7,160,-2.762117422372486,-3.001962823304627,
0,102,2,190,-4.634728988229636,-4.15366113937852,
6,35,7,60,-1.6376087894007967,-2.031432322493475,
3,143,8,173,-3.58351893845611,-2.9618307218783095,
3,60,5,95,-2.7245795030534206,-2.772588722239781,
2,47,4,75,-2.772588722239781,-2.7212954278522306,
2,50,2,81,-2.833213344056216,-3.3081069585961433,
0,68,1,137,-4.23410650459726,-4.23410650459726,
5,63,8,125,-2.367123614131617,-2.639057329615259,
6,81,8,150,-2.46080909820894,-2.820055259478705,
1,136,3,254,-4.22683374526818,-4.154969184038536,
2,108,8,215,-3.592735593561034,-3.1780538303479458,
2,77,2,183,-3.258096538021482,-4.116323468940876,
3,84,8,142,-3.056356895370426,-2.765620052923688,
4,114,11,224,-3.1354942159291497,-2.9311937524164198,
6,89,9,123,-2.5538995212749516,-2.517696472610991,
2,108,4,164,-3.592735593561034,-3.4965075614664802,
4,64,16,129,-2.5649493574615367,-2.0343211063993665,
5,81,5,128,-2.6149597780361984,-3.068052935133617,
9,80,7,119,-2.0918640616783932,-2.70805020110221,
1,92,5,183,-3.8394523125933104,-3.4231762883809305,
0,127,2,308,-4.852030263919617,-4.634728988229636,
3,74,6,93,-2.9311937524164198,-2.597384633214691,
12,174,17,228,-2.5998366164619773,-2.543350245658075,
0,125,2,225,-4.836281906951478,-4.321922710604176,
0,143,1,288,-4.969813299576001,-4.973279507552487,
7,61,12,79,-2.0476928433652555,-1.817077277212345,
0,109,2,216,-4.700480365792417,-4.28128506487235,
2,137,6,220,-3.828641396489095,-3.4522525524624394,
3,113,14,231,-3.349904087274605,-2.7386871705641,
1,24,2,20,-2.5257286443082556,-1.9459101490553135,
1,142,9,275,-4.269697449699962,-3.317815772723104,
3,22,12,20,-1.749199854809259,-0.4795730802618862,
2,84,6,132,-3.3440389678222067,-2.9444389791664407,
0,108,1,183,-4.6913478822291435,-4.5217885770490405,
0,188,1,368,-5.241747015059643,-5.217649463480582,
1,146,3,222,-4.297285406218791,-4.020877410340228,
2,36,2,25,-2.512305623976115,-2.159484249353372,
2,98,5,209,-3.4965075614664802,-3.5553480614894135,
0,62,4,102,-4.143134726391533,-3.0252910757955354,
2,64,8,134,-3.0757749812275272,-2.70805020110221,
1,45,6,68,-3.1354942159291497,-2.2881963555419462,
4,76,2,168,-2.7343675094195836,-4.0312864262549635,
6,102,11,122,-2.6888188391743224,-2.327277705584417,
2,56,7,130,-2.9444389791664407,-2.795755781521316,
1,24,9,32,-2.5257286443082556,-1.1939224684724346,
1,98,5,137,-3.9019726695746444,-3.1354942159291497,
3,87,7,146,-3.0910424533583156,-2.9109910450989003,
5,33,3,76,-1.7346010553881064,-2.9575110607337933,
4,95,3,165,-2.9549102790337356,-3.7256934272366524,
6,21,9,34,-1.1451323043030026,-1.252762968495368,
2,247,9,429,-4.4148164574968725,-3.7612001156935624,
1,30,2,49,-2.740840023925201,-2.8134107167600364,
1,38,0,78,-2.9704144655697013,-4.3694478524670215,
2,178,7,303,-4.088773517172645,-3.6375861597263857,
1,32,5,30,-2.803360380906535,-1.6422277352570913,
4,99,5,193,-2.995732273553991,-3.4760986898352733,
5,88,15,143,-2.6968769005040847,-2.1972245773362196,
2,23,2,30,-2.0794415416798357,-2.3353749158170367,
1,100,9,181,-3.9219733362813143,-2.9014215940827497,
0,38,0,85,-3.6635616461296463,-4.454347296253507,
3,115,6,201,-3.367295829986474,-3.362357548345891,
4,87,8,128,-2.867898902044106,-2.662587827025453,
2,126,6,256,-3.7455747977904816,-3.6031659358399066,
0,76,2,162,-4.343805421853684,-3.9951379121386528,
1,41,6,87,-3.044522437723423,-2.531426665422893,
1,197,1,327,-4.59511985013459,-5.099866427824199,
0,110,1,198,-4.709530201312334,-4.600157644164547,
1,138,1,230,-4.241326752570746,-4.749270529961848,
4,78,11,131,-2.760009940032921,-2.3978952727983707,
1,53,0,87,-3.295836866004329,-4.477336814478207,
7,51,16,118,-1.8718021769015913,-1.9459101490553135,
3,58,4,132,-2.691243082785829,-3.2809112157876537,
5,39,1,86,-1.8971199848858813,-3.7727609380946383,
4,66,3,84,-2.5952547069568657,-3.056356895370426,
7,86,4,146,-2.386466576974748,-3.380994674344636,
7,94,10,133,-2.474435349920705,-2.499944527152541,
4,87,11,122,-2.867898902044106,-2.327277705584417,
3,46,4,52,-2.463853240590168,-2.3608540011180215,
4,84,7,142,-2.833213344056216,-2.883403088580071,
3,101,2,167,-3.2386784521643803,-4.02535169073515,
11,76,7,195,-1.8588987720656835,-3.1986731175506815,
1,106,2,161,-3.979681653901961,-3.9889840465642745,
1,106,1,150,-3.979681653901961,-4.324132656254979,
4,73,9,101,-2.6946271807700692,-2.322387720290225,
1,85,1,117,-3.7612001156935624,-4.07753744390572,
2,131,3,216,-3.784189633918261,-3.993602992420569,
8,153,14,254,-2.83972802507741,-2.833213344056216,
3,122,4,194,-3.4258899942525267,-3.6635616461296463,
5,35,7,50,-1.791759469228055,-1.8523840910444898,
3,56,2,88,-2.6567569067146595,-3.39002408106403,
2,95,5,206,-3.4657359027997265,-3.5409593240373143,
0,103,4,189,-4.6443908991413725,-3.6375861597263857,
3,127,7,217,-3.4657359027997265,-3.305053521109253,
4,123,6,189,-3.2108436531709366,-3.301113923105173,
2,25,7,22,-2.159484249353372,-1.0560526742493137,
0,166,0,274,-5.117993812416755,-5.616771097666572,
0,44,2,55,-3.8066624897703196,-2.9267394020670396,
0,119,1,160,-4.787491742782046,-4.388257184424518,
3,106,7,210,-3.2865344733420154,-3.2724165917962305,
1,20,6,45,-2.3513752571634776,-1.8827312474337816,
4,56,7,91,-2.4336133554004498,-2.4423470353692043,
2,81,1,118,-3.3081069585961433,-4.085976312551584,
0,133,3,231,-4.897839799950911,-4.060443010546419,
0,153,0,297,-5.0369526024136295,-5.697093486505405,
0,45,5,106,-3.828641396489095,-2.8810693652338513,
1,43,6,33,-3.0910424533583156,-1.580450375560848,
4,64,9,97,-2.5649493574615367,-2.2823823856765264,
1,65,16,106,-3.4965075614664802,-1.83961549040569,
5,96,12,191,-2.782951509275328,-2.6925460145662448,
2,38,12,44,-2.5649493574615367,-1.241713132308783,
5,127,10,253,-3.0602707946915624,-3.139438994220166,
3,39,12,42,-2.3025850929940455,-1.1962507582320256,
4,61,7,81,-2.517696472610991,-2.327277705584417,
5,90,9,199,-2.7191000372887952,-2.995732273553991,
6,108,8,175,-2.7454377331738304,-2.9732594177019323,
6,88,6,146,-2.5427262206768266,-3.044522437723423,
5,91,7,209,-2.7300291078209855,-3.2676659890376327,
3,63,5,162,-2.772588722239781,-3.3019907315787074,
2,93,9,151,-3.4446824936018943,-2.7212954278522306,
1,36,5,88,-2.917770732084279,-2.6968769005040847,
0,62,1,102,-4.143134726391533,-3.9415818076696905,
1,142,4,226,-4.269697449699962,-3.8155121050473024,
6,48,7,109,-1.9459101490553135,-2.6210388241125804,
1,171,7,273,-4.454347296253507,-3.5336865647082343,
2,127,8,244,-3.7534179752515073,-3.3040336332085074,
4,39,2,84,-2.0794415416798357,-3.3440389678222067,
1,86,3,195,-3.7727609380946383,-3.891820298110627,
1,88,12,183,-3.7954891891721947,-2.649986400147449,
2,100,11,125,-3.5165082281731497,-2.3513752571634776,
12,48,25,81,-1.3268709406490897,-1.148622709242771,
2,166,5,289,-4.019381523748645,-3.8781214537524646,
0,92,4,111,-4.532599493153256,-3.109060958860994,
3,15,8,24,-1.3862943611198906,-1.0216512475319814,
0,211,4,351,-5.356586274672012,-4.254193263163997,
0,86,4,131,-4.465908118654584,-3.2733640101522705,
2,81,4,132,-3.3081069585961433,-3.2809112157876537,
1,150,6,258,-4.324132656254979,-3.6109179126442243,
0,124,0,269,-4.8283137373023015,-5.598421958998375,
0,85,5,197,-4.454347296253507,-3.4965075614664802,
0,38,1,57,-3.6635616461296463,-3.367295829986474,
3,186,9,300,-3.844814255734696,-3.40452517175483,
1,55,3,113,-3.332204510175204,-3.349904087274605,
1,85,2,173,-3.7612001156935624,-4.060443010546419,
4,85,17,169,-2.8449093838194073,-2.245426679154097,
2,174,9,275,-4.0661736852554045,-3.317815772723104,
0,60,2,119,-4.110873864173311,-3.6888794541139363,
6,123,6,171,-2.8743714165497236,-3.2015843277581397,
4,14,8,27,-1.0986122886681098,-1.1349799328389845,
4,138,2,322,-3.3250360206965914,-4.679040034554547,
2,134,2,250,-3.8066624897703196,-4.426840650463674,
5,93,10,116,-2.751535313041949,-2.3642786619993856,
3,111,5,154,-3.332204510175204,-3.2516656476911914,
0,12,4,35,-2.5649493574615367,-1.9740810260220096,
3,137,6,241,-3.5409593240373143,-3.5430275771013733,
4,25,5,37,-1.6486586255873816,-1.845826690498331,
2,142,9,283,-3.8642323415917974,-3.3463891451671604,
2,66,10,113,-3.1060803307228566,-2.338303175596125,
5,37,7,64,-1.845826690498331,-2.094945728215801,
2,97,5,187,-3.4863551900024623,-3.4446824936018943,
8,26,10,36,-1.0986122886681098,-1.213022639845854,
3,63,5,93,-2.772588722239781,-2.751535313041949,
4,41,8,81,-2.128231705849268,-2.209494669928034,
5,87,9,212,-2.6855773452501515,-3.0587070727153796,
4,124,8,239,-3.2188758248682006,-3.283414346005772,
2,13,7,46,-1.540445040947149,-1.7707060600302227,
3,79,7,141,-2.995732273553991,-2.8763855159214247,
1,93,0,67,-3.8501476017100584,-4.219507705176107,
1,105,3,181,-3.970291913552122,-3.817712325956905,
1,75,6,129,-3.6375861597263857,-2.921624301400269,
2,86,8,156,-3.367295829986474,-2.8590212280120886,
1,91,3,185,-3.828641396489095,-3.8394523125933104,
3,114,11,161,-3.3586377672433594,-2.6026896854443837,
2,113,2,223,-3.6375861597263857,-4.31303376318693,
1,49,3,117,-3.2188758248682006,-3.3843902633457743,
5,100,15,176,-2.8233610476132043,-2.403561010334048,
3,100,5,222,-3.228826155721369,-3.615412302232064,
3,107,5,193,-3.295836866004329,-3.4760986898352733,
3,142,4,212,-3.5765502691400166,-3.751854253275325,
4,132,6,253,-3.2809112157876537,-3.591424117963223,
1,135,11,173,-4.219507705176107,-2.6741486494265287,
0,111,3,189,-4.718498871295094,-3.8607297110405954,
4,20,12,17,-1.4350845252893227,-0.325422400434628,
1,23,10,27,-2.4849066497880004,-0.9343092373768334,
1,131,5,257,-4.189654742026425,-3.7612001156935624,
1,85,8,153,-3.7612001156935624,-2.83972802507741,
5,129,3,235,-3.0757749812275272,-4.07753744390572,
2,136,12,236,-3.821368637160015,-2.9031107836735943,
6,62,8,133,-2.1972245773362196,-2.700615222614692,
1,87,4,200,-3.784189633918261,-3.6938669956249752,
1,63,13,147,-3.4657359027997265,-2.3581549441488563,
1,80,0,113,-3.7013019741124937,-4.736198448394496,
3,54,11,110,-2.6210388241125804,-2.2246235515243336,
0,45,1,83,-3.828641396489095,-3.7376696182833684,
6,70,6,118,-2.316769727986002,-2.833213344056216,
2,131,3,248,-3.784189633918261,-4.1311585353448175,
2,72,3,96,-3.1918471524802814,-3.188416617383492,
3,120,17,184,-3.4094961844768505,-2.32998406718216,
1,19,14,30,-2.3025850929940455,-0.7259370033829361,
1,57,7,79,-3.367295829986474,-2.3025850929940455,
2,133,2,249,-3.7992275112828016,-4.422848629194137,
4,89,10,156,-2.890371757896165,-2.6583505325499375,
0,152,4,333,-5.030437921392435,-4.2017030805426,
4,27,12,25,-1.7227665977411035,-0.6931471805599453,
6,79,10,145,-2.436116485618568,-2.585711348909966,
0,49,1,96,-3.912023005428146,-3.8815637979434374,
2,108,7,192,-3.592735593561034,-3.1832486472250494,
4,146,2,221,-3.380994674344636,-4.304065093204169,
